,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,11.0,6.0,14.0,6.0,1.0,7.0,14.0,37.0,11.0,4.0,2.0,11.0,0.4727272727272727,0.7090909090909091,3
1,2,14.0,3.0,10.0,5.0,2.0,6.0,22.0,30.0,9.0,8.0,3.0,14.0,0.9090909090909091,1.8181818181818181,2
2,3,22.0,4.0,17.0,6.0,2.0,7.0,9.0,30.0,6.0,5.0,1.0,12.0,0.9272727272727272,1.290909090909091,2
3,4,14.0,5.0,14.0,5.0,3.0,6.0,16.0,35.0,7.0,5.0,5.0,9.0,0.5272727272727272,1.0,3
4,5,8.0,3.0,16.0,4.0,2.0,7.0,14.0,29.0,6.0,5.0,9.0,12.0,0.6,1.2,2
5,6,18.0,7.0,17.0,3.0,2.0,5.0,8.0,32.0,6.0,3.0,7.0,14.0,0.7090909090909091,1.2,2
6,7,14.0,4.0,18.0,7.0,2.0,5.0,9.0,28.0,9.0,5.0,6.0,17.0,0.8545454545454545,1.6727272727272728,2
7,8,18.0,5.0,16.0,6.0,3.0,7.0,5.0,33.0,4.0,8.0,2.0,16.0,0.7636363636363637,1.4,2
8,9,18.0,3.0,12.0,4.0,3.0,3.0,12.0,26.0,7.0,6.0,3.0,20.0,0.9636363636363636,1.7272727272727273,2
9,10,16.0,5.0,19.0,2.0,3.0,5.0,11.0,29.0,4.0,7.0,8.0,15.0,0.8909090909090909,1.8181818181818181,2
10,11,17.0,6.0,10.0,5.0,3.0,3.0,12.0,29.0,7.0,6.0,8.0,12.0,0.5636363636363636,1.1454545454545455,2
11,12,16.0,2.0,17.0,6.0,1.0,7.0,15.0,32.0,9.0,6.0,3.0,10.0,0.6727272727272727,0.6909090909090909,2
12,13,14.0,4.0,19.0,6.0,2.0,3.0,10.0,31.0,6.0,8.0,5.0,13.0,0.7272727272727273,1.1454545454545455,2
13,14,15.0,7.0,16.0,5.0,5.0,3.0,9.0,29.0,5.0,5.0,4.0,14.0,0.6181818181818182,0.8,2
14,15,17.0,6.0,19.0,3.0,1.0,7.0,13.0,31.0,9.0,7.0,7.0,10.0,0.8,1.0545454545454547,2
15,16,13.0,2.0,13.0,5.0,1.0,9.0,13.0,22.0,6.0,1.0,8.0,19.0,0.9818181818181818,1.8181818181818181,1
16,17,20.0,4.0,20.0,4.0,3.0,6.0,10.0,31.0,11.0,5.0,3.0,9.0,0.8363636363636363,1.2909090909090908,2
17,18,22.0,2.0,10.0,6.0,2.0,6.0,13.0,27.0,8.0,3.0,5.0,17.0,0.9454545454545454,1.018181818181818,2
18,19,15.0,4.0,14.0,4.0,3.0,8.0,11.0,29.0,6.0,4.0,9.0,16.0,0.6909090909090909,1.490909090909091,2
19,20,14.0,7.0,13.0,2.0,0.0,8.0,11.0,30.0,7.0,5.0,5.0,17.0,0.7454545454545455,0.8545454545454546,2
20,21,18.0,6.0,15.0,2.0,0.0,9.0,14.0,32.0,7.0,6.0,4.0,9.0,0.8181818181818182,0.9636363636363636,2
21,22,23.0,1.0,6.0,4.0,3.0,8.0,5.0,34.0,9.0,10.0,9.0,15.0,0.6545454545454545,1.6,2
22,23,18.0,4.0,17.0,5.0,0.0,2.0,12.0,28.0,9.0,5.0,8.0,12.0,0.8727272727272727,1.4,2
23,24,10.0,3.0,25.0,7.0,2.0,5.0,7.0,23.0,4.0,2.0,9.0,13.0,1.0,1.5636363636363635,1
24,25,13.0,8.0,8.0,3.0,3.0,6.0,13.0,39.0,6.0,8.0,4.0,16.0,0.509090909090909,0.8181818181818181,3
25,26,10.0,9.0,12.0,5.0,2.0,7.0,15.0,39.0,8.0,6.0,5.0,14.0,0.38181818181818183,0.509090909090909,3
