,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,8.0,18.0,1.0,22.0,4.0,4.0,12.0,39.0,3.0,5.0,5.0,12.0,0.9090909090909091,1.0727272727272728,2
1,2,9.0,13.0,4.0,24.0,8.0,3.0,5.0,40.0,5.0,5.0,5.0,9.0,0.6727272727272727,0.9090909090909091,2
2,3,11.0,14.0,3.0,15.0,9.0,3.0,13.0,44.0,4.0,8.0,3.0,11.0,0.38181818181818183,0.9272727272727272,2
3,4,8.0,10.0,6.0,21.0,4.0,2.0,10.0,36.0,1.0,10.0,2.0,11.0,0.8909090909090909,1.7999999999999998,1
4,5,9.0,16.0,4.0,17.0,10.0,2.0,13.0,42.0,6.0,5.0,4.0,7.0,0.5454545454545454,1.1454545454545455,2
5,6,10.0,15.0,6.0,22.0,5.0,4.0,9.0,35.0,1.0,5.0,9.0,9.0,0.9454545454545454,1.9454545454545453,2
6,7,5.0,17.0,2.0,23.0,2.0,1.0,7.0,34.0,3.0,9.0,7.0,13.0,1.0,1.3454545454545455,1
7,8,7.0,19.0,4.0,23.0,5.0,3.0,8.0,45.0,5.0,5.0,5.0,7.0,0.6,1.1818181818181817,2
8,9,7.0,13.0,1.0,20.0,9.0,6.0,8.0,42.0,3.0,7.0,6.0,16.0,0.6181818181818182,1.509090909090909,2
9,10,12.0,14.0,5.0,18.0,11.0,4.0,11.0,41.0,3.0,8.0,5.0,8.0,0.509090909090909,1.2727272727272727,2
10,11,11.0,13.0,1.0,17.0,7.0,0.0,10.0,39.0,6.0,9.0,4.0,13.0,0.7272727272727273,1.3818181818181818,2
11,12,7.0,16.0,3.0,20.0,3.0,5.0,12.0,44.0,6.0,12.0,4.0,6.0,0.32727272727272727,1.1818181818181817,2
12,13,11.0,15.0,2.0,20.0,15.0,1.0,7.0,47.0,2.0,7.0,4.0,8.0,0.6363636363636364,0.7272727272727273,2
13,14,10.0,12.0,3.0,21.0,5.0,5.0,10.0,41.0,4.0,7.0,5.0,10.0,0.41818181818181815,0.8363636363636363,2
14,15,11.0,20.0,3.0,17.0,3.0,5.0,10.0,40.0,3.0,8.0,9.0,9.0,0.7090909090909091,1.5272727272727273,2
15,16,14.0,11.0,5.0,22.0,5.0,3.0,7.0,32.0,5.0,6.0,2.0,12.0,0.9636363636363636,1.3636363636363638,1
16,17,11.0,13.0,6.0,20.0,6.0,2.0,7.0,35.0,7.0,4.0,6.0,13.0,0.8,1.7636363636363637,2
17,18,14.0,13.0,5.0,23.0,5.0,1.0,14.0,35.0,5.0,6.0,3.0,5.0,0.9818181818181818,1.3636363636363638,1
18,19,13.0,17.0,2.0,24.0,6.0,5.0,7.0,41.0,4.0,4.0,5.0,7.0,0.8181818181818182,1.309090909090909,2
19,20,4.0,17.0,3.0,15.0,6.0,2.0,14.0,45.0,4.0,9.0,7.0,10.0,0.4909090909090909,0.8545454545454545,2
20,21,4.0,12.0,8.0,23.0,5.0,2.0,8.0,37.0,6.0,5.0,2.0,15.0,0.9272727272727272,0.9636363636363636,1
21,22,14.0,19.0,1.0,19.0,5.0,5.0,9.0,39.0,2.0,5.0,5.0,10.0,0.8727272727272727,0.9272727272727272,2
22,23,15.0,14.0,3.0,17.0,3.0,4.0,5.0,44.0,5.0,12.0,5.0,10.0,0.23636363636363636,0.9090909090909091,2
23,24,6.0,19.0,8.0,21.0,4.0,2.0,10.0,41.0,7.0,4.0,3.0,10.0,0.7454545454545455,1.5272727272727273,2
24,25,8.0,18.0,3.0,19.0,4.0,5.0,9.0,39.0,4.0,5.0,6.0,15.0,0.7636363636363637,0.9636363636363636,2
25,26,12.0,16.0,2.0,17.0,7.0,4.0,9.0,40.0,3.0,6.0,5.0,10.0,0.5272727272727272,0.6545454545454545,2
26,27,6.0,10.0,4.0,25.0,7.0,5.0,6.0,38.0,6.0,8.0,10.0,9.0,0.8363636363636363,1.109090909090909,2
27,28,3.0,13.0,1.0,7.0,1.0,4.0,3.0,30.0,6.0,3.0,3.0,1.0,0.10909090909090909,0.18181818181818182,3
28,29,8.0,12.0,2.0,10.0,6.0,16.0,6.0,47.0,8.0,2.0,8.0,7.0,0.05454545454545454,0.6727272727272727,3
29,30,7.0,17.0,5.0,22.0,4.0,6.0,11.0,42.0,6.0,5.0,6.0,6.0,0.5636363636363636,0.7454545454545454,2
30,31,7.0,19.0,3.0,13.0,9.0,10.0,10.0,54.0,6.0,5.0,9.0,4.0,0.07272727272727272,0.5818181818181818,3
31,32,5.0,14.0,6.0,23.0,6.0,13.0,11.0,47.0,7.0,3.0,4.0,4.0,0.45454545454545453,0.7454545454545454,3
32,33,5.0,15.0,2.0,14.0,3.0,9.0,9.0,44.0,6.0,5.0,8.0,9.0,0.09090909090909091,0.6545454545454545,3
33,34,10.0,7.0,4.0,22.0,7.0,10.0,9.0,41.0,8.0,8.0,8.0,5.0,0.2727272727272727,1.2,2
34,35,5.0,21.0,7.0,15.0,4.0,12.0,11.0,49.0,6.0,3.0,10.0,3.0,0.36363636363636365,1.1636363636363636,3
35,36,6.0,15.0,1.0,24.0,6.0,8.0,12.0,47.0,7.0,6.0,5.0,5.0,0.43636363636363634,0.45454545454545453,2
36,37,3.0,13.0,1.0,20.0,6.0,15.0,7.0,48.0,8.0,5.0,13.0,8.0,0.2909090909090909,1.2727272727272727,3
