,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,4.0,3.0,4.0,9.0,2.0,12.0,12.0,42.0,13.0,7.0,1.0,24.0,0.6545454545454545,1.1818181818181817,1
1,2,5.0,6.0,4.0,6.0,5.0,17.0,7.0,53.0,17.0,3.0,2.0,23.0,0.36363636363636365,0.4909090909090909,1
2,3,7.0,3.0,8.0,14.0,6.0,18.0,4.0,43.0,9.0,6.0,1.0,13.0,0.2727272727272727,0.41818181818181815,1
3,4,5.0,7.0,3.0,10.0,7.0,18.0,9.0,54.0,13.0,4.0,3.0,16.0,0.09090909090909091,1.0363636363636364,1
4,5,6.0,4.0,6.0,12.0,5.0,15.0,4.0,43.0,10.0,6.0,5.0,24.0,0.4727272727272727,1.2727272727272727,1
5,6,1.0,4.0,4.0,8.0,5.0,14.0,7.0,52.0,16.0,8.0,0.0,18.0,0.16363636363636364,1.1636363636363636,1
6,7,6.0,4.0,4.0,8.0,7.0,14.0,7.0,44.0,10.0,6.0,6.0,25.0,0.5454545454545454,1.109090909090909,1
7,8,7.0,1.0,7.0,8.0,12.0,15.0,5.0,51.0,13.0,4.0,4.0,16.0,0.07272727272727272,0.5454545454545454,1
8,9,7.0,5.0,2.0,10.0,7.0,15.0,3.0,48.0,5.0,12.0,2.0,21.0,0.38181818181818183,0.8909090909090909,1
9,10,6.0,6.0,5.0,8.0,5.0,20.0,9.0,49.0,8.0,3.0,4.0,19.0,0.32727272727272727,1.2181818181818183,1
10,11,4.0,5.0,6.0,8.0,6.0,18.0,5.0,52.0,16.0,6.0,1.0,23.0,0.2909090909090909,0.39999999999999997,1
11,12,4.0,4.0,2.0,8.0,3.0,25.0,2.0,56.0,12.0,7.0,1.0,20.0,0.45454545454545453,1.2363636363636363,1
12,13,8.0,5.0,9.0,4.0,6.0,9.0,7.0,40.0,11.0,6.0,7.0,23.0,0.4909090909090909,0.8727272727272728,1
13,14,6.0,3.0,11.0,6.0,7.0,17.0,0.0,57.0,18.0,9.0,1.0,19.0,0.14545454545454545,1.0545454545454545,1
14,15,6.0,3.0,6.0,13.0,6.0,20.0,1.0,61.0,10.0,15.0,2.0,11.0,0.2,1.1818181818181819,1
15,16,8.0,4.0,3.0,8.0,6.0,11.0,4.0,41.0,10.0,4.0,2.0,26.0,0.6727272727272727,0.7636363636363637,1
16,17,7.0,5.0,5.0,8.0,12.0,15.0,7.0,51.0,12.0,5.0,3.0,17.0,0.12727272727272726,0.45454545454545453,1
17,18,4.0,4.0,5.0,6.0,4.0,16.0,12.0,50.0,10.0,7.0,5.0,18.0,0.21818181818181817,0.38181818181818183,1
18,19,5.0,7.0,9.0,12.0,5.0,18.0,6.0,54.0,10.0,10.0,1.0,13.0,0.03636363636363636,0.9636363636363636,1
19,20,4.0,5.0,3.0,11.0,4.0,23.0,4.0,56.0,11.0,8.0,2.0,19.0,0.23636363636363636,0.3090909090909091,1
20,21,11.0,5.0,9.0,5.0,3.0,19.0,9.0,38.0,2.0,6.0,3.0,18.0,0.7636363636363637,1.1272727272727274,1
21,22,6.0,8.0,8.0,6.0,13.0,17.0,8.0,53.0,9.0,5.0,0.0,17.0,0.2545454545454545,0.6909090909090909,1
22,23,7.0,7.0,6.0,4.0,9.0,15.0,7.0,59.0,11.0,9.0,4.0,13.0,0.01818181818181818,0.6,1
23,24,3.0,7.0,8.0,7.0,2.0,19.0,6.0,51.0,9.0,11.0,1.0,23.0,0.41818181818181815,0.7272727272727273,1
24,25,3.0,3.0,3.0,12.0,9.0,12.0,3.0,50.0,14.0,7.0,6.0,17.0,0.10909090909090909,0.12727272727272726,1
25,26,4.0,3.0,8.0,6.0,5.0,24.0,7.0,49.0,7.0,6.0,4.0,19.0,0.5272727272727272,0.9454545454545453,1
26,27,5.0,3.0,2.0,6.0,3.0,25.0,8.0,56.0,16.0,7.0,3.0,20.0,0.509090909090909,0.5454545454545454,1
27,28,3.0,1.0,6.0,3.0,0.0,7.0,2.0,17.0,3.0,3.0,4.0,6.0,0.34545454545454546,0.4,1
28,29,16.0,2.0,18.0,8.0,4.0,3.0,6.0,23.0,6.0,5.0,16.0,7.0,0.9818181818181818,1.1636363636363636,2
29,30,13.0,4.0,16.0,6.0,11.0,3.0,2.0,35.0,5.0,4.0,18.0,9.0,0.6909090909090909,1.0363636363636364,2
30,31,17.0,4.0,19.0,4.0,5.0,0.0,2.0,30.0,7.0,12.0,17.0,10.0,0.9272727272727272,1.6,2
31,32,13.0,1.0,17.0,4.0,6.0,4.0,3.0,31.0,12.0,4.0,11.0,13.0,0.6,1.2545454545454544,2
32,33,15.0,3.0,16.0,8.0,5.0,4.0,2.0,33.0,3.0,8.0,16.0,10.0,0.7818181818181819,1.0181818181818183,2
33,34,11.0,3.0,15.0,5.0,8.0,1.0,0.0,33.0,9.0,7.0,23.0,13.0,0.8727272727272727,1.727272727272727,2
34,35,15.0,2.0,20.0,6.0,3.0,2.0,4.0,34.0,13.0,8.0,8.0,8.0,0.5636363636363636,1.2,2
35,36,18.0,2.0,12.0,4.0,7.0,5.0,2.0,26.0,3.0,6.0,22.0,12.0,1.0,1.709090909090909,2
36,37,18.0,3.0,15.0,8.0,3.0,5.0,6.0,25.0,8.0,3.0,16.0,11.0,0.9636363636363636,1.4181818181818182,2
37,38,19.0,4.0,19.0,3.0,5.0,5.0,3.0,31.0,7.0,10.0,19.0,6.0,0.9454545454545454,1.2363636363636363,2
38,39,15.0,3.0,16.0,5.0,7.0,5.0,3.0,36.0,9.0,5.0,9.0,9.0,0.18181818181818182,1.0545454545454545,2
39,40,20.0,2.0,20.0,2.0,5.0,5.0,3.0,29.0,10.0,3.0,10.0,15.0,0.9090909090909091,1.7272727272727273,2
40,41,8.0,5.0,27.0,3.0,4.0,1.0,2.0,38.0,12.0,10.0,9.0,13.0,0.7272727272727273,0.9818181818181818,2
41,42,13.0,2.0,23.0,3.0,6.0,3.0,1.0,37.0,11.0,9.0,8.0,12.0,0.5818181818181818,1.2727272727272727,2
42,43,19.0,2.0,16.0,2.0,5.0,1.0,4.0,33.0,13.0,4.0,12.0,11.0,0.7454545454545455,1.290909090909091,2
43,44,10.0,4.0,16.0,1.0,6.0,2.0,2.0,40.0,14.0,8.0,19.0,10.0,0.43636363636363634,0.6363636363636364,2
44,45,12.0,4.0,22.0,4.0,6.0,3.0,1.0,35.0,13.0,6.0,18.0,8.0,0.8,1.5272727272727273,2
45,46,15.0,5.0,15.0,7.0,3.0,2.0,3.0,33.0,7.0,10.0,17.0,8.0,0.7090909090909091,1.1090909090909091,2
46,47,9.0,1.0,11.0,5.0,5.0,3.0,5.0,35.0,9.0,12.0,12.0,17.0,0.4,1.0,2
47,48,8.0,4.0,16.0,7.0,6.0,6.0,4.0,31.0,6.0,4.0,22.0,10.0,0.8363636363636363,1.7999999999999998,2
48,49,14.0,6.0,13.0,8.0,6.0,3.0,4.0,38.0,8.0,6.0,13.0,10.0,0.05454545454545454,0.8,2
49,50,9.0,3.0,22.0,7.0,7.0,1.0,5.0,32.0,6.0,7.0,16.0,9.0,0.8181818181818182,1.4363636363636365,2
50,51,11.0,1.0,21.0,6.0,6.0,2.0,4.0,29.0,9.0,6.0,16.0,6.0,0.8545454545454545,1.6181818181818182,2
51,52,15.0,3.0,14.0,7.0,6.0,0.0,3.0,30.0,7.0,9.0,23.0,7.0,0.8909090909090909,1.1636363636363636,2
52,53,9.0,6.0,19.0,8.0,4.0,0.0,1.0,39.0,8.0,9.0,11.0,11.0,0.3090909090909091,0.8,2
53,54,7.0,3.0,19.0,9.0,7.0,1.0,5.0,33.0,11.0,7.0,15.0,12.0,0.6363636363636364,1.4727272727272727,2
54,55,14.0,3.0,12.0,6.0,9.0,6.0,3.0,32.0,11.0,2.0,20.0,8.0,0.6181818181818182,0.8363636363636363,2
