,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,14.0,2.0,1.0,3.0,3.0,11.0,5.0,55.0,25.0,8.0,5.0,11.0,0.14545454545454545,0.6181818181818182,2
1,2,18.0,3.0,7.0,11.0,3.0,13.0,2.0,50.0,23.0,4.0,1.0,11.0,0.16363636363636364,0.5818181818181818,2
2,3,17.0,3.0,8.0,3.0,4.0,10.0,4.0,46.0,19.0,2.0,1.0,11.0,0.2727272727272727,0.509090909090909,2
3,4,23.0,6.0,9.0,6.0,2.0,12.0,5.0,47.0,16.0,5.0,2.0,8.0,0.18181818181818182,0.36363636363636365,2
4,5,15.0,6.0,11.0,4.0,6.0,5.0,4.0,48.0,21.0,2.0,5.0,12.0,0.07272727272727272,0.2909090909090909,2
5,6,19.0,8.0,8.0,7.0,1.0,8.0,2.0,43.0,16.0,4.0,2.0,11.0,0.10909090909090909,0.5636363636363636,2
6,7,28.0,3.0,6.0,6.0,5.0,10.0,1.0,41.0,14.0,4.0,5.0,12.0,0.7454545454545455,1.018181818181818,2
7,8,18.0,4.0,11.0,5.0,9.0,5.0,4.0,39.0,15.0,3.0,5.0,17.0,0.509090909090909,0.9454545454545453,2
8,9,18.0,3.0,10.0,7.0,3.0,8.0,3.0,37.0,16.0,2.0,4.0,14.0,0.45454545454545453,0.8363636363636364,2
9,10,21.0,2.0,10.0,4.0,4.0,9.0,3.0,43.0,22.0,4.0,2.0,15.0,0.6363636363636364,0.8909090909090909,2
10,11,28.0,4.0,9.0,8.0,6.0,5.0,1.0,41.0,19.0,0.0,3.0,9.0,0.7818181818181819,1.5272727272727273,2
11,12,13.0,3.0,18.0,7.0,3.0,11.0,4.0,40.0,18.0,2.0,4.0,9.0,0.2545454545454545,0.9818181818181818,2
12,13,22.0,8.0,9.0,5.0,1.0,8.0,0.0,42.0,19.0,3.0,3.0,16.0,0.6181818181818182,1.4909090909090907,2
13,14,20.0,2.0,12.0,7.0,2.0,8.0,2.0,40.0,13.0,6.0,4.0,12.0,0.32727272727272727,1.1818181818181817,2
14,15,17.0,2.0,8.0,8.0,5.0,9.0,3.0,47.0,20.0,4.0,5.0,12.0,0.09090909090909091,0.2,2
15,16,13.0,4.0,9.0,9.0,4.0,4.0,9.0,37.0,13.0,3.0,1.0,16.0,0.23636363636363636,0.8181818181818181,2
16,17,21.0,7.0,17.0,5.0,2.0,12.0,2.0,44.0,13.0,2.0,2.0,8.0,0.4909090909090909,0.6363636363636364,2
17,18,24.0,6.0,7.0,7.0,2.0,13.0,1.0,49.0,18.0,4.0,2.0,9.0,0.2909090909090909,0.34545454545454546,2
18,19,20.0,4.0,12.0,1.0,0.0,13.0,4.0,45.0,19.0,7.0,2.0,14.0,0.5636363636363636,1.0727272727272728,2
19,20,23.0,3.0,9.0,8.0,3.0,7.0,2.0,39.0,18.0,3.0,5.0,9.0,0.4727272727272727,0.6727272727272727,2
20,21,23.0,4.0,15.0,5.0,0.0,14.0,0.0,39.0,14.0,3.0,5.0,11.0,0.7636363636363637,1.6727272727272728,2
21,22,23.0,5.0,8.0,8.0,2.0,8.0,6.0,42.0,14.0,5.0,4.0,7.0,0.2,1.1818181818181819,2
22,23,20.0,7.0,8.0,8.0,1.0,7.0,2.0,40.0,20.0,3.0,4.0,14.0,0.43636363636363634,1.0545454545454545,2
23,24,19.0,3.0,5.0,8.0,6.0,4.0,6.0,42.0,18.0,2.0,3.0,13.0,0.3090909090909091,0.38181818181818183,2
24,25,19.0,3.0,11.0,0.0,7.0,11.0,3.0,53.0,21.0,5.0,4.0,10.0,0.21818181818181817,0.23636363636363636,2
25,26,23.0,5.0,6.0,10.0,3.0,10.0,4.0,42.0,14.0,4.0,2.0,11.0,0.34545454545454546,0.38181818181818183,2
26,27,18.0,6.0,9.0,5.0,6.0,6.0,1.0,53.0,19.0,4.0,2.0,11.0,0.03636363636363636,0.6363636363636364,2
27,28,5.0,2.0,1.0,7.0,2.0,5.0,4.0,22.0,6.0,2.0,2.0,6.0,0.01818181818181818,0.38181818181818183,2
28,29,3.0,7.0,1.0,3.0,12.0,7.0,11.0,40.0,10.0,3.0,14.0,16.0,0.6,0.7272727272727273,1
29,30,6.0,8.0,0.0,6.0,9.0,3.0,12.0,43.0,9.0,4.0,8.0,24.0,0.6727272727272727,1.3454545454545455,1
30,31,6.0,5.0,2.0,5.0,12.0,7.0,9.0,38.0,3.0,3.0,17.0,23.0,0.8909090909090909,1.4363636363636363,1
31,32,5.0,10.0,2.0,3.0,7.0,4.0,9.0,39.0,10.0,5.0,18.0,24.0,0.8545454545454545,0.9454545454545454,1
32,33,5.0,7.0,2.0,8.0,12.0,3.0,10.0,45.0,8.0,8.0,9.0,21.0,0.41818181818181815,1.1090909090909091,1
33,34,2.0,3.0,4.0,3.0,8.0,7.0,13.0,39.0,8.0,8.0,16.0,17.0,0.5454545454545454,1.509090909090909,1
34,35,6.0,8.0,1.0,3.0,5.0,4.0,10.0,36.0,11.0,6.0,15.0,25.0,0.9272727272727272,1.4545454545454546,1
35,36,2.0,7.0,1.0,5.0,11.0,3.0,7.0,42.0,11.0,5.0,15.0,28.0,0.8363636363636363,1.6727272727272726,1
36,37,5.0,4.0,0.0,7.0,7.0,5.0,14.0,32.0,8.0,4.0,21.0,21.0,0.9818181818181818,1.981818181818182,1
37,38,2.0,6.0,2.0,8.0,1.0,1.0,14.0,29.0,11.0,5.0,8.0,28.0,1.0,1.7818181818181817,1
