,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,11.0,3.0,9.0,9.0,9.0,0.0,10.0,38.0,8.0,15.0,14.0,9.0,0.45454545454545453,0.5636363636363636,1
1,2,15.0,0.0,8.0,6.0,9.0,4.0,13.0,40.0,8.0,16.0,7.0,8.0,0.23636363636363636,0.4181818181818182,2
2,3,9.0,2.0,10.0,5.0,12.0,6.0,9.0,41.0,7.0,8.0,5.0,14.0,0.05454545454545454,0.34545454545454546,1
3,4,14.0,2.0,5.0,6.0,4.0,5.0,13.0,38.0,5.0,19.0,15.0,9.0,0.8181818181818182,1.0727272727272728,1
4,5,10.0,3.0,6.0,4.0,9.0,1.0,8.0,37.0,8.0,8.0,14.0,12.0,0.21818181818181817,0.7999999999999999,1
5,6,15.0,4.0,3.0,9.0,9.0,2.0,13.0,39.0,6.0,11.0,6.0,14.0,0.509090909090909,1.3272727272727272,1
6,7,9.0,4.0,5.0,7.0,13.0,2.0,14.0,40.0,7.0,8.0,15.0,10.0,0.4727272727272727,0.8545454545454545,1
7,8,15.0,2.0,14.0,4.0,8.0,1.0,6.0,40.0,8.0,14.0,12.0,9.0,0.36363636363636365,0.7272727272727273,1
8,9,10.0,2.0,4.0,7.0,14.0,7.0,4.0,41.0,5.0,9.0,13.0,11.0,0.12727272727272726,0.9636363636363636,1
9,10,21.0,3.0,4.0,6.0,12.0,3.0,9.0,39.0,9.0,8.0,11.0,10.0,0.5636363636363636,1.5272727272727273,1
10,11,14.0,2.0,11.0,6.0,10.0,6.0,11.0,38.0,5.0,12.0,8.0,12.0,0.16363636363636364,0.5636363636363637,2
11,12,15.0,2.0,7.0,9.0,8.0,3.0,13.0,29.0,6.0,9.0,13.0,11.0,0.8727272727272727,1.4,1
12,13,14.0,5.0,7.0,7.0,6.0,5.0,7.0,41.0,6.0,14.0,10.0,7.0,0.03636363636363636,0.6545454545454545,1
13,14,17.0,2.0,9.0,6.0,8.0,5.0,5.0,32.0,6.0,6.0,20.0,11.0,0.9636363636363636,1.6363636363636362,1
14,15,18.0,4.0,7.0,11.0,7.0,2.0,12.0,34.0,4.0,13.0,15.0,3.0,0.9272727272727272,1.8363636363636364,1
15,16,15.0,3.0,6.0,3.0,8.0,5.0,11.0,36.0,8.0,10.0,10.0,9.0,0.2727272727272727,0.9090909090909091,2
16,17,11.0,2.0,11.0,10.0,6.0,7.0,14.0,32.0,5.0,12.0,14.0,8.0,0.6909090909090909,1.5636363636363635,1
17,18,9.0,4.0,3.0,9.0,9.0,6.0,17.0,40.0,5.0,9.0,11.0,11.0,0.32727272727272727,0.4181818181818182,1
