,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,12.0,4.0,7.0,8.0,9.0,3.0,2.0,54.0,16.0,17.0,5.0,12.0,0.05454545454545454,0.16363636363636364,3
1,2,8.0,2.0,4.0,13.0,5.0,3.0,1.0,42.0,7.0,17.0,15.0,16.0,0.7272727272727273,1.290909090909091,2
2,3,5.0,4.0,5.0,17.0,10.0,4.0,0.0,41.0,6.0,10.0,8.0,15.0,0.7636363636363637,1.7272727272727273,2
3,4,8.0,8.0,6.0,19.0,3.0,5.0,2.0,49.0,13.0,11.0,5.0,11.0,0.32727272727272727,0.4727272727272727,2
4,5,6.0,5.0,7.0,15.0,8.0,4.0,7.0,52.0,18.0,14.0,6.0,7.0,0.2,0.4363636363636364,3
5,6,13.0,4.0,9.0,17.0,4.0,2.0,2.0,40.0,12.0,14.0,5.0,13.0,0.6181818181818182,0.8,2
6,7,4.0,8.0,14.0,16.0,6.0,0.0,2.0,47.0,10.0,18.0,1.0,15.0,0.8363636363636363,1.2727272727272727,3
7,8,4.0,6.0,4.0,21.0,4.0,3.0,2.0,44.0,9.0,19.0,2.0,15.0,0.9272727272727272,1.8727272727272726,2
8,9,8.0,3.0,18.0,16.0,4.0,1.0,5.0,36.0,9.0,13.0,8.0,9.0,0.8909090909090909,1.3636363636363635,3
9,10,5.0,4.0,8.0,20.0,5.0,3.0,3.0,46.0,13.0,13.0,6.0,12.0,0.6363636363636364,1.6181818181818182,2
10,11,6.0,2.0,9.0,17.0,4.0,5.0,1.0,44.0,15.0,8.0,8.0,15.0,0.4727272727272727,1.2727272727272727,3
11,12,10.0,3.0,8.0,12.0,4.0,1.0,5.0,38.0,7.0,16.0,7.0,11.0,0.41818181818181815,1.1090909090909091,2
12,13,8.0,6.0,9.0,19.0,6.0,2.0,2.0,45.0,10.0,14.0,4.0,12.0,0.5454545454545454,1.0909090909090908,2
13,14,8.0,5.0,11.0,8.0,1.0,0.0,7.0,44.0,15.0,16.0,7.0,15.0,0.2727272727272727,1.0363636363636364,3
14,15,10.0,2.0,7.0,17.0,3.0,2.0,0.0,45.0,14.0,18.0,8.0,13.0,0.7090909090909091,0.7454545454545455,2
