,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,5.0,5.0,13.0,3.0,12.0,8.0,20.0,34.0,4.0,0.0,12.0,13.0,0.4909090909090909,0.7636363636363637,1
1,2,5.0,13.0,15.0,7.0,10.0,0.0,13.0,38.0,4.0,4.0,6.0,14.0,0.34545454545454546,0.5272727272727273,1
2,3,4.0,10.0,18.0,3.0,10.0,2.0,19.0,36.0,7.0,2.0,7.0,8.0,0.43636363636363634,0.8363636363636364,1
3,4,2.0,13.0,15.0,7.0,6.0,1.0,15.0,34.0,6.0,6.0,7.0,17.0,0.5454545454545454,1.0545454545454545,1
4,5,4.0,11.0,13.0,6.0,8.0,1.0,19.0,39.0,9.0,2.0,10.0,9.0,0.23636363636363636,0.9454545454545454,1
5,6,3.0,18.0,7.0,6.0,14.0,1.0,15.0,45.0,4.0,5.0,10.0,14.0,0.2545454545454545,0.8727272727272727,1
6,7,1.0,6.0,13.0,3.0,14.0,1.0,17.0,44.0,8.0,8.0,9.0,9.0,0.07272727272727272,0.509090909090909,1
7,8,5.0,4.0,15.0,4.0,9.0,4.0,10.0,38.0,11.0,5.0,6.0,16.0,0.01818181818181818,1.0,1
8,9,3.0,10.0,14.0,8.0,9.0,1.0,18.0,39.0,8.0,5.0,8.0,10.0,0.2,0.45454545454545453,1
9,10,4.0,11.0,11.0,8.0,8.0,3.0,20.0,40.0,7.0,4.0,7.0,10.0,0.14545454545454545,0.4909090909090909,1
10,11,3.0,6.0,15.0,5.0,16.0,1.0,11.0,45.0,11.0,7.0,8.0,13.0,0.03636363636363636,0.6181818181818182,1
11,12,4.0,5.0,12.0,5.0,8.0,4.0,26.0,38.0,10.0,5.0,3.0,11.0,0.4727272727272727,0.9636363636363636,1
12,13,2.0,8.0,11.0,4.0,8.0,2.0,20.0,34.0,5.0,4.0,9.0,16.0,0.5818181818181818,0.6363636363636364,1
13,14,5.0,6.0,8.0,9.0,12.0,0.0,18.0,39.0,8.0,5.0,6.0,10.0,0.16363636363636364,1.018181818181818,1
14,15,1.0,6.0,13.0,9.0,8.0,2.0,19.0,39.0,8.0,5.0,9.0,10.0,0.18181818181818182,0.4181818181818182,1
15,16,4.0,5.0,12.0,4.0,15.0,6.0,20.0,42.0,8.0,2.0,9.0,9.0,0.09090909090909091,0.38181818181818183,1
16,17,6.0,8.0,16.0,3.0,9.0,1.0,18.0,38.0,8.0,7.0,3.0,16.0,0.38181818181818183,0.509090909090909,1
17,18,3.0,6.0,11.0,8.0,9.0,3.0,19.0,37.0,9.0,5.0,6.0,15.0,0.2909090909090909,0.9636363636363636,1
18,19,7.0,8.0,14.0,5.0,8.0,4.0,19.0,34.0,8.0,2.0,3.0,12.0,0.32727272727272727,1.1090909090909091,1
19,20,6.0,4.0,17.0,3.0,15.0,1.0,15.0,32.0,6.0,1.0,11.0,14.0,0.6545454545454545,0.6909090909090909,1
20,21,2.0,6.0,17.0,2.0,8.0,0.0,24.0,40.0,12.0,6.0,5.0,10.0,0.45454545454545453,1.2727272727272727,1
21,22,9.0,9.0,11.0,4.0,6.0,4.0,21.0,32.0,5.0,3.0,4.0,18.0,0.6181818181818182,0.7636363636363637,1
22,23,6.0,10.0,11.0,5.0,11.0,5.0,20.0,42.0,4.0,8.0,7.0,8.0,0.05454545454545454,0.21818181818181817,1
23,24,2.0,5.0,17.0,5.0,10.0,1.0,24.0,32.0,4.0,3.0,4.0,13.0,0.7454545454545455,1.1272727272727274,1
24,25,1.0,9.0,18.0,8.0,9.0,2.0,14.0,39.0,7.0,5.0,3.0,14.0,0.2727272727272727,0.2909090909090909,1
25,26,8.0,2.0,15.0,10.0,15.0,2.0,24.0,35.0,6.0,5.0,3.0,4.0,0.6363636363636364,1.2363636363636363,1
26,27,4.0,8.0,14.0,2.0,18.0,4.0,20.0,44.0,4.0,6.0,4.0,12.0,0.3090909090909091,0.38181818181818183,1
27,28,4.0,3.0,8.0,8.0,3.0,2.0,9.0,11.0,1.0,1.0,3.0,5.0,1.0,1.5454545454545454,1
28,29,12.0,6.0,6.0,11.0,3.0,2.0,15.0,23.0,3.0,6.0,18.0,9.0,0.8363636363636363,1.0363636363636364,2
29,30,14.0,4.0,6.0,13.0,3.0,3.0,12.0,25.0,2.0,9.0,21.0,7.0,0.8181818181818182,1.1454545454545455,2
30,31,24.0,8.0,5.0,10.0,3.0,2.0,12.0,28.0,7.0,5.0,12.0,1.0,0.7090909090909091,1.6181818181818182,2
31,32,16.0,6.0,6.0,18.0,2.0,5.0,12.0,24.0,2.0,8.0,20.0,4.0,0.9272727272727272,1.5818181818181818,2
32,33,8.0,3.0,7.0,9.0,1.0,1.0,10.0,24.0,6.0,11.0,27.0,13.0,0.9454545454545454,1.509090909090909,2
33,34,12.0,7.0,3.0,12.0,4.0,4.0,16.0,33.0,7.0,11.0,16.0,8.0,0.21818181818181817,0.9090909090909091,2
34,35,11.0,3.0,9.0,8.0,4.0,2.0,15.0,29.0,3.0,12.0,16.0,6.0,0.509090909090909,1.4727272727272727,2
35,36,18.0,3.0,11.0,11.0,2.0,5.0,7.0,24.0,2.0,10.0,20.0,8.0,0.8909090909090909,1.7636363636363637,2
36,37,13.0,5.0,3.0,14.0,4.0,6.0,11.0,35.0,4.0,10.0,15.0,9.0,0.10909090909090909,0.5818181818181818,2
37,38,13.0,4.0,4.0,14.0,8.0,1.0,10.0,26.0,1.0,10.0,21.0,6.0,0.7818181818181819,1.7272727272727273,2
38,39,16.0,1.0,4.0,10.0,5.0,7.0,12.0,29.0,5.0,11.0,18.0,11.0,0.6,1.3454545454545455,2
39,40,23.0,1.0,8.0,12.0,5.0,0.0,9.0,21.0,5.0,5.0,17.0,9.0,0.9636363636363636,1.7999999999999998,2
40,41,6.0,6.0,6.0,6.0,3.0,2.0,10.0,30.0,3.0,16.0,23.0,14.0,0.7272727272727273,1.3636363636363638,2
41,42,14.0,5.0,7.0,12.0,2.0,2.0,12.0,31.0,9.0,10.0,19.0,4.0,0.41818181818181815,0.509090909090909,2
42,43,15.0,3.0,9.0,12.0,4.0,1.0,11.0,24.0,3.0,12.0,18.0,8.0,0.8,1.5272727272727273,2
43,44,18.0,8.0,4.0,18.0,0.0,4.0,14.0,23.0,7.0,4.0,13.0,10.0,0.8727272727272727,1.6363636363636362,2
44,45,14.0,3.0,4.0,10.0,2.0,2.0,12.0,27.0,3.0,15.0,22.0,7.0,0.8545454545454545,1.1636363636363636,2
45,46,18.0,3.0,5.0,11.0,1.0,5.0,17.0,21.0,3.0,8.0,18.0,10.0,0.9818181818181818,1.4363636363636363,2
46,47,14.0,7.0,10.0,14.0,7.0,3.0,12.0,24.0,0.0,7.0,16.0,6.0,0.7636363636363637,1.690909090909091,2
47,48,12.0,4.0,13.0,11.0,3.0,3.0,11.0,28.0,6.0,10.0,15.0,9.0,0.36363636363636365,0.7272727272727273,2
48,49,16.0,5.0,11.0,14.0,4.0,5.0,14.0,28.0,7.0,7.0,8.0,5.0,0.4,0.6181818181818182,2
49,50,9.0,6.0,9.0,18.0,4.0,1.0,18.0,24.0,5.0,9.0,15.0,6.0,0.9090909090909091,1.4363636363636363,2
