,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,16.0,5.0,3.0,1.0,5.0,6.0,6.0,40.0,12.0,2.0,15.0,17.0,0.6,0.7272727272727273,2
1,2,22.0,8.0,3.0,4.0,9.0,3.0,8.0,37.0,8.0,0.0,15.0,11.0,0.7090909090909091,0.9636363636363636,2
2,3,19.0,5.0,2.0,3.0,3.0,4.0,2.0,39.0,7.0,5.0,15.0,12.0,0.43636363636363634,0.7454545454545454,2
3,4,24.0,6.0,2.0,3.0,5.0,3.0,7.0,38.0,13.0,3.0,16.0,8.0,0.6909090909090909,1.5818181818181818,2
4,5,23.0,8.0,5.0,2.0,7.0,4.0,5.0,43.0,8.0,5.0,14.0,8.0,0.4,0.6181818181818182,2
5,6,12.0,5.0,5.0,3.0,4.0,9.0,7.0,40.0,17.0,0.0,15.0,16.0,0.38181818181818183,1.3454545454545455,2
6,7,19.0,4.0,5.0,3.0,9.0,6.0,7.0,35.0,8.0,2.0,16.0,9.0,0.6181818181818182,1.309090909090909,2
7,8,20.0,6.0,5.0,3.0,8.0,5.0,5.0,40.0,13.0,1.0,12.0,14.0,0.4727272727272727,1.1454545454545455,2
8,9,24.0,2.0,3.0,4.0,5.0,4.0,6.0,33.0,7.0,3.0,15.0,13.0,0.8727272727272727,1.709090909090909,2
9,10,17.0,6.0,3.0,2.0,6.0,5.0,3.0,47.0,15.0,6.0,14.0,8.0,0.16363636363636364,0.509090909090909,2
10,11,14.0,9.0,7.0,5.0,6.0,4.0,3.0,44.0,11.0,8.0,16.0,10.0,0.07272727272727272,0.7090909090909091,2
11,12,16.0,1.0,6.0,4.0,7.0,7.0,5.0,41.0,12.0,3.0,12.0,12.0,0.18181818181818182,0.509090909090909,2
12,13,10.0,11.0,6.0,1.0,11.0,5.0,1.0,51.0,9.0,5.0,20.0,9.0,0.23636363636363636,0.6909090909090909,2
13,14,24.0,4.0,2.0,3.0,4.0,5.0,1.0,32.0,7.0,0.0,14.0,21.0,0.9636363636363636,1.1272727272727272,2
14,15,19.0,6.0,4.0,8.0,6.0,3.0,6.0,39.0,10.0,4.0,16.0,7.0,0.3090909090909091,0.9272727272727272,2
15,16,17.0,2.0,2.0,1.0,8.0,6.0,12.0,41.0,11.0,3.0,9.0,14.0,0.4909090909090909,1.4181818181818182,2
16,17,23.0,5.0,5.0,1.0,7.0,6.0,8.0,35.0,9.0,2.0,14.0,10.0,0.7636363636363637,0.8727272727272728,2
17,18,18.0,4.0,6.0,4.0,9.0,0.0,7.0,38.0,12.0,6.0,19.0,8.0,0.509090909090909,1.509090909090909,2
18,19,12.0,6.0,5.0,6.0,5.0,4.0,7.0,41.0,12.0,7.0,11.0,15.0,0.05454545454545454,0.4909090909090909,2
19,20,16.0,9.0,2.0,5.0,7.0,6.0,10.0,39.0,7.0,2.0,12.0,10.0,0.2727272727272727,0.45454545454545453,2
20,21,14.0,4.0,4.0,3.0,8.0,7.0,8.0,41.0,12.0,2.0,14.0,15.0,0.32727272727272727,0.6909090909090909,2
21,22,18.0,4.0,10.0,2.0,7.0,2.0,8.0,33.0,10.0,3.0,14.0,15.0,0.6545454545454545,1.4727272727272727,2
22,23,13.0,7.0,5.0,2.0,6.0,10.0,6.0,50.0,8.0,7.0,12.0,12.0,0.12727272727272726,1.0363636363636364,2
23,24,12.0,3.0,8.0,1.0,6.0,7.0,8.0,47.0,9.0,5.0,8.0,9.0,0.03636363636363636,0.8363636363636364,2
24,25,19.0,6.0,4.0,5.0,2.0,7.0,5.0,40.0,11.0,4.0,9.0,15.0,0.34545454545454546,0.38181818181818183,2
25,26,13.0,6.0,7.0,3.0,7.0,7.0,6.0,45.0,13.0,3.0,12.0,14.0,0.14545454545454545,0.34545454545454546,2
26,27,19.0,4.0,5.0,0.0,7.0,3.0,6.0,41.0,8.0,7.0,15.0,14.0,0.5454545454545454,0.5636363636363636,2
27,28,3.0,0.0,4.0,4.0,4.0,4.0,0.0,15.0,5.0,2.0,3.0,12.0,0.8909090909090909,1.4909090909090907,1
28,29,13.0,8.0,22.0,2.0,5.0,7.0,7.0,30.0,6.0,3.0,12.0,8.0,0.8545454545454545,0.9454545454545454,1
29,30,3.0,5.0,18.0,6.0,12.0,3.0,6.0,35.0,8.0,6.0,14.0,18.0,0.7272727272727273,1.490909090909091,1
30,31,12.0,5.0,19.0,2.0,4.0,1.0,2.0,26.0,10.0,6.0,15.0,16.0,0.9272727272727272,1.2181818181818183,1
31,32,12.0,9.0,19.0,5.0,7.0,3.0,7.0,33.0,7.0,5.0,10.0,12.0,0.41818181818181815,0.5636363636363636,1
32,33,10.0,3.0,20.0,5.0,13.0,2.0,4.0,36.0,15.0,3.0,15.0,10.0,0.5272727272727272,1.0545454545454545,1
33,34,6.0,6.0,9.0,2.0,12.0,3.0,12.0,38.0,8.0,7.0,17.0,16.0,0.45454545454545453,1.0363636363636364,2
34,35,9.0,8.0,20.0,1.0,6.0,2.0,11.0,31.0,8.0,6.0,15.0,12.0,0.7818181818181819,1.2,1
35,36,7.0,5.0,21.0,1.0,7.0,1.0,5.0,33.0,10.0,10.0,15.0,12.0,0.6727272727272727,1.5454545454545454,1
36,37,8.0,5.0,23.0,4.0,4.0,3.0,7.0,27.0,8.0,6.0,11.0,17.0,0.9090909090909091,1.309090909090909,1
37,38,5.0,10.0,12.0,3.0,8.0,2.0,4.0,38.0,12.0,5.0,22.0,16.0,0.5818181818181818,0.6363636363636364,2
38,39,10.0,7.0,14.0,7.0,9.0,6.0,5.0,38.0,11.0,5.0,11.0,14.0,0.01818181818181818,0.09090909090909091,2
39,40,12.0,6.0,10.0,5.0,6.0,3.0,7.0,23.0,5.0,2.0,21.0,14.0,0.9818181818181818,1.9272727272727272,1
40,41,10.0,5.0,18.0,4.0,5.0,8.0,11.0,31.0,8.0,4.0,14.0,12.0,0.5636363636363636,1.290909090909091,1
41,42,11.0,11.0,19.0,4.0,11.0,2.0,7.0,35.0,8.0,3.0,9.0,15.0,0.6363636363636364,1.1272727272727272,1
42,43,8.0,7.0,14.0,4.0,7.0,2.0,10.0,30.0,7.0,7.0,21.0,13.0,0.8363636363636363,1.2181818181818183,1
43,44,14.0,6.0,13.0,3.0,13.0,3.0,3.0,41.0,14.0,4.0,14.0,10.0,0.2,0.4727272727272727,2
44,45,6.0,6.0,16.0,4.0,11.0,5.0,7.0,38.0,8.0,8.0,16.0,7.0,0.21818181818181817,0.6909090909090909,1
45,46,8.0,7.0,15.0,3.0,9.0,4.0,8.0,36.0,7.0,7.0,17.0,11.0,0.2545454545454545,0.9636363636363636,2
46,47,13.0,6.0,17.0,3.0,10.0,3.0,11.0,31.0,7.0,4.0,9.0,16.0,0.7454545454545455,1.4,1
47,48,14.0,7.0,14.0,3.0,8.0,4.0,9.0,38.0,14.0,5.0,11.0,9.0,0.09090909090909091,0.6545454545454545,2
