,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,3.0,4.0,12.0,10.0,4.0,4.0,21.0,31.0,10.0,5.0,7.0,16.0,0.36363636363636365,0.5636363636363637,2
1,2,6.0,2.0,15.0,8.0,2.0,4.0,19.0,26.0,6.0,9.0,7.0,19.0,0.7636363636363637,1.1818181818181819,3
2,3,6.0,1.0,14.0,11.0,5.0,6.0,16.0,30.0,8.0,7.0,7.0,14.0,0.16363636363636364,0.6727272727272726,2
3,4,10.0,2.0,17.0,7.0,2.0,2.0,13.0,19.0,4.0,5.0,13.0,13.0,0.9454545454545454,1.290909090909091,3
4,5,6.0,3.0,16.0,10.0,5.0,2.0,14.0,28.0,9.0,6.0,9.0,17.0,0.43636363636363634,1.0363636363636364,3
5,6,7.0,7.0,18.0,5.0,1.0,5.0,20.0,30.0,12.0,3.0,6.0,14.0,0.4,0.7090909090909091,2
6,7,2.0,3.0,16.0,3.0,7.0,5.0,24.0,32.0,7.0,6.0,5.0,18.0,0.5818181818181818,1.4727272727272727,3
7,8,3.0,4.0,17.0,10.0,1.0,4.0,15.0,26.0,8.0,5.0,10.0,17.0,0.6363636363636364,0.8181818181818181,3
8,9,3.0,2.0,17.0,7.0,2.0,2.0,16.0,30.0,9.0,10.0,3.0,17.0,0.45454545454545453,1.1454545454545455,3
9,10,2.0,4.0,11.0,7.0,3.0,2.0,18.0,36.0,18.0,7.0,9.0,16.0,0.09090909090909091,1.0909090909090908,2
10,11,1.0,4.0,15.0,8.0,7.0,2.0,22.0,31.0,7.0,8.0,8.0,15.0,0.5636363636363636,0.5818181818181818,2
11,12,7.0,1.0,15.0,6.0,3.0,7.0,12.0,28.0,3.0,7.0,9.0,14.0,0.2,0.45454545454545453,3
12,13,5.0,2.0,8.0,10.0,2.0,4.0,26.0,23.0,6.0,7.0,11.0,16.0,0.9818181818181818,1.9272727272727272,2
13,14,5.0,1.0,15.0,6.0,4.0,3.0,18.0,31.0,9.0,8.0,6.0,19.0,0.38181818181818183,0.4181818181818182,3
14,15,9.0,1.0,16.0,7.0,1.0,1.0,29.0,17.0,9.0,4.0,6.0,16.0,1.0,1.6727272727272728,3
15,16,6.0,3.0,12.0,7.0,5.0,1.0,18.0,34.0,10.0,10.0,8.0,11.0,0.05454545454545454,0.4363636363636364,2
16,17,3.0,4.0,19.0,8.0,0.0,2.0,11.0,31.0,13.0,6.0,5.0,19.0,0.32727272727272727,1.2,3
17,18,11.0,2.0,14.0,6.0,3.0,1.0,21.0,26.0,7.0,9.0,6.0,14.0,0.7272727272727273,1.490909090909091,3
