,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,5.0,7.0,5.0,3.0,5.0,7.0,23.0,36.0,10.0,2.0,21.0,5.0,0.36363636363636365,0.4181818181818182,2
1,2,8.0,8.0,3.0,3.0,4.0,7.0,21.0,30.0,6.0,2.0,22.0,6.0,0.5454545454545454,0.7818181818181817,2
2,3,6.0,7.0,9.0,5.0,3.0,3.0,36.0,24.0,7.0,1.0,19.0,0.0,1.0,1.7818181818181817,2
3,4,5.0,9.0,1.0,5.0,6.0,2.0,23.0,36.0,9.0,6.0,19.0,11.0,0.4,0.7818181818181819,2
4,5,3.0,7.0,4.0,3.0,4.0,4.0,24.0,33.0,5.0,8.0,29.0,3.0,0.7090909090909091,1.3454545454545455,2
5,6,4.0,12.0,7.0,2.0,1.0,6.0,30.0,36.0,8.0,3.0,14.0,5.0,0.5272727272727272,1.3454545454545455,2
6,7,4.0,7.0,2.0,1.0,3.0,10.0,23.0,35.0,5.0,5.0,21.0,7.0,0.4909090909090909,0.9272727272727272,2
7,8,6.0,8.0,8.0,3.0,6.0,5.0,25.0,37.0,10.0,2.0,13.0,8.0,0.2545454545454545,0.5272727272727272,2
8,9,5.0,9.0,7.0,2.0,3.0,4.0,32.0,31.0,8.0,0.0,15.0,8.0,0.8,1.6363636363636362,2
9,10,5.0,9.0,7.0,2.0,2.0,6.0,22.0,35.0,9.0,5.0,20.0,9.0,0.34545454545454546,0.6545454545454545,2
10,11,4.0,6.0,9.0,2.0,2.0,5.0,23.0,26.0,8.0,3.0,19.0,7.0,0.7272727272727273,1.4545454545454546,2
11,12,4.0,10.0,2.0,6.0,4.0,5.0,29.0,37.0,5.0,8.0,17.0,5.0,0.509090909090909,0.9272727272727272,2
12,13,4.0,8.0,4.0,5.0,1.0,8.0,23.0,33.0,6.0,5.0,26.0,5.0,0.6,0.9272727272727272,2
13,14,4.0,2.0,8.0,6.0,5.0,3.0,23.0,33.0,10.0,7.0,17.0,9.0,0.38181818181818183,0.7454545454545455,2
14,15,6.0,11.0,3.0,1.0,4.0,7.0,18.0,37.0,7.0,1.0,17.0,9.0,0.14545454545454545,0.16363636363636364,2
15,16,4.0,5.0,6.0,3.0,2.0,3.0,30.0,30.0,11.0,1.0,14.0,12.0,0.8363636363636363,1.0363636363636364,2
16,17,4.0,6.0,7.0,3.0,2.0,4.0,25.0,39.0,13.0,4.0,18.0,4.0,0.23636363636363636,0.2727272727272727,2
17,18,3.0,8.0,6.0,2.0,8.0,8.0,30.0,39.0,4.0,7.0,16.0,4.0,0.45454545454545453,0.9818181818181817,2
18,19,3.0,8.0,10.0,3.0,3.0,9.0,15.0,48.0,15.0,5.0,15.0,5.0,0.01818181818181818,0.6181818181818182,2
19,20,7.0,4.0,3.0,3.0,1.0,5.0,32.0,24.0,7.0,1.0,16.0,7.0,0.9636363636363636,1.5454545454545454,2
20,21,7.0,9.0,7.0,5.0,1.0,6.0,23.0,29.0,6.0,3.0,22.0,6.0,0.6545454545454545,0.7818181818181817,2
21,22,9.0,8.0,9.0,5.0,6.0,6.0,18.0,34.0,6.0,6.0,16.0,9.0,0.07272727272727272,0.7636363636363637,2
22,23,2.0,11.0,10.0,4.0,4.0,7.0,23.0,32.0,5.0,1.0,22.0,7.0,0.6181818181818182,0.7818181818181817,2
23,24,3.0,4.0,5.0,4.0,7.0,5.0,25.0,38.0,11.0,3.0,17.0,8.0,0.2909090909090909,0.38181818181818183,2
24,25,2.0,8.0,7.0,6.0,5.0,3.0,18.0,37.0,9.0,8.0,21.0,3.0,0.10909090909090909,1.1090909090909091,2
25,26,5.0,4.0,5.0,5.0,4.0,9.0,22.0,37.0,11.0,8.0,20.0,4.0,0.18181818181818182,0.7454545454545454,2
26,27,3.0,6.0,4.0,5.0,6.0,12.0,22.0,40.0,3.0,8.0,19.0,5.0,0.16363636363636364,1.0545454545454545,2
27,28,1.0,2.0,3.0,2.0,1.0,2.0,12.0,13.0,5.0,1.0,11.0,4.0,0.8545454545454545,0.9636363636363636,2
28,29,5.0,4.0,4.0,3.0,4.0,4.0,21.0,43.0,16.0,2.0,10.0,8.0,0.05454545454545454,0.12727272727272726,2
29,30,7.0,4.0,7.0,14.0,4.0,4.0,20.0,32.0,13.0,3.0,15.0,5.0,0.2727272727272727,0.9818181818181818,2
30,31,9.0,4.0,8.0,9.0,6.0,2.0,14.0,31.0,13.0,2.0,25.0,4.0,0.41818181818181815,0.9636363636363636,1
31,32,4.0,4.0,11.0,7.0,5.0,3.0,25.0,32.0,11.0,4.0,8.0,10.0,0.4727272727272727,0.8181818181818181,2
32,33,6.0,1.0,7.0,12.0,4.0,5.0,26.0,24.0,7.0,2.0,15.0,5.0,0.8727272727272727,1.7818181818181817,2
33,34,7.0,1.0,9.0,7.0,2.0,6.0,23.0,28.0,13.0,2.0,17.0,8.0,0.6363636363636364,1.3818181818181818,2
34,35,9.0,5.0,10.0,5.0,1.0,4.0,16.0,27.0,13.0,3.0,27.0,5.0,0.7636363636363637,1.709090909090909,1
35,36,14.0,5.0,4.0,9.0,7.0,2.0,12.0,34.0,14.0,2.0,18.0,9.0,0.09090909090909091,1.0727272727272728,1
36,37,12.0,6.0,8.0,8.0,2.0,4.0,18.0,29.0,9.0,3.0,20.0,3.0,0.43636363636363634,1.0909090909090908,2
37,38,7.0,3.0,11.0,6.0,6.0,1.0,14.0,31.0,8.0,10.0,21.0,4.0,0.32727272727272727,1.290909090909091,2
38,39,13.0,3.0,12.0,8.0,2.0,5.0,20.0,24.0,9.0,0.0,18.0,5.0,0.7818181818181819,1.5454545454545454,1
39,40,10.0,3.0,6.0,6.0,4.0,3.0,23.0,24.0,10.0,3.0,29.0,1.0,0.9272727272727272,1.1090909090909091,1
40,41,9.0,4.0,4.0,11.0,4.0,5.0,25.0,26.0,6.0,4.0,19.0,5.0,0.8181818181818182,1.309090909090909,2
41,42,7.0,4.0,6.0,10.0,3.0,2.0,24.0,24.0,9.0,3.0,22.0,4.0,0.8909090909090909,1.3636363636363635,2
42,43,12.0,3.0,8.0,11.0,3.0,1.0,20.0,20.0,10.0,1.0,19.0,7.0,0.9454545454545454,1.1636363636363636,1
43,44,11.0,5.0,6.0,8.0,2.0,3.0,13.0,29.0,14.0,2.0,27.0,5.0,0.5636363636363636,0.8545454545454545,1
44,45,11.0,7.0,8.0,8.0,4.0,2.0,11.0,33.0,13.0,3.0,23.0,4.0,0.2,1.0545454545454545,1
45,46,8.0,7.0,7.0,4.0,5.0,2.0,20.0,28.0,7.0,2.0,23.0,9.0,0.6909090909090909,0.8363636363636364,2
46,47,7.0,0.0,11.0,11.0,2.0,2.0,16.0,26.0,17.0,1.0,21.0,6.0,0.6727272727272727,1.290909090909091,1
