,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,7.0,8.0,1.0,14.0,7.0,13.0,3.0,48.0,10.0,2.0,11.0,12.0,0.16363636363636364,0.5454545454545454,1
1,2,11.0,11.0,3.0,7.0,10.0,8.0,9.0,47.0,14.0,1.0,13.0,9.0,0.18181818181818182,0.23636363636363636,1
2,3,11.0,8.0,4.0,11.0,9.0,9.0,7.0,40.0,8.0,0.0,10.0,16.0,0.34545454545454546,0.6,1
3,4,13.0,9.0,4.0,7.0,8.0,10.0,9.0,38.0,8.0,1.0,6.0,19.0,0.6545454545454545,1.4181818181818182,1
4,5,7.0,6.0,1.0,9.0,11.0,10.0,5.0,48.0,15.0,0.0,10.0,16.0,0.2909090909090909,0.7999999999999999,1
5,6,8.0,7.0,11.0,8.0,8.0,6.0,4.0,43.0,16.0,5.0,12.0,13.0,0.03636363636363636,0.2363636363636364,1
6,7,8.0,7.0,10.0,12.0,3.0,12.0,17.0,40.0,10.0,3.0,2.0,11.0,0.509090909090909,0.9454545454545453,1
7,8,6.0,10.0,5.0,8.0,7.0,12.0,8.0,41.0,10.0,2.0,16.0,14.0,0.36363636363636365,1.3454545454545455,1
8,9,13.0,3.0,5.0,10.0,7.0,10.0,8.0,29.0,6.0,1.0,17.0,11.0,0.6909090909090909,1.6363636363636362,1
9,10,11.0,9.0,3.0,12.0,6.0,9.0,10.0,40.0,6.0,5.0,7.0,16.0,0.2545454545454545,0.6545454545454545,1
10,11,5.0,6.0,3.0,12.0,6.0,12.0,9.0,42.0,11.0,3.0,13.0,16.0,0.23636363636363636,0.5818181818181818,1
11,12,7.0,6.0,5.0,11.0,8.0,12.0,9.0,46.0,12.0,3.0,9.0,13.0,0.07272727272727272,0.7818181818181819,1
12,13,7.0,6.0,4.0,10.0,10.0,9.0,11.0,41.0,9.0,5.0,11.0,7.0,0.01818181818181818,0.18181818181818182,1
13,14,4.0,3.0,4.0,10.0,7.0,8.0,16.0,32.0,11.0,2.0,15.0,18.0,0.7454545454545455,1.709090909090909,1
14,15,8.0,3.0,7.0,13.0,15.0,7.0,7.0,42.0,10.0,2.0,11.0,12.0,0.2,0.9818181818181819,1
15,16,10.0,6.0,4.0,8.0,10.0,11.0,10.0,40.0,9.0,1.0,12.0,16.0,0.4909090909090909,0.6363636363636364,1
16,17,11.0,6.0,3.0,10.0,5.0,10.0,8.0,38.0,10.0,3.0,14.0,7.0,0.10909090909090909,0.12727272727272726,1
17,18,10.0,4.0,4.0,7.0,13.0,9.0,11.0,40.0,12.0,0.0,9.0,18.0,0.5454545454545454,0.8727272727272727,1
18,19,7.0,12.0,5.0,6.0,15.0,10.0,6.0,52.0,12.0,0.0,12.0,12.0,0.3090909090909091,0.43636363636363634,1
19,20,7.0,3.0,6.0,12.0,8.0,13.0,5.0,40.0,7.0,3.0,14.0,14.0,0.32727272727272727,1.0545454545454547,1
20,21,4.0,10.0,8.0,12.0,5.0,15.0,8.0,43.0,11.0,1.0,8.0,11.0,0.14545454545454545,0.6727272727272726,1
