,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,8.0,7.0,11.0,10.0,10.0,4.0,8.0,49.0,12.0,12.0,10.0,3.0,0.01818181818181818,0.3090909090909091,2
1,2,14.0,7.0,14.0,12.0,5.0,2.0,15.0,36.0,12.0,6.0,5.0,3.0,0.23636363636363636,0.38181818181818183,1
2,3,10.0,2.0,14.0,10.0,3.0,3.0,12.0,34.0,16.0,5.0,5.0,7.0,0.14545454545454545,0.2545454545454545,2
3,4,13.0,6.0,13.0,14.0,6.0,1.0,11.0,37.0,9.0,8.0,10.0,2.0,0.16363636363636364,1.0727272727272728,1
4,5,7.0,1.0,14.0,13.0,4.0,2.0,25.0,26.0,10.0,5.0,9.0,5.0,0.9636363636363636,1.1272727272727272,2
5,6,12.0,6.0,12.0,15.0,5.0,5.0,13.0,36.0,9.0,10.0,9.0,3.0,0.07272727272727272,0.4,1
6,7,5.0,2.0,9.0,11.0,7.0,1.0,15.0,39.0,9.0,12.0,9.0,4.0,0.12727272727272726,0.34545454545454546,1
7,8,8.0,3.0,9.0,12.0,5.0,3.0,15.0,39.0,5.0,15.0,14.0,3.0,0.2545454545454545,0.6,1
8,9,22.0,1.0,12.0,6.0,6.0,2.0,15.0,28.0,9.0,4.0,8.0,7.0,0.8363636363636363,1.2727272727272727,2
9,10,11.0,2.0,14.0,14.0,4.0,5.0,12.0,31.0,11.0,5.0,15.0,3.0,0.41818181818181815,0.6727272727272726,2
10,11,10.0,4.0,16.0,10.0,3.0,1.0,14.0,26.0,7.0,7.0,10.0,6.0,0.8181818181818182,0.890909090909091,2
11,12,5.0,5.0,12.0,16.0,5.0,2.0,18.0,36.0,5.0,10.0,11.0,2.0,0.5818181818181818,1.1272727272727272,1
12,13,6.0,3.0,19.0,9.0,4.0,3.0,18.0,27.0,7.0,6.0,13.0,8.0,0.9090909090909091,1.6181818181818182,2
13,14,11.0,4.0,20.0,10.0,4.0,1.0,12.0,35.0,12.0,11.0,9.0,1.0,0.4727272727272727,0.9272727272727272,2
14,15,11.0,3.0,12.0,11.0,3.0,2.0,26.0,24.0,7.0,4.0,6.0,2.0,1.0,1.8181818181818183,2
15,16,7.0,3.0,12.0,14.0,3.0,5.0,27.0,26.0,6.0,8.0,6.0,8.0,0.9818181818181818,1.981818181818182,2
16,17,15.0,5.0,17.0,8.0,5.0,2.0,14.0,37.0,11.0,9.0,4.0,5.0,0.2,0.4,1
17,18,5.0,6.0,15.0,11.0,4.0,4.0,15.0,35.0,13.0,3.0,14.0,5.0,0.2909090909090909,0.8545454545454545,2
18,19,6.0,4.0,16.0,8.0,5.0,5.0,16.0,40.0,10.0,11.0,3.0,2.0,0.10909090909090909,0.8,1
19,20,16.0,6.0,8.0,19.0,3.0,2.0,14.0,30.0,10.0,6.0,4.0,8.0,0.7636363636363637,1.709090909090909,2
20,21,3.0,1.0,24.0,13.0,7.0,1.0,14.0,33.0,8.0,14.0,11.0,2.0,0.8727272727272727,1.7999999999999998,2
21,22,7.0,2.0,17.0,10.0,3.0,3.0,17.0,31.0,14.0,6.0,8.0,6.0,0.5272727272727272,0.6545454545454545,2
22,23,8.0,4.0,11.0,12.0,4.0,1.0,15.0,36.0,6.0,14.0,9.0,4.0,0.32727272727272727,1.2,1
23,24,13.0,3.0,13.0,11.0,9.0,1.0,12.0,40.0,17.0,5.0,6.0,4.0,0.05454545454545454,0.07272727272727272,2
24,25,11.0,1.0,10.0,8.0,4.0,3.0,24.0,28.0,12.0,7.0,13.0,6.0,0.8909090909090909,1.5272727272727273,2
25,26,4.0,4.0,10.0,19.0,5.0,2.0,17.0,28.0,7.0,7.0,13.0,8.0,0.9272727272727272,1.5272727272727273,2
26,27,8.0,3.0,17.0,10.0,2.0,5.0,16.0,36.0,9.0,14.0,8.0,5.0,0.38181818181818183,0.7454545454545455,1
27,28,3.0,2.0,5.0,4.0,0.0,1.0,10.0,16.0,3.0,6.0,3.0,1.0,0.7272727272727273,0.7818181818181819,1
28,29,13.0,6.0,5.0,9.0,4.0,5.0,25.0,30.0,7.0,5.0,8.0,4.0,0.8545454545454545,0.8909090909090909,1
29,30,12.0,4.0,3.0,10.0,5.0,7.0,24.0,36.0,10.0,7.0,11.0,3.0,0.6,1.0,1
30,31,8.0,9.0,1.0,6.0,3.0,6.0,22.0,47.0,6.0,16.0,6.0,2.0,0.21818181818181817,1.1090909090909091,1
31,32,19.0,5.0,6.0,11.0,2.0,2.0,23.0,28.0,5.0,7.0,7.0,5.0,0.9454545454545454,1.4363636363636363,1
32,33,8.0,9.0,10.0,10.0,2.0,5.0,20.0,38.0,4.0,12.0,7.0,7.0,0.34545454545454546,0.5272727272727273,1
33,34,14.0,6.0,10.0,8.0,2.0,3.0,20.0,35.0,2.0,16.0,8.0,5.0,0.7090909090909091,1.4727272727272727,1
34,35,10.0,3.0,10.0,8.0,6.0,0.0,18.0,35.0,5.0,19.0,7.0,4.0,0.6363636363636364,1.309090909090909,1
35,36,17.0,3.0,6.0,9.0,1.0,5.0,17.0,36.0,7.0,13.0,11.0,2.0,0.45454545454545453,0.9272727272727272,1
36,37,14.0,6.0,6.0,7.0,3.0,6.0,23.0,36.0,5.0,12.0,7.0,7.0,0.509090909090909,0.9272727272727272,1
37,38,15.0,5.0,3.0,13.0,6.0,5.0,24.0,35.0,5.0,14.0,6.0,3.0,0.7454545454545455,0.9818181818181818,1
