,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,6.0,3.0,13.0,4.0,5.0,8.0,18.0,26.0,5.0,2.0,11.0,14.0,0.38181818181818183,0.4363636363636364,2
1,2,7.0,1.0,16.0,5.0,2.0,2.0,14.0,18.0,8.0,2.0,30.0,10.0,1.0,1.5454545454545454,2
2,3,8.0,3.0,18.0,5.0,3.0,3.0,19.0,18.0,3.0,3.0,21.0,11.0,0.9818181818181818,1.5818181818181818,2
3,4,11.0,2.0,13.0,8.0,8.0,3.0,15.0,24.0,3.0,4.0,20.0,8.0,0.6545454545454545,1.1090909090909091,2
4,5,5.0,6.0,9.0,5.0,5.0,3.0,15.0,29.0,8.0,2.0,17.0,11.0,0.18181818181818182,0.2909090909090909,2
5,6,8.0,4.0,17.0,3.0,4.0,5.0,14.0,26.0,6.0,1.0,13.0,19.0,0.5272727272727272,1.290909090909091,2
6,7,8.0,1.0,17.0,6.0,2.0,5.0,16.0,19.0,4.0,4.0,20.0,14.0,0.9272727272727272,1.6,2
7,8,3.0,4.0,19.0,3.0,1.0,2.0,18.0,19.0,6.0,2.0,12.0,16.0,0.9454545454545454,1.690909090909091,2
8,9,5.0,1.0,15.0,8.0,7.0,5.0,18.0,31.0,12.0,5.0,9.0,14.0,0.16363636363636364,1.0727272727272728,2
9,10,9.0,3.0,13.0,8.0,5.0,5.0,21.0,22.0,6.0,1.0,15.0,12.0,0.8,1.0,2
10,11,6.0,4.0,11.0,9.0,3.0,7.0,7.0,26.0,5.0,1.0,17.0,15.0,0.23636363636363636,1.2,2
11,12,9.0,3.0,17.0,4.0,4.0,4.0,18.0,26.0,9.0,4.0,14.0,12.0,0.43636363636363634,1.2909090909090908,2
12,13,6.0,0.0,11.0,5.0,9.0,6.0,20.0,31.0,10.0,1.0,18.0,9.0,0.2727272727272727,0.49090909090909085,2
13,14,6.0,0.0,13.0,6.0,5.0,4.0,22.0,21.0,5.0,2.0,10.0,18.0,0.9090909090909091,1.709090909090909,2
14,15,9.0,4.0,12.0,3.0,3.0,6.0,9.0,22.0,4.0,2.0,28.0,11.0,0.8727272727272727,1.3818181818181818,2
15,16,5.0,4.0,16.0,1.0,2.0,8.0,19.0,28.0,8.0,1.0,18.0,13.0,0.509090909090909,0.6727272727272726,2
16,17,7.0,0.0,13.0,5.0,2.0,5.0,20.0,20.0,10.0,1.0,18.0,14.0,0.8909090909090909,1.1818181818181817,2
17,18,7.0,4.0,14.0,4.0,3.0,3.0,11.0,22.0,5.0,4.0,25.0,14.0,0.8363636363636363,0.9090909090909091,2
18,19,6.0,1.0,21.0,6.0,3.0,10.0,13.0,24.0,7.0,0.0,12.0,14.0,0.5636363636363636,1.509090909090909,2
19,20,5.0,0.0,20.0,3.0,1.0,7.0,23.0,25.0,13.0,1.0,11.0,13.0,0.8181818181818182,1.2363636363636363,2
20,21,6.0,4.0,15.0,5.0,8.0,2.0,10.0,36.0,12.0,4.0,7.0,19.0,0.05454545454545454,0.8909090909090909,2
21,22,9.0,0.0,14.0,12.0,6.0,5.0,16.0,23.0,7.0,1.0,14.0,9.0,0.5454545454545454,0.8181818181818181,2
22,23,2.0,4.0,14.0,7.0,7.0,3.0,17.0,26.0,7.0,3.0,16.0,16.0,0.6,0.6181818181818182,2
23,24,3.0,0.0,15.0,4.0,1.0,10.0,16.0,26.0,5.0,4.0,20.0,14.0,0.6363636363636364,0.8909090909090909,2
24,25,9.0,5.0,19.0,8.0,3.0,4.0,15.0,25.0,5.0,4.0,14.0,9.0,0.45454545454545453,0.6363636363636364,2
25,26,6.0,3.0,14.0,3.0,10.0,3.0,17.0,33.0,7.0,4.0,11.0,15.0,0.2,0.2363636363636364,2
26,27,4.0,2.0,21.0,1.0,2.0,10.0,22.0,27.0,8.0,4.0,13.0,12.0,0.7636363636363637,0.8545454545454546,2
27,28,9.0,3.0,3.0,2.0,1.0,3.0,6.0,13.0,2.0,3.0,4.0,4.0,0.2545454545454545,0.39999999999999997,1
28,29,20.0,7.0,2.0,7.0,0.0,6.0,23.0,21.0,0.0,5.0,15.0,6.0,0.9636363636363636,1.290909090909091,1
29,30,20.0,15.0,5.0,2.0,4.0,5.0,16.0,33.0,4.0,2.0,6.0,8.0,0.3090909090909091,1.0,1
30,31,14.0,5.0,7.0,8.0,1.0,3.0,23.0,27.0,10.0,7.0,12.0,9.0,0.41818181818181815,1.2363636363636363,1
31,32,23.0,5.0,7.0,5.0,4.0,6.0,12.0,31.0,2.0,11.0,11.0,10.0,0.34545454545454546,0.4727272727272727,1
32,33,10.0,7.0,5.0,8.0,1.0,4.0,23.0,23.0,2.0,5.0,17.0,5.0,0.7818181818181819,1.5636363636363637,1
33,34,20.0,10.0,10.0,4.0,2.0,4.0,28.0,30.0,5.0,7.0,6.0,2.0,0.7272727272727273,1.290909090909091,1
34,35,19.0,9.0,8.0,7.0,2.0,3.0,21.0,32.0,3.0,11.0,9.0,3.0,0.32727272727272727,1.309090909090909,1
35,36,19.0,4.0,4.0,7.0,1.0,6.0,18.0,24.0,5.0,8.0,12.0,7.0,0.5818181818181818,1.0727272727272728,1
36,37,19.0,13.0,5.0,9.0,4.0,5.0,18.0,38.0,6.0,7.0,9.0,2.0,0.10909090909090909,0.5090909090909091,1
37,38,17.0,16.0,7.0,7.0,3.0,4.0,14.0,37.0,7.0,6.0,8.0,10.0,0.01818181818181818,0.32727272727272727,1
38,39,21.0,5.0,8.0,10.0,0.0,1.0,18.0,20.0,6.0,4.0,9.0,6.0,0.8545454545454545,1.0909090909090908,1
39,40,15.0,13.0,5.0,11.0,1.0,6.0,17.0,35.0,5.0,8.0,7.0,8.0,0.09090909090909091,0.8,1
40,41,22.0,11.0,4.0,8.0,4.0,3.0,22.0,31.0,4.0,4.0,7.0,6.0,0.4727272727272727,1.4727272727272727,1
41,42,16.0,6.0,7.0,6.0,4.0,3.0,23.0,25.0,3.0,5.0,11.0,10.0,0.6909090909090909,1.1272727272727272,1
42,43,23.0,10.0,7.0,4.0,3.0,4.0,16.0,26.0,2.0,6.0,9.0,7.0,0.6181818181818182,0.9636363636363636,1
43,44,26.0,7.0,4.0,4.0,3.0,4.0,21.0,29.0,2.0,3.0,11.0,5.0,0.7454545454545455,1.3636363636363638,1
44,45,20.0,14.0,6.0,5.0,4.0,5.0,18.0,35.0,3.0,7.0,10.0,4.0,0.21818181818181817,0.7454545454545454,1
45,46,20.0,7.0,9.0,7.0,1.0,6.0,19.0,24.0,3.0,6.0,8.0,5.0,0.7090909090909091,1.3454545454545455,1
46,47,17.0,9.0,6.0,7.0,1.0,5.0,17.0,37.0,6.0,10.0,11.0,5.0,0.03636363636363636,0.6909090909090909,1
47,48,18.0,15.0,9.0,2.0,1.0,4.0,14.0,37.0,4.0,10.0,11.0,6.0,0.14545454545454545,0.7272727272727273,1
48,49,22.0,8.0,4.0,5.0,2.0,5.0,19.0,29.0,3.0,9.0,9.0,5.0,0.4909090909090909,1.2181818181818183,1
49,50,20.0,8.0,7.0,6.0,1.0,4.0,21.0,32.0,6.0,10.0,7.0,7.0,0.2909090909090909,1.1818181818181817,1
50,51,22.0,8.0,6.0,6.0,0.0,3.0,17.0,26.0,4.0,8.0,13.0,6.0,0.6727272727272727,1.1454545454545455,1
51,52,14.0,5.0,12.0,4.0,2.0,9.0,18.0,28.0,1.0,10.0,10.0,9.0,0.36363636363636365,1.2363636363636363,1
52,53,19.0,17.0,10.0,7.0,0.0,3.0,17.0,32.0,1.0,6.0,7.0,7.0,0.4,0.7636363636363637,1
53,54,12.0,8.0,8.0,9.0,3.0,7.0,19.0,34.0,6.0,5.0,14.0,4.0,0.07272727272727272,1.0,1
54,55,17.0,11.0,1.0,6.0,2.0,9.0,18.0,37.0,3.0,11.0,12.0,7.0,0.12727272727272726,0.509090909090909,1
