,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,5.0,5.0,20.0,3.0,5.0,6.0,7.0,42.0,15.0,6.0,5.0,14.0,0.07272727272727272,0.10909090909090909,1
1,2,4.0,3.0,19.0,3.0,5.0,4.0,5.0,38.0,15.0,3.0,7.0,21.0,0.6545454545454545,0.7636363636363637,2
2,3,5.0,6.0,16.0,5.0,5.0,5.0,7.0,40.0,17.0,2.0,4.0,23.0,0.5636363636363636,0.8727272727272727,2
3,4,5.0,2.0,23.0,2.0,3.0,2.0,5.0,37.0,19.0,3.0,5.0,23.0,0.9272727272727272,1.9090909090909092,1
4,5,2.0,5.0,12.0,1.0,6.0,7.0,3.0,49.0,13.0,4.0,8.0,15.0,0.01818181818181818,0.18181818181818182,2
5,6,3.0,6.0,17.0,2.0,6.0,4.0,5.0,49.0,19.0,2.0,6.0,18.0,0.09090909090909091,0.4181818181818182,2
6,7,2.0,2.0,17.0,1.0,3.0,9.0,11.0,36.0,11.0,0.0,10.0,23.0,0.9454545454545454,1.1454545454545455,1
7,8,6.0,2.0,13.0,2.0,2.0,5.0,8.0,36.0,12.0,2.0,5.0,20.0,0.6363636363636364,1.0727272727272728,2
8,9,3.0,5.0,14.0,5.0,2.0,4.0,4.0,43.0,20.0,3.0,7.0,24.0,0.509090909090909,1.0727272727272728,2
9,10,5.0,5.0,18.0,0.0,7.0,6.0,9.0,42.0,15.0,1.0,3.0,23.0,0.7636363636363637,0.8181818181818182,2
10,11,6.0,6.0,9.0,2.0,5.0,6.0,7.0,44.0,16.0,1.0,11.0,21.0,0.3090909090909091,0.9272727272727272,2
11,12,2.0,5.0,16.0,6.0,3.0,3.0,4.0,38.0,12.0,7.0,7.0,17.0,0.2,0.9272727272727272,2
12,13,4.0,5.0,15.0,2.0,4.0,10.0,5.0,49.0,18.0,8.0,9.0,16.0,0.03636363636363636,0.9272727272727272,2
13,14,9.0,4.0,16.0,5.0,3.0,6.0,7.0,36.0,10.0,2.0,8.0,19.0,0.43636363636363634,1.2727272727272727,2
14,15,3.0,4.0,20.0,3.0,4.0,2.0,6.0,40.0,20.0,5.0,9.0,19.0,0.5454545454545454,0.7818181818181817,2
15,16,9.0,7.0,17.0,3.0,4.0,7.0,4.0,41.0,14.0,2.0,9.0,17.0,0.12727272727272726,0.2727272727272727,2
16,17,10.0,1.0,8.0,4.0,3.0,9.0,6.0,35.0,15.0,1.0,8.0,19.0,0.7090909090909091,1.3454545454545455,2
17,18,3.0,5.0,26.0,3.0,3.0,6.0,5.0,39.0,13.0,3.0,7.0,17.0,0.7454545454545455,1.1090909090909091,1
18,19,2.0,6.0,15.0,7.0,4.0,4.0,6.0,46.0,22.0,4.0,8.0,16.0,0.05454545454545454,0.1818181818181818,2
19,20,4.0,5.0,18.0,3.0,3.0,4.0,4.0,37.0,11.0,6.0,10.0,17.0,0.2545454545454545,0.47272727272727266,1
20,21,0.0,7.0,22.0,3.0,2.0,8.0,4.0,48.0,16.0,6.0,6.0,16.0,0.14545454545454545,0.7454545454545454,1
21,22,1.0,2.0,22.0,6.0,2.0,5.0,6.0,43.0,20.0,5.0,8.0,12.0,0.32727272727272727,1.0,1
22,23,2.0,1.0,21.0,1.0,3.0,9.0,11.0,44.0,15.0,7.0,8.0,13.0,0.34545454545454546,1.2545454545454544,1
23,24,4.0,1.0,21.0,2.0,2.0,8.0,6.0,41.0,11.0,3.0,7.0,19.0,0.5272727272727272,0.709090909090909,1
24,25,4.0,2.0,21.0,1.0,5.0,6.0,10.0,37.0,9.0,4.0,6.0,16.0,0.5818181818181818,1.3636363636363638,1
25,26,4.0,4.0,22.0,1.0,7.0,7.0,7.0,45.0,12.0,5.0,5.0,16.0,0.16363636363636364,0.18181818181818182,1
26,27,4.0,6.0,15.0,4.0,1.0,11.0,12.0,42.0,14.0,3.0,4.0,18.0,0.4909090909090909,1.0363636363636364,2
27,28,1.0,3.0,8.0,0.0,4.0,2.0,5.0,18.0,4.0,1.0,3.0,11.0,0.8909090909090909,1.1636363636363636,1
28,29,3.0,2.0,9.0,2.0,1.0,9.0,4.0,48.0,32.0,0.0,11.0,14.0,0.7272727272727273,1.3818181818181818,3
29,30,3.0,3.0,7.0,5.0,4.0,6.0,9.0,45.0,21.0,3.0,5.0,24.0,0.6,1.5636363636363635,2
30,31,3.0,3.0,9.0,5.0,3.0,5.0,7.0,38.0,16.0,3.0,6.0,32.0,1.0,1.8727272727272726,3
31,32,3.0,4.0,8.0,3.0,4.0,8.0,7.0,47.0,17.0,3.0,7.0,24.0,0.38181818181818183,0.9636363636363636,2
32,33,4.0,0.0,12.0,5.0,5.0,4.0,11.0,39.0,21.0,3.0,8.0,21.0,0.8,1.6545454545454545,2
33,34,3.0,5.0,6.0,2.0,5.0,10.0,9.0,44.0,14.0,2.0,7.0,20.0,0.36363636363636365,1.0727272727272728,2
34,35,5.0,1.0,11.0,5.0,5.0,6.0,10.0,36.0,15.0,5.0,8.0,25.0,0.8545454545454545,1.6181818181818182,2
35,36,3.0,5.0,6.0,4.0,4.0,6.0,16.0,43.0,21.0,3.0,6.0,22.0,0.8181818181818182,1.3272727272727272,3
36,37,5.0,5.0,11.0,6.0,3.0,4.0,10.0,38.0,17.0,5.0,5.0,15.0,0.10909090909090909,0.9090909090909092,2
37,38,5.0,2.0,4.0,8.0,3.0,7.0,6.0,46.0,23.0,3.0,14.0,17.0,0.21818181818181817,0.7090909090909091,3
