,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,22.0,5.0,6.0,1.0,5.0,24.0,4.0,51.0,12.0,3.0,3.0,13.0,0.38181818181818183,0.4363636363636364,2
1,2,19.0,3.0,6.0,3.0,2.0,13.0,4.0,32.0,5.0,5.0,8.0,19.0,0.8363636363636363,0.9272727272727272,2
2,3,28.0,2.0,1.0,3.0,5.0,19.0,1.0,43.0,10.0,6.0,2.0,21.0,0.9454545454545454,1.018181818181818,2
3,4,22.0,7.0,2.0,1.0,7.0,11.0,4.0,40.0,10.0,4.0,3.0,22.0,0.8,0.9454545454545455,2
4,5,20.0,6.0,3.0,7.0,2.0,17.0,4.0,37.0,6.0,3.0,4.0,24.0,0.9090909090909091,1.3818181818181818,2
5,6,20.0,7.0,6.0,2.0,7.0,15.0,4.0,45.0,10.0,4.0,3.0,15.0,0.2545454545454545,0.5454545454545454,2
6,7,23.0,3.0,3.0,2.0,9.0,19.0,4.0,45.0,5.0,5.0,3.0,19.0,0.7636363636363637,1.3272727272727272,2
7,8,21.0,3.0,2.0,1.0,4.0,22.0,3.0,48.0,10.0,6.0,6.0,16.0,0.4727272727272727,1.3454545454545455,2
8,9,28.0,7.0,1.0,7.0,5.0,13.0,2.0,34.0,3.0,3.0,5.0,17.0,0.9818181818181818,1.3818181818181818,2
9,10,27.0,4.0,3.0,4.0,2.0,26.0,2.0,49.0,7.0,6.0,2.0,13.0,0.6727272727272727,1.2727272727272727,2
10,11,26.0,4.0,3.0,6.0,3.0,17.0,3.0,39.0,8.0,4.0,2.0,11.0,0.6,0.7818181818181817,2
11,12,18.0,8.0,4.0,1.0,9.0,21.0,5.0,54.0,8.0,5.0,3.0,15.0,0.23636363636363636,0.49090909090909085,2
12,13,24.0,7.0,4.0,3.0,4.0,20.0,5.0,45.0,7.0,3.0,2.0,14.0,0.5454545454545454,1.0363636363636364,2
13,14,22.0,4.0,4.0,3.0,5.0,16.0,6.0,42.0,10.0,6.0,5.0,13.0,0.3090909090909091,0.5272727272727272,2
14,15,25.0,4.0,1.0,5.0,7.0,19.0,4.0,45.0,9.0,5.0,7.0,11.0,0.41818181818181815,0.5454545454545454,2
15,16,19.0,7.0,5.0,4.0,5.0,10.0,4.0,44.0,13.0,3.0,4.0,17.0,0.07272727272727272,0.9090909090909091,2
16,17,24.0,3.0,5.0,3.0,6.0,17.0,5.0,37.0,9.0,3.0,3.0,17.0,0.8545454545454545,0.8909090909090909,2
17,18,24.0,7.0,2.0,1.0,7.0,22.0,0.0,56.0,8.0,4.0,2.0,14.0,0.4,1.3454545454545455,2
18,19,22.0,2.0,2.0,4.0,9.0,23.0,3.0,49.0,8.0,4.0,4.0,15.0,0.45454545454545453,0.9636363636363636,2
19,20,29.0,4.0,3.0,7.0,4.0,10.0,3.0,32.0,11.0,1.0,0.0,21.0,1.0,1.7454545454545456,2
20,21,25.0,4.0,5.0,4.0,5.0,19.0,11.0,41.0,10.0,0.0,2.0,8.0,0.5818181818181818,1.5454545454545454,2
21,22,27.0,7.0,3.0,2.0,5.0,16.0,0.0,45.0,8.0,6.0,8.0,14.0,0.5636363636363636,1.4545454545454546,2
22,23,26.0,5.0,1.0,4.0,9.0,17.0,5.0,44.0,10.0,3.0,4.0,16.0,0.6545454545454545,1.018181818181818,2
23,24,23.0,4.0,4.0,2.0,5.0,17.0,7.0,41.0,7.0,4.0,2.0,12.0,0.5272727272727272,1.4545454545454546,2
24,25,27.0,8.0,3.0,3.0,7.0,15.0,3.0,48.0,10.0,3.0,3.0,12.0,0.36363636363636365,1.0727272727272728,2
25,26,16.0,10.0,2.0,2.0,3.0,25.0,1.0,48.0,7.0,1.0,4.0,18.0,0.6363636363636364,0.7454545454545455,2
26,27,28.0,2.0,3.0,0.0,5.0,19.0,1.0,44.0,8.0,8.0,5.0,19.0,0.9272727272727272,0.9454545454545454,2
27,28,4.0,2.0,2.0,2.0,3.0,9.0,0.0,18.0,1.0,2.0,5.0,10.0,0.8909090909090909,1.2727272727272727,2
28,29,0.0,7.0,8.0,6.0,12.0,2.0,8.0,36.0,5.0,8.0,12.0,24.0,0.6909090909090909,1.4727272727272727,1
29,30,5.0,7.0,6.0,8.0,9.0,4.0,10.0,36.0,9.0,4.0,11.0,24.0,0.34545454545454546,1.1454545454545455,1
30,31,5.0,9.0,1.0,6.0,10.0,5.0,5.0,46.0,12.0,6.0,15.0,19.0,0.01818181818181818,1.018181818181818,1
31,32,6.0,6.0,12.0,3.0,14.0,3.0,7.0,36.0,9.0,2.0,13.0,19.0,0.2909090909090909,0.8363636363636363,1
32,33,3.0,7.0,5.0,1.0,17.0,2.0,8.0,39.0,5.0,6.0,22.0,19.0,0.7090909090909091,1.290909090909091,1
33,34,10.0,8.0,6.0,1.0,7.0,3.0,11.0,31.0,4.0,6.0,19.0,22.0,0.9636363636363636,1.4,1
34,35,10.0,3.0,10.0,4.0,12.0,3.0,9.0,37.0,4.0,6.0,11.0,19.0,0.16363636363636364,0.8909090909090909,1
35,36,4.0,4.0,4.0,6.0,10.0,8.0,8.0,34.0,5.0,6.0,17.0,22.0,0.509090909090909,1.3636363636363635,1
36,37,6.0,8.0,7.0,2.0,16.0,2.0,9.0,44.0,10.0,3.0,13.0,19.0,0.12727272727272726,0.43636363636363634,1
37,38,6.0,5.0,5.0,7.0,12.0,4.0,6.0,33.0,3.0,7.0,17.0,25.0,0.8727272727272727,1.6363636363636362,1
38,39,4.0,8.0,8.0,8.0,11.0,6.0,8.0,40.0,7.0,6.0,7.0,24.0,0.09090909090909091,0.5454545454545454,1
39,40,7.0,9.0,8.0,2.0,14.0,6.0,10.0,43.0,6.0,4.0,12.0,13.0,0.03636363636363636,0.6727272727272727,1
40,41,3.0,8.0,3.0,5.0,13.0,2.0,11.0,44.0,9.0,7.0,12.0,19.0,0.05454545454545454,0.21818181818181817,1
41,42,2.0,7.0,4.0,4.0,16.0,4.0,11.0,43.0,7.0,4.0,15.0,19.0,0.18181818181818182,0.8363636363636364,1
42,43,6.0,7.0,5.0,8.0,6.0,3.0,13.0,31.0,8.0,5.0,17.0,20.0,0.7272727272727273,1.4,1
43,44,5.0,9.0,12.0,10.0,14.0,2.0,8.0,37.0,8.0,1.0,11.0,17.0,0.2727272727272727,0.6181818181818182,1
44,45,5.0,5.0,6.0,6.0,17.0,3.0,6.0,42.0,7.0,2.0,14.0,21.0,0.21818181818181817,0.7454545454545454,1
45,46,4.0,8.0,5.0,7.0,15.0,2.0,7.0,39.0,6.0,4.0,7.0,24.0,0.43636363636363634,0.6363636363636364,1
46,47,5.0,3.0,5.0,6.0,8.0,5.0,7.0,35.0,10.0,5.0,18.0,21.0,0.32727272727272727,0.6545454545454545,1
47,48,8.0,6.0,9.0,4.0,9.0,4.0,10.0,33.0,8.0,1.0,12.0,24.0,0.6181818181818182,1.6,1
48,49,3.0,6.0,11.0,3.0,11.0,5.0,8.0,41.0,13.0,2.0,10.0,24.0,0.2,0.6181818181818182,1
49,50,2.0,6.0,11.0,3.0,7.0,4.0,11.0,33.0,8.0,4.0,14.0,26.0,0.8181818181818182,1.7272727272727273,1
50,51,1.0,8.0,4.0,7.0,11.0,4.0,8.0,41.0,9.0,5.0,17.0,20.0,0.10909090909090909,0.7272727272727273,1
51,52,3.0,4.0,7.0,2.0,10.0,6.0,11.0,38.0,7.0,6.0,10.0,28.0,0.7454545454545455,1.4363636363636365,1
52,53,3.0,4.0,6.0,2.0,14.0,5.0,11.0,39.0,11.0,3.0,9.0,24.0,0.4909090909090909,0.7272727272727273,1
53,54,5.0,11.0,5.0,4.0,7.0,2.0,10.0,40.0,6.0,7.0,14.0,21.0,0.14545454545454545,0.41818181818181815,1
54,55,3.0,6.0,8.0,6.0,10.0,4.0,12.0,32.0,6.0,3.0,19.0,20.0,0.7818181818181819,1.6,1
