,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,11.0,2.0,16.0,5.0,4.0,5.0,12.0,36.0,9.0,15.0,7.0,12.0,0.05454545454545454,0.2545454545454546,1
1,2,4.0,4.0,10.0,11.0,3.0,3.0,19.0,27.0,3.0,12.0,10.0,13.0,0.8,0.8545454545454546,1
2,3,7.0,1.0,15.0,10.0,2.0,4.0,13.0,32.0,7.0,15.0,10.0,12.0,0.3090909090909091,0.45454545454545453,1
3,4,10.0,2.0,13.0,9.0,6.0,2.0,11.0,36.0,3.0,16.0,12.0,6.0,0.10909090909090909,0.3636363636363636,1
4,5,5.0,4.0,16.0,7.0,3.0,4.0,9.0,38.0,3.0,22.0,10.0,14.0,0.2,0.6363636363636364,1
5,6,10.0,2.0,12.0,7.0,6.0,3.0,15.0,30.0,3.0,11.0,12.0,8.0,0.2545454545454545,0.8545454545454545,1
6,7,2.0,3.0,12.0,4.0,6.0,3.0,20.0,40.0,4.0,23.0,13.0,9.0,0.4909090909090909,1.1090909090909091,1
7,8,4.0,1.0,15.0,14.0,4.0,1.0,12.0,29.0,4.0,16.0,12.0,14.0,0.7818181818181819,1.4545454545454546,1
8,9,3.0,3.0,13.0,11.0,6.0,2.0,10.0,32.0,2.0,16.0,12.0,9.0,0.34545454545454546,0.7636363636363637,1
9,10,3.0,3.0,16.0,14.0,7.0,4.0,15.0,35.0,3.0,13.0,3.0,14.0,0.509090909090909,0.9636363636363636,1
10,11,11.0,3.0,17.0,11.0,2.0,2.0,14.0,33.0,3.0,20.0,9.0,5.0,0.5818181818181818,0.6545454545454545,1
11,12,6.0,1.0,15.0,14.0,7.0,2.0,14.0,27.0,3.0,12.0,15.0,9.0,0.8181818181818182,1.7272727272727273,1
12,13,5.0,6.0,15.0,7.0,4.0,3.0,13.0,34.0,4.0,13.0,11.0,6.0,0.09090909090909091,0.7454545454545455,1
13,14,5.0,1.0,6.0,10.0,5.0,2.0,21.0,37.0,9.0,19.0,7.0,13.0,0.41818181818181815,1.2181818181818183,1
14,15,5.0,0.0,15.0,13.0,1.0,0.0,15.0,21.0,3.0,14.0,16.0,15.0,0.9818181818181818,1.8,1
15,16,7.0,5.0,15.0,9.0,2.0,4.0,15.0,31.0,5.0,14.0,10.0,13.0,0.38181818181818183,0.4727272727272728,1
16,17,5.0,1.0,9.0,8.0,4.0,4.0,12.0,38.0,7.0,22.0,7.0,11.0,0.14545454545454545,0.43636363636363634,1
17,18,10.0,1.0,10.0,11.0,5.0,6.0,9.0,39.0,10.0,14.0,10.0,11.0,0.01818181818181818,0.23636363636363636,1
18,19,2.0,5.0,9.0,6.0,5.0,3.0,16.0,37.0,3.0,18.0,11.0,19.0,0.4727272727272727,0.8181818181818181,1
19,20,3.0,2.0,13.0,12.0,2.0,1.0,22.0,32.0,4.0,17.0,10.0,8.0,0.6727272727272727,1.6363636363636362,1
20,21,5.0,2.0,13.0,9.0,4.0,3.0,12.0,28.0,6.0,10.0,11.0,12.0,0.21818181818181817,0.9818181818181818,1
21,22,9.0,2.0,11.0,6.0,2.0,1.0,17.0,33.0,6.0,15.0,11.0,13.0,0.4,0.4181818181818182,1
22,23,5.0,2.0,20.0,11.0,6.0,2.0,15.0,26.0,6.0,8.0,7.0,16.0,0.8909090909090909,1.8909090909090909,1
23,24,7.0,3.0,11.0,7.0,3.0,4.0,14.0,42.0,10.0,18.0,7.0,12.0,0.03636363636363636,0.6727272727272727,1
24,25,7.0,3.0,15.0,14.0,7.0,2.0,12.0,36.0,8.0,13.0,9.0,7.0,0.07272727272727272,0.4363636363636364,1
25,26,5.0,2.0,17.0,4.0,2.0,5.0,12.0,24.0,2.0,10.0,13.0,15.0,0.8545454545454545,1.2363636363636363,1
26,27,2.0,2.0,17.0,13.0,6.0,5.0,14.0,33.0,4.0,16.0,10.0,11.0,0.5272727272727272,0.5636363636363636,1
27,28,3.0,1.0,7.0,3.0,1.0,2.0,5.0,10.0,1.0,4.0,6.0,8.0,0.9272727272727272,1.1636363636363636,1
28,29,9.0,9.0,15.0,4.0,3.0,2.0,15.0,32.0,9.0,3.0,13.0,6.0,0.18181818181818182,0.34545454545454546,2
29,30,8.0,6.0,16.0,7.0,3.0,2.0,18.0,23.0,9.0,1.0,21.0,7.0,0.9636363636363636,1.2363636363636363,2
30,31,6.0,9.0,15.0,6.0,2.0,1.0,17.0,28.0,12.0,3.0,21.0,7.0,0.7272727272727273,1.2727272727272727,2
31,32,12.0,9.0,14.0,9.0,2.0,1.0,12.0,24.0,4.0,2.0,15.0,6.0,0.7636363636363637,1.5090909090909093,2
32,33,7.0,7.0,9.0,8.0,4.0,4.0,23.0,29.0,6.0,5.0,13.0,9.0,0.6181818181818182,1.309090909090909,2
33,34,11.0,7.0,14.0,10.0,5.0,3.0,17.0,29.0,12.0,1.0,13.0,6.0,0.45454545454545453,0.5818181818181818,2
34,35,4.0,14.0,14.0,9.0,5.0,5.0,20.0,38.0,13.0,0.0,11.0,4.0,0.16363636363636364,0.2727272727272727,2
35,36,5.0,11.0,17.0,8.0,5.0,3.0,18.0,29.0,3.0,6.0,17.0,6.0,0.7090909090909091,1.5636363636363635,2
36,37,10.0,2.0,14.0,9.0,8.0,3.0,14.0,30.0,9.0,4.0,16.0,3.0,0.23636363636363636,0.4181818181818182,2
37,38,12.0,15.0,6.0,8.0,4.0,1.0,11.0,35.0,9.0,2.0,15.0,7.0,0.12727272727272726,0.6545454545454545,2
38,39,10.0,6.0,12.0,6.0,4.0,2.0,24.0,26.0,10.0,3.0,14.0,8.0,0.8727272727272727,1.4545454545454546,2
39,40,8.0,8.0,9.0,6.0,7.0,1.0,16.0,32.0,9.0,3.0,22.0,7.0,0.5636363636363636,0.8727272727272727,2
40,41,8.0,11.0,4.0,9.0,1.0,3.0,26.0,28.0,9.0,3.0,21.0,4.0,0.9090909090909091,1.690909090909091,2
41,42,3.0,16.0,10.0,7.0,6.0,1.0,22.0,33.0,5.0,3.0,17.0,6.0,0.6545454545454545,1.1272727272727272,2
42,43,13.0,6.0,7.0,13.0,4.0,1.0,18.0,18.0,4.0,2.0,17.0,6.0,1.0,1.4,2
43,44,11.0,7.0,11.0,14.0,4.0,8.0,17.0,32.0,7.0,4.0,14.0,1.0,0.2909090909090909,0.7999999999999999,2
