,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,11.0,10.0,1.0,21.0,16.0,6.0,4.0,55.0,15.0,5.0,4.0,3.0,0.509090909090909,1.018181818181818,2
1,2,10.0,12.0,3.0,21.0,13.0,6.0,5.0,54.0,18.0,3.0,1.0,3.0,0.509090909090909,1.018181818181818,2
2,3,14.0,9.0,6.0,18.0,12.0,3.0,2.0,45.0,12.0,5.0,4.0,6.0,0.509090909090909,1.018181818181818,2
3,4,12.0,9.0,5.0,14.0,21.0,7.0,1.0,57.0,10.0,3.0,3.0,7.0,0.509090909090909,1.018181818181818,2
4,5,8.0,7.0,5.0,13.0,16.0,11.0,5.0,51.0,11.0,3.0,6.0,4.0,0.509090909090909,1.018181818181818,2
5,6,9.0,15.0,3.0,18.0,10.0,9.0,5.0,58.0,10.0,8.0,1.0,5.0,0.509090909090909,1.018181818181818,2
6,7,11.0,12.0,1.0,18.0,19.0,6.0,9.0,53.0,10.0,2.0,1.0,6.0,0.509090909090909,1.018181818181818,2
7,8,8.0,14.0,3.0,8.0,19.0,5.0,6.0,58.0,12.0,5.0,3.0,14.0,0.509090909090909,1.018181818181818,2
8,9,18.0,6.0,6.0,22.0,14.0,6.0,3.0,39.0,11.0,1.0,3.0,0.0,0.509090909090909,1.018181818181818,3
9,10,12.0,11.0,4.0,14.0,13.0,7.0,2.0,63.0,21.0,5.0,1.0,4.0,0.509090909090909,1.018181818181818,2
10,11,12.0,12.0,4.0,20.0,11.0,6.0,8.0,48.0,13.0,3.0,3.0,5.0,0.509090909090909,1.018181818181818,2
11,12,13.0,8.0,2.0,14.0,11.0,5.0,5.0,45.0,13.0,3.0,9.0,9.0,0.509090909090909,1.018181818181818,2
12,13,13.0,10.0,7.0,7.0,11.0,8.0,5.0,51.0,13.0,3.0,4.0,6.0,0.509090909090909,1.018181818181818,2
13,14,12.0,12.0,5.0,14.0,16.0,5.0,4.0,56.0,11.0,6.0,7.0,2.0,0.509090909090909,1.018181818181818,2
14,15,11.0,13.0,2.0,11.0,11.0,12.0,3.0,59.0,15.0,4.0,6.0,7.0,0.509090909090909,1.018181818181818,2
15,16,10.0,15.0,6.0,14.0,14.0,3.0,4.0,56.0,14.0,5.0,5.0,3.0,0.509090909090909,1.018181818181818,2
16,17,7.0,3.0,4.0,19.0,13.0,11.0,5.0,46.0,7.0,5.0,2.0,10.0,0.509090909090909,1.018181818181818,2
17,18,15.0,6.0,4.0,13.0,12.0,8.0,5.0,50.0,15.0,5.0,8.0,5.0,0.509090909090909,1.018181818181818,2
18,19,15.0,10.0,5.0,9.0,13.0,3.0,7.0,48.0,10.0,3.0,2.0,5.0,0.509090909090909,1.018181818181818,2
19,20,5.0,12.0,4.0,10.0,19.0,9.0,4.0,71.0,23.0,0.0,2.0,4.0,0.509090909090909,1.018181818181818,2
20,21,13.0,7.0,2.0,16.0,16.0,8.0,5.0,58.0,18.0,6.0,1.0,5.0,0.509090909090909,1.018181818181818,2
21,22,7.0,13.0,2.0,16.0,10.0,5.0,4.0,50.0,16.0,5.0,6.0,5.0,0.509090909090909,1.018181818181818,2
22,23,18.0,11.0,3.0,12.0,10.0,10.0,6.0,54.0,10.0,5.0,5.0,2.0,0.509090909090909,1.018181818181818,2
23,24,14.0,12.0,4.0,19.0,11.0,5.0,5.0,50.0,14.0,3.0,3.0,5.0,0.509090909090909,1.018181818181818,2
24,25,10.0,3.0,9.0,10.0,14.0,13.0,4.0,54.0,13.0,6.0,3.0,6.0,0.509090909090909,1.018181818181818,2
25,26,11.0,5.0,1.0,14.0,8.0,8.0,11.0,48.0,16.0,7.0,6.0,3.0,0.509090909090909,1.018181818181818,2
26,27,16.0,11.0,2.0,9.0,12.0,11.0,4.0,56.0,12.0,5.0,5.0,8.0,0.509090909090909,1.018181818181818,2
27,28,4.0,3.0,1.0,6.0,4.0,7.0,6.0,21.0,5.0,0.0,3.0,4.0,0.509090909090909,1.018181818181818,2
28,29,3.0,4.0,7.0,2.0,6.0,13.0,8.0,62.0,14.0,12.0,2.0,13.0,0.509090909090909,1.018181818181818,1
29,30,6.0,9.0,8.0,6.0,5.0,15.0,8.0,54.0,8.0,5.0,0.0,9.0,0.509090909090909,1.018181818181818,1
30,31,5.0,6.0,6.0,4.0,5.0,13.0,7.0,59.0,19.0,7.0,2.0,16.0,0.509090909090909,1.018181818181818,1
31,32,9.0,8.0,12.0,4.0,3.0,15.0,9.0,50.0,12.0,2.0,7.0,9.0,0.509090909090909,1.018181818181818,1
32,33,7.0,5.0,4.0,11.0,5.0,11.0,9.0,59.0,18.0,6.0,5.0,5.0,0.509090909090909,1.018181818181818,1
33,34,4.0,4.0,5.0,8.0,10.0,16.0,9.0,59.0,11.0,8.0,4.0,10.0,0.509090909090909,1.018181818181818,1
34,35,8.0,6.0,6.0,2.0,8.0,11.0,9.0,57.0,19.0,5.0,2.0,8.0,0.509090909090909,1.018181818181818,1
35,36,8.0,5.0,4.0,4.0,7.0,10.0,12.0,56.0,17.0,9.0,6.0,10.0,0.509090909090909,1.018181818181818,1
36,37,9.0,6.0,7.0,4.0,2.0,9.0,13.0,50.0,13.0,10.0,5.0,10.0,0.509090909090909,1.018181818181818,1
