,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,7.0,1.0,9.0,12.0,12.0,13.0,15.0,49.0,6.0,10.0,0.0,7.0,0.509090909090909,1.018181818181818,2
1,2,5.0,4.0,5.0,10.0,8.0,7.0,7.0,55.0,10.0,15.0,2.0,8.0,0.509090909090909,1.018181818181818,1
2,3,12.0,6.0,5.0,10.0,10.0,12.0,6.0,59.0,8.0,12.0,2.0,5.0,0.509090909090909,1.018181818181818,1
3,4,5.0,12.0,5.0,8.0,5.0,10.0,3.0,64.0,16.0,10.0,5.0,10.0,0.509090909090909,1.018181818181818,1
4,5,9.0,9.0,3.0,11.0,10.0,5.0,7.0,56.0,13.0,9.0,5.0,1.0,0.509090909090909,1.018181818181818,1
5,6,10.0,8.0,4.0,9.0,12.0,8.0,9.0,58.0,16.0,4.0,2.0,6.0,0.509090909090909,1.018181818181818,1
6,7,6.0,9.0,3.0,10.0,7.0,9.0,6.0,64.0,15.0,12.0,2.0,9.0,0.509090909090909,1.018181818181818,1
7,8,12.0,7.0,4.0,10.0,6.0,10.0,2.0,54.0,15.0,6.0,2.0,8.0,0.509090909090909,1.018181818181818,1
8,9,4.0,12.0,1.0,12.0,12.0,10.0,5.0,68.0,10.0,9.0,3.0,7.0,0.509090909090909,1.018181818181818,1
9,10,6.0,10.0,2.0,20.0,11.0,11.0,6.0,59.0,12.0,5.0,1.0,6.0,0.509090909090909,1.018181818181818,2
10,11,10.0,9.0,2.0,7.0,7.0,11.0,8.0,54.0,13.0,8.0,2.0,7.0,0.509090909090909,1.018181818181818,1
11,12,10.0,8.0,8.0,13.0,6.0,9.0,5.0,55.0,8.0,13.0,1.0,8.0,0.509090909090909,1.018181818181818,1
12,13,8.0,11.0,5.0,13.0,9.0,7.0,8.0,59.0,15.0,10.0,0.0,7.0,0.509090909090909,1.018181818181818,1
13,14,10.0,4.0,3.0,14.0,5.0,10.0,8.0,42.0,8.0,5.0,1.0,12.0,0.509090909090909,1.018181818181818,2
14,15,13.0,8.0,4.0,11.0,12.0,10.0,2.0,56.0,9.0,8.0,5.0,9.0,0.509090909090909,1.018181818181818,1
15,16,12.0,6.0,3.0,10.0,10.0,11.0,5.0,59.0,13.0,8.0,3.0,7.0,0.509090909090909,1.018181818181818,1
16,17,7.0,6.0,4.0,13.0,13.0,10.0,1.0,61.0,7.0,13.0,1.0,5.0,0.509090909090909,1.018181818181818,1
17,18,8.0,9.0,4.0,10.0,6.0,7.0,8.0,56.0,14.0,10.0,4.0,9.0,0.509090909090909,1.018181818181818,1
18,19,7.0,6.0,3.0,13.0,11.0,6.0,9.0,53.0,10.0,13.0,4.0,11.0,0.509090909090909,1.018181818181818,1
19,20,5.0,13.0,7.0,13.0,11.0,11.0,9.0,61.0,9.0,10.0,0.0,5.0,0.509090909090909,1.018181818181818,1
20,21,9.0,10.0,5.0,3.0,11.0,7.0,6.0,57.0,6.0,12.0,0.0,11.0,0.509090909090909,1.018181818181818,1
21,22,8.0,6.0,7.0,5.0,6.0,11.0,11.0,58.0,11.0,13.0,4.0,7.0,0.509090909090909,1.018181818181818,1
22,23,3.0,6.0,7.0,13.0,10.0,12.0,5.0,63.0,14.0,14.0,2.0,6.0,0.509090909090909,1.018181818181818,1
23,24,5.0,10.0,3.0,13.0,11.0,13.0,4.0,71.0,12.0,14.0,1.0,3.0,0.509090909090909,1.018181818181818,1
