,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,5.0,11.0,10.0,5.0,8.0,12.0,3.0,67.0,20.0,8.0,4.0,6.0,0.509090909090909,0.7272727272727272,3
1,2,2.0,6.0,11.0,1.0,9.0,8.0,3.0,62.0,25.0,9.0,5.0,7.0,0.509090909090909,0.6545454545454545,3
2,3,3.0,11.0,6.0,1.0,8.0,7.0,1.0,69.0,23.0,14.0,9.0,10.0,0.509090909090909,0.9818181818181817,3
3,4,2.0,8.0,7.0,2.0,4.0,7.0,5.0,60.0,14.0,15.0,8.0,16.0,0.509090909090909,1.0909090909090908,2
4,5,4.0,6.0,8.0,4.0,6.0,11.0,4.0,59.0,16.0,10.0,7.0,14.0,0.509090909090909,1.0,2
5,6,8.0,3.0,7.0,3.0,9.0,11.0,3.0,60.0,20.0,10.0,11.0,8.0,0.509090909090909,0.6909090909090909,3
6,7,6.0,4.0,4.0,3.0,5.0,3.0,3.0,54.0,23.0,12.0,10.0,10.0,0.509090909090909,0.7818181818181817,2
7,8,4.0,7.0,11.0,8.0,7.0,4.0,2.0,64.0,24.0,12.0,6.0,5.0,0.509090909090909,1.3818181818181818,3
8,9,5.0,7.0,5.0,4.0,7.0,12.0,3.0,65.0,20.0,10.0,6.0,12.0,0.509090909090909,1.018181818181818,2
9,10,6.0,8.0,5.0,4.0,6.0,5.0,5.0,67.0,21.0,12.0,7.0,5.0,0.509090909090909,0.9636363636363636,3
10,11,3.0,4.0,3.0,4.0,11.0,11.0,4.0,62.0,16.0,9.0,11.0,12.0,0.509090909090909,1.1818181818181817,2
11,12,4.0,8.0,5.0,4.0,10.0,13.0,3.0,64.0,25.0,6.0,4.0,8.0,0.509090909090909,0.5454545454545454,2
12,13,4.0,5.0,4.0,6.0,8.0,7.0,6.0,67.0,28.0,10.0,5.0,8.0,0.509090909090909,0.8181818181818181,2
13,14,4.0,7.0,5.0,4.0,13.0,10.0,7.0,70.0,27.0,8.0,7.0,3.0,0.509090909090909,0.8727272727272727,3
14,15,9.0,4.0,11.0,3.0,10.0,10.0,1.0,64.0,21.0,15.0,9.0,3.0,0.509090909090909,0.6727272727272726,3
15,16,4.0,4.0,6.0,5.0,7.0,8.0,4.0,60.0,19.0,18.0,5.0,12.0,0.509090909090909,1.509090909090909,2
16,17,6.0,6.0,3.0,4.0,10.0,6.0,1.0,62.0,24.0,7.0,9.0,11.0,0.509090909090909,0.9090909090909091,2
17,18,9.0,9.0,7.0,4.0,7.0,4.0,5.0,59.0,26.0,7.0,8.0,6.0,0.509090909090909,1.418181818181818,3
18,19,4.0,10.0,7.0,3.0,5.0,8.0,6.0,60.0,17.0,9.0,10.0,10.0,0.509090909090909,1.0727272727272728,3
19,20,5.0,5.0,5.0,3.0,6.0,5.0,5.0,62.0,21.0,15.0,6.0,12.0,0.509090909090909,1.290909090909091,2
20,21,3.0,3.0,3.0,1.0,7.0,11.0,3.0,58.0,17.0,9.0,16.0,10.0,0.509090909090909,0.7999999999999999,2
21,22,2.0,2.0,4.0,0.0,15.0,7.0,7.0,72.0,22.0,14.0,6.0,7.0,0.509090909090909,0.5272727272727272,2
22,23,8.0,10.0,11.0,3.0,5.0,4.0,4.0,58.0,16.0,15.0,7.0,9.0,0.509090909090909,0.5636363636363636,3
23,24,6.0,3.0,8.0,2.0,14.0,4.0,7.0,63.0,24.0,10.0,6.0,8.0,0.509090909090909,1.2363636363636363,3
24,25,2.0,6.0,14.0,3.0,3.0,7.0,4.0,55.0,18.0,10.0,13.0,9.0,0.509090909090909,0.6181818181818182,3
25,26,6.0,8.0,5.0,2.0,3.0,8.0,2.0,55.0,16.0,14.0,14.0,7.0,0.509090909090909,0.7636363636363636,2
26,27,6.0,7.0,7.0,7.0,8.0,4.0,6.0,63.0,27.0,13.0,7.0,3.0,0.509090909090909,1.3636363636363635,3
27,28,2.0,3.0,8.0,0.0,4.0,6.0,3.0,27.0,9.0,3.0,5.0,3.0,0.509090909090909,0.8363636363636363,3
28,29,9.0,6.0,15.0,3.0,7.0,2.0,9.0,44.0,15.0,6.0,8.0,7.0,0.509090909090909,1.1636363636363636,1
29,30,6.0,14.0,16.0,1.0,6.0,1.0,6.0,57.0,19.0,4.0,8.0,4.0,0.509090909090909,0.8909090909090909,1
30,31,12.0,6.0,11.0,5.0,9.0,2.0,6.0,50.0,17.0,4.0,10.0,0.0,0.509090909090909,1.4545454545454546,1
31,32,6.0,12.0,5.0,5.0,6.0,2.0,5.0,56.0,14.0,9.0,12.0,11.0,0.509090909090909,1.2545454545454544,3
