,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,6.0,6.0,8.0,8.0,2.0,4.0,9.0,47.0,16.0,14.0,3.0,12.0,0.509090909090909,1.018181818181818,3
1,2,9.0,9.0,11.0,9.0,1.0,9.0,6.0,48.0,13.0,8.0,6.0,10.0,0.509090909090909,1.018181818181818,3
2,3,11.0,5.0,16.0,6.0,2.0,5.0,6.0,47.0,15.0,13.0,2.0,11.0,0.509090909090909,1.018181818181818,3
3,4,9.0,4.0,7.0,7.0,4.0,9.0,7.0,51.0,17.0,13.0,7.0,11.0,0.509090909090909,1.018181818181818,3
4,5,14.0,5.0,9.0,7.0,2.0,8.0,9.0,36.0,9.0,6.0,5.0,14.0,0.509090909090909,1.018181818181818,3
5,6,9.0,5.0,23.0,4.0,2.0,6.0,3.0,39.0,12.0,12.0,6.0,14.0,0.509090909090909,1.018181818181818,1
6,7,14.0,8.0,8.0,3.0,3.0,3.0,6.0,50.0,18.0,12.0,8.0,11.0,0.509090909090909,1.018181818181818,3
7,8,11.0,7.0,8.0,6.0,2.0,12.0,5.0,51.0,16.0,11.0,6.0,11.0,0.509090909090909,1.018181818181818,3
8,9,10.0,9.0,13.0,10.0,3.0,3.0,4.0,43.0,16.0,8.0,5.0,11.0,0.509090909090909,1.018181818181818,3
9,10,14.0,7.0,13.0,7.0,4.0,5.0,7.0,33.0,10.0,6.0,11.0,11.0,0.509090909090909,1.018181818181818,3
10,11,15.0,10.0,13.0,7.0,2.0,3.0,2.0,47.0,11.0,13.0,3.0,13.0,0.509090909090909,1.018181818181818,3
11,12,11.0,10.0,12.0,6.0,6.0,3.0,8.0,47.0,13.0,10.0,2.0,13.0,0.509090909090909,1.018181818181818,3
12,13,12.0,5.0,12.0,9.0,2.0,3.0,7.0,39.0,15.0,5.0,3.0,10.0,0.509090909090909,1.018181818181818,3
13,14,10.0,9.0,16.0,7.0,2.0,4.0,5.0,37.0,6.0,11.0,5.0,19.0,0.509090909090909,1.018181818181818,1
14,15,10.0,8.0,13.0,11.0,4.0,5.0,6.0,46.0,19.0,5.0,5.0,9.0,0.509090909090909,1.018181818181818,3
15,16,8.0,5.0,17.0,10.0,4.0,4.0,7.0,30.0,8.0,6.0,5.0,21.0,0.509090909090909,1.018181818181818,1
16,17,12.0,8.0,8.0,5.0,6.0,5.0,5.0,49.0,9.0,18.0,2.0,13.0,0.509090909090909,1.018181818181818,3
17,18,12.0,6.0,11.0,4.0,1.0,7.0,7.0,44.0,12.0,13.0,5.0,16.0,0.509090909090909,1.018181818181818,3
18,19,11.0,8.0,10.0,11.0,1.0,13.0,1.0,49.0,17.0,7.0,0.0,18.0,0.509090909090909,1.018181818181818,3
19,20,10.0,2.0,10.0,7.0,3.0,6.0,8.0,46.0,19.0,14.0,7.0,11.0,0.509090909090909,1.018181818181818,3
20,21,7.0,2.0,17.0,11.0,1.0,7.0,8.0,37.0,16.0,7.0,6.0,9.0,0.509090909090909,1.018181818181818,3
21,22,5.0,8.0,6.0,6.0,1.0,9.0,11.0,57.0,21.0,11.0,4.0,8.0,0.509090909090909,1.018181818181818,3
22,23,16.0,7.0,12.0,6.0,4.0,5.0,7.0,38.0,14.0,6.0,4.0,16.0,0.509090909090909,1.018181818181818,3
23,24,13.0,4.0,11.0,9.0,0.0,4.0,8.0,36.0,13.0,11.0,13.0,10.0,0.509090909090909,1.018181818181818,3
24,25,8.0,5.0,11.0,8.0,2.0,4.0,8.0,47.0,19.0,13.0,5.0,12.0,0.509090909090909,1.018181818181818,3
25,26,13.0,6.0,12.0,5.0,3.0,4.0,2.0,42.0,16.0,8.0,3.0,17.0,0.509090909090909,1.018181818181818,3
26,27,10.0,3.0,14.0,4.0,3.0,9.0,5.0,49.0,15.0,14.0,1.0,16.0,0.509090909090909,1.018181818181818,3
27,28,2.0,2.0,5.0,0.0,2.0,3.0,4.0,25.0,12.0,3.0,4.0,3.0,0.509090909090909,1.018181818181818,2
28,29,4.0,8.0,12.0,7.0,9.0,3.0,12.0,47.0,23.0,3.0,3.0,8.0,0.509090909090909,1.018181818181818,2
29,30,10.0,7.0,9.0,3.0,5.0,2.0,17.0,56.0,31.0,6.0,1.0,4.0,0.509090909090909,1.018181818181818,2
30,31,7.0,10.0,18.0,5.0,8.0,4.0,11.0,50.0,24.0,3.0,2.0,7.0,0.509090909090909,1.018181818181818,2
