,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,7.0,9.0,8.0,5.0,7.0,11.0,8.0,45.0,6.0,6.0,14.0,9.0,0.509090909090909,1.018181818181818,2
1,2,6.0,7.0,15.0,1.0,6.0,7.0,9.0,46.0,13.0,7.0,12.0,6.0,0.509090909090909,1.018181818181818,2
2,3,8.0,6.0,6.0,7.0,10.0,8.0,14.0,46.0,9.0,5.0,11.0,8.0,0.509090909090909,1.018181818181818,2
3,4,7.0,11.0,10.0,6.0,5.0,10.0,16.0,42.0,9.0,3.0,13.0,3.0,0.509090909090909,1.018181818181818,2
4,5,10.0,10.0,6.0,4.0,6.0,10.0,5.0,48.0,8.0,7.0,8.0,12.0,0.509090909090909,1.018181818181818,2
5,6,6.0,5.0,6.0,4.0,10.0,5.0,14.0,47.0,11.0,2.0,9.0,14.0,0.509090909090909,1.018181818181818,2
6,7,6.0,9.0,7.0,5.0,4.0,4.0,6.0,45.0,12.0,6.0,15.0,16.0,0.509090909090909,1.018181818181818,2
7,8,8.0,11.0,6.0,3.0,9.0,2.0,11.0,47.0,11.0,6.0,9.0,6.0,0.509090909090909,1.018181818181818,2
8,9,6.0,10.0,11.0,6.0,4.0,8.0,4.0,43.0,9.0,5.0,23.0,7.0,0.509090909090909,1.018181818181818,2
9,10,5.0,8.0,7.0,9.0,2.0,8.0,7.0,52.0,13.0,12.0,12.0,8.0,0.509090909090909,1.018181818181818,2
10,11,8.0,9.0,9.0,6.0,6.0,8.0,7.0,48.0,7.0,7.0,11.0,11.0,0.509090909090909,1.018181818181818,2
11,12,11.0,7.0,9.0,5.0,5.0,9.0,8.0,43.0,11.0,4.0,13.0,8.0,0.509090909090909,1.018181818181818,2
12,13,9.0,11.0,8.0,4.0,8.0,7.0,5.0,51.0,7.0,9.0,9.0,12.0,0.509090909090909,1.018181818181818,2
13,14,7.0,12.0,6.0,4.0,4.0,12.0,9.0,54.0,14.0,7.0,8.0,8.0,0.509090909090909,1.018181818181818,2
