,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,7.0,11.0,6.0,5.0,4.0,10.0,10.0,58.0,14.0,15.0,10.0,4.0,0,0.14545454545454545,1
1,2,7.0,5.0,8.0,3.0,7.0,4.0,4.0,47.0,19.0,4.0,11.0,14.0,0,0.7818181818181819,2
2,3,10.0,11.0,7.0,6.0,8.0,5.0,10.0,50.0,13.0,8.0,10.0,5.0,0,0.12727272727272726,1
3,4,7.0,5.0,7.0,8.0,4.0,9.0,6.0,53.0,23.0,6.0,6.0,11.0,0,0.32727272727272727,1
4,5,6.0,11.0,3.0,7.0,8.0,5.0,6.0,57.0,14.0,7.0,12.0,3.0,0,0.43636363636363634,1
5,6,13.0,8.0,7.0,6.0,8.0,7.0,5.0,60.0,15.0,14.0,0.0,9.0,0,0.21818181818181817,1
6,7,11.0,2.0,7.0,7.0,10.0,6.0,9.0,51.0,23.0,8.0,8.0,7.0,0,0.4,1
7,8,6.0,12.0,11.0,13.0,7.0,5.0,8.0,55.0,15.0,5.0,1.0,6.0,0,0.509090909090909,1
8,9,5.0,9.0,3.0,8.0,11.0,12.0,8.0,57.0,11.0,7.0,3.0,7.0,0,0.36363636363636365,1
9,10,9.0,10.0,6.0,7.0,4.0,8.0,8.0,52.0,17.0,8.0,11.0,6.0,0,0.9272727272727272,1
10,11,6.0,10.0,11.0,9.0,5.0,5.0,11.0,45.0,13.0,7.0,10.0,8.0,0,0.6363636363636364,1
11,12,6.0,7.0,11.0,7.0,4.0,8.0,9.0,55.0,14.0,11.0,6.0,6.0,0,0.8181818181818182,1
12,13,12.0,8.0,5.0,10.0,5.0,7.0,7.0,45.0,14.0,5.0,4.0,7.0,0,0.6,1
13,14,4.0,10.0,11.0,15.0,8.0,8.0,6.0,47.0,14.0,3.0,10.0,7.0,0,0.9454545454545454,2
14,15,9.0,7.0,12.0,8.0,7.0,5.0,3.0,53.0,23.0,6.0,9.0,6.0,0,0.23636363636363636,1
15,16,7.0,9.0,6.0,13.0,4.0,9.0,5.0,53.0,11.0,8.0,6.0,10.0,0,0.6727272727272727,1
16,17,6.0,9.0,8.0,7.0,9.0,11.0,4.0,50.0,13.0,4.0,5.0,10.0,0,0.6909090909090909,1
17,18,4.0,7.0,6.0,12.0,8.0,5.0,8.0,53.0,10.0,12.0,9.0,8.0,0,1.0,1
18,19,5.0,11.0,6.0,9.0,12.0,5.0,10.0,54.0,13.0,6.0,9.0,7.0,0,0.2909090909090909,1
19,20,9.0,13.0,4.0,8.0,6.0,6.0,4.0,67.0,19.0,16.0,2.0,6.0,0,0.16363636363636364,1
20,21,8.0,4.0,11.0,11.0,4.0,8.0,5.0,38.0,8.0,8.0,9.0,12.0,0,0.8363636363636363,2
21,22,9.0,6.0,9.0,10.0,8.0,4.0,2.0,53.0,13.0,9.0,6.0,7.0,0,0.7454545454545455,1
22,23,10.0,8.0,6.0,9.0,7.0,12.0,5.0,56.0,15.0,10.0,6.0,8.0,0,0.9636363636363636,1
23,24,10.0,5.0,7.0,10.0,7.0,7.0,9.0,47.0,17.0,7.0,6.0,8.0,0,0.8,1
24,25,6.0,7.0,12.0,16.0,7.0,8.0,8.0,48.0,13.0,6.0,6.0,4.0,0,0.4909090909090909,2
