,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,11.0,9.0,7.0,11.0,7.0,2.0,9.0,46.0,20.0,2.0,3.0,4.0,0.509090909090909,0.8727272727272727,1
1,2,7.0,12.0,9.0,4.0,5.0,5.0,4.0,60.0,25.0,10.0,4.0,12.0,0.509090909090909,0.6,3
2,3,8.0,3.0,3.0,10.0,4.0,5.0,4.0,48.0,23.0,6.0,8.0,9.0,0.509090909090909,0.7272727272727272,3
3,4,11.0,6.0,7.0,5.0,7.0,9.0,7.0,51.0,18.0,7.0,5.0,14.0,0.509090909090909,0.6545454545454545,3
4,5,5.0,9.0,4.0,8.0,9.0,9.0,6.0,59.0,14.0,7.0,7.0,11.0,0.509090909090909,0.5454545454545454,3
5,6,4.0,8.0,8.0,10.0,8.0,12.0,1.0,54.0,15.0,6.0,11.0,12.0,0.509090909090909,0.5636363636363636,3
6,7,8.0,5.0,3.0,15.0,5.0,2.0,8.0,37.0,15.0,5.0,10.0,9.0,0.509090909090909,1.4,1
7,8,7.0,8.0,10.0,7.0,2.0,0.0,7.0,51.0,22.0,10.0,5.0,13.0,0.509090909090909,1.109090909090909,3
8,9,9.0,10.0,3.0,12.0,3.0,9.0,5.0,54.0,18.0,4.0,5.0,9.0,0.509090909090909,1.2545454545454544,3
9,10,9.0,5.0,5.0,6.0,4.0,5.0,9.0,50.0,22.0,8.0,7.0,7.0,0.509090909090909,1.3454545454545452,3
10,11,5.0,12.0,11.0,8.0,6.0,8.0,4.0,62.0,21.0,9.0,4.0,6.0,0.509090909090909,0.7999999999999999,3
11,12,8.0,7.0,4.0,8.0,5.0,5.0,7.0,55.0,23.0,5.0,7.0,11.0,0.509090909090909,0.6363636363636362,3
12,13,3.0,4.0,9.0,8.0,4.0,8.0,1.0,54.0,24.0,6.0,8.0,7.0,0.509090909090909,1.2,3
13,14,7.0,9.0,8.0,7.0,6.0,7.0,5.0,55.0,18.0,7.0,6.0,12.0,0.509090909090909,0.6727272727272726,3
14,15,10.0,9.0,7.0,6.0,6.0,8.0,4.0,56.0,21.0,7.0,6.0,11.0,0.509090909090909,1.1272727272727272,3
15,16,6.0,5.0,10.0,8.0,5.0,9.0,2.0,52.0,23.0,6.0,7.0,5.0,0.509090909090909,1.0,3
16,17,10.0,3.0,3.0,12.0,2.0,8.0,6.0,55.0,21.0,15.0,3.0,11.0,0.509090909090909,1.309090909090909,3
17,18,11.0,7.0,11.0,6.0,5.0,6.0,3.0,45.0,17.0,5.0,10.0,6.0,0.509090909090909,0.8363636363636363,3
18,19,8.0,3.0,7.0,4.0,3.0,16.0,10.0,54.0,18.0,5.0,8.0,8.0,0.509090909090909,1.3818181818181818,3
19,20,5.0,9.0,6.0,10.0,10.0,9.0,3.0,58.0,14.0,6.0,7.0,10.0,0.509090909090909,1.2727272727272727,3
20,21,6.0,4.0,4.0,9.0,7.0,11.0,4.0,63.0,20.0,13.0,7.0,6.0,0.509090909090909,1.0545454545454545,3
21,22,4.0,7.0,9.0,7.0,8.0,4.0,3.0,58.0,17.0,14.0,5.0,6.0,0.509090909090909,0.7636363636363636,2
22,23,6.0,9.0,9.0,10.0,5.0,9.0,2.0,49.0,9.0,5.0,9.0,15.0,0.509090909090909,0.9272727272727272,3
23,24,5.0,7.0,8.0,11.0,5.0,6.0,4.0,51.0,20.0,7.0,9.0,11.0,0.509090909090909,1.018181818181818,3
24,25,9.0,6.0,10.0,10.0,7.0,7.0,3.0,39.0,12.0,5.0,6.0,15.0,0.509090909090909,0.9636363636363636,3
25,26,4.0,3.0,13.0,11.0,3.0,12.0,6.0,50.0,12.0,6.0,10.0,5.0,0.509090909090909,0.6181818181818182,3
26,27,6.0,4.0,10.0,9.0,7.0,9.0,4.0,51.0,21.0,3.0,8.0,12.0,0.509090909090909,0.5272727272727272,3
27,28,3.0,4.0,6.0,0.0,1.0,2.0,1.0,20.0,7.0,3.0,5.0,6.0,0.509090909090909,0.709090909090909,3
28,29,4.0,11.0,10.0,4.0,12.0,8.0,5.0,66.0,9.0,18.0,1.0,4.0,0.509090909090909,1.0363636363636362,2
29,30,2.0,14.0,11.0,4.0,8.0,7.0,3.0,65.0,18.0,10.0,8.0,7.0,0.509090909090909,1.3272727272727272,2
30,31,2.0,9.0,7.0,12.0,17.0,1.0,2.0,56.0,11.0,13.0,8.0,13.0,0.509090909090909,1.4909090909090907,2
31,32,3.0,11.0,7.0,2.0,3.0,9.0,6.0,62.0,18.0,16.0,5.0,15.0,0.509090909090909,0.8909090909090909,2
32,33,1.0,6.0,10.0,5.0,11.0,8.0,4.0,60.0,9.0,14.0,0.0,10.0,0.509090909090909,0.7454545454545454,2
33,34,5.0,3.0,13.0,4.0,13.0,4.0,5.0,57.0,16.0,10.0,5.0,11.0,0.509090909090909,1.4545454545454546,2
34,35,3.0,11.0,8.0,10.0,7.0,7.0,6.0,55.0,9.0,13.0,6.0,12.0,0.509090909090909,1.2363636363636363,2
35,36,2.0,8.0,13.0,7.0,11.0,7.0,2.0,62.0,11.0,18.0,1.0,12.0,0.509090909090909,1.418181818181818,2
36,37,8.0,11.0,11.0,8.0,13.0,5.0,4.0,51.0,12.0,7.0,5.0,7.0,0.509090909090909,0.8545454545454545,2
37,38,3.0,16.0,6.0,2.0,8.0,8.0,3.0,72.0,15.0,12.0,1.0,10.0,0.509090909090909,0.8181818181818181,2
38,39,3.0,7.0,11.0,10.0,4.0,8.0,9.0,56.0,17.0,10.0,4.0,7.0,0.509090909090909,0.5818181818181818,3
39,40,5.0,8.0,10.0,6.0,8.0,4.0,1.0,64.0,17.0,21.0,2.0,12.0,0.509090909090909,1.0727272727272728,2
40,41,5.0,10.0,10.0,5.0,6.0,6.0,6.0,53.0,12.0,9.0,2.0,10.0,0.509090909090909,1.4727272727272727,2
41,42,4.0,8.0,14.0,6.0,8.0,5.0,5.0,54.0,9.0,13.0,6.0,10.0,0.509090909090909,0.9090909090909091,2
42,43,2.0,6.0,13.0,2.0,8.0,2.0,5.0,58.0,18.0,11.0,6.0,14.0,0.509090909090909,0.6909090909090909,2
43,44,3.0,3.0,10.0,5.0,13.0,11.0,6.0,67.0,16.0,11.0,2.0,7.0,0.509090909090909,0.9818181818181817,2
44,45,2.0,12.0,9.0,6.0,5.0,8.0,3.0,53.0,15.0,8.0,3.0,18.0,0.509090909090909,0.7818181818181817,2
45,46,1.0,9.0,11.0,4.0,9.0,3.0,5.0,58.0,17.0,12.0,6.0,12.0,0.509090909090909,0.9454545454545453,2
46,47,2.0,10.0,8.0,5.0,5.0,8.0,7.0,56.0,8.0,14.0,6.0,15.0,0.509090909090909,1.1818181818181817,2
47,48,3.0,14.0,13.0,6.0,11.0,4.0,3.0,57.0,5.0,13.0,5.0,10.0,0.509090909090909,1.3636363636363635,2
48,49,4.0,9.0,10.0,3.0,10.0,4.0,7.0,63.0,16.0,16.0,6.0,5.0,0.509090909090909,1.290909090909091,2
49,50,3.0,10.0,11.0,4.0,10.0,9.0,4.0,65.0,13.0,15.0,5.0,7.0,0.509090909090909,1.4363636363636363,2
50,51,5.0,4.0,14.0,4.0,8.0,3.0,1.0,58.0,21.0,13.0,4.0,11.0,0.509090909090909,1.1454545454545455,2
51,52,2.0,13.0,10.0,3.0,12.0,3.0,4.0,62.0,12.0,12.0,5.0,13.0,0.509090909090909,1.1636363636363636,2
52,53,10.0,5.0,8.0,2.0,10.0,4.0,1.0,65.0,20.0,13.0,10.0,4.0,0.509090909090909,1.2181818181818183,3
53,54,2.0,8.0,4.0,9.0,8.0,8.0,4.0,60.0,20.0,9.0,7.0,9.0,0.509090909090909,1.509090909090909,3
54,55,4.0,9.0,13.0,5.0,9.0,8.0,4.0,57.0,10.0,10.0,6.0,10.0,0.509090909090909,1.0909090909090908,2
