,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,9.0,5.0,14.0,3.0,3.0,9.0,8.0,48.0,17.0,6.0,11.0,6.0,0.509090909090909,1.018181818181818,1
1,2,6.0,3.0,13.0,6.0,5.0,12.0,10.0,52.0,15.0,4.0,6.0,5.0,0.509090909090909,1.018181818181818,1
2,3,12.0,5.0,13.0,5.0,1.0,6.0,7.0,52.0,18.0,5.0,1.0,5.0,0.509090909090909,1.018181818181818,2
3,4,12.0,3.0,17.0,1.0,3.0,9.0,10.0,44.0,12.0,4.0,6.0,5.0,0.509090909090909,1.018181818181818,1
4,5,9.0,3.0,7.0,7.0,9.0,8.0,10.0,56.0,15.0,4.0,5.0,6.0,0.509090909090909,1.018181818181818,2
5,6,13.0,3.0,13.0,3.0,5.0,12.0,12.0,51.0,12.0,3.0,5.0,3.0,0.509090909090909,1.018181818181818,1
6,7,11.0,4.0,12.0,0.0,3.0,4.0,10.0,47.0,11.0,5.0,7.0,3.0,0.509090909090909,1.018181818181818,1
7,8,10.0,4.0,15.0,1.0,4.0,4.0,10.0,44.0,18.0,2.0,12.0,8.0,0.509090909090909,1.018181818181818,1
8,9,12.0,3.0,11.0,5.0,2.0,10.0,7.0,52.0,15.0,5.0,8.0,5.0,0.509090909090909,1.018181818181818,2
9,10,7.0,4.0,8.0,4.0,2.0,6.0,9.0,62.0,26.0,3.0,4.0,6.0,0.509090909090909,1.018181818181818,2
10,11,10.0,3.0,17.0,4.0,3.0,3.0,3.0,45.0,19.0,3.0,9.0,6.0,0.509090909090909,1.018181818181818,1
11,12,8.0,3.0,13.0,1.0,10.0,10.0,10.0,47.0,12.0,3.0,10.0,7.0,0.509090909090909,1.018181818181818,1
12,13,10.0,7.0,15.0,2.0,5.0,7.0,8.0,49.0,15.0,1.0,10.0,6.0,0.509090909090909,1.018181818181818,1
13,14,17.0,4.0,6.0,1.0,3.0,5.0,11.0,52.0,20.0,6.0,8.0,5.0,0.509090909090909,1.018181818181818,2
14,15,4.0,1.0,12.0,8.0,2.0,7.0,4.0,53.0,22.0,4.0,7.0,8.0,0.509090909090909,1.018181818181818,2
15,16,6.0,2.0,20.0,5.0,6.0,4.0,6.0,44.0,13.0,3.0,6.0,9.0,0.509090909090909,1.018181818181818,1
16,17,11.0,2.0,12.0,4.0,8.0,5.0,7.0,50.0,19.0,1.0,8.0,6.0,0.509090909090909,1.018181818181818,2
17,18,8.0,3.0,14.0,3.0,3.0,10.0,8.0,55.0,18.0,3.0,5.0,7.0,0.509090909090909,1.018181818181818,1
18,19,13.0,3.0,14.0,7.0,8.0,10.0,6.0,45.0,16.0,1.0,9.0,5.0,0.509090909090909,1.018181818181818,1
19,20,8.0,2.0,16.0,5.0,3.0,7.0,6.0,51.0,19.0,1.0,7.0,6.0,0.509090909090909,1.018181818181818,1
20,21,9.0,4.0,13.0,4.0,6.0,4.0,5.0,51.0,18.0,3.0,6.0,6.0,0.509090909090909,1.018181818181818,2
21,22,8.0,4.0,15.0,7.0,0.0,5.0,4.0,51.0,17.0,4.0,8.0,6.0,0.509090909090909,1.018181818181818,2
22,23,15.0,4.0,11.0,6.0,2.0,5.0,5.0,53.0,23.0,4.0,5.0,3.0,0.509090909090909,1.018181818181818,2
23,24,9.0,2.0,9.0,3.0,4.0,16.0,11.0,55.0,17.0,3.0,6.0,7.0,0.509090909090909,1.018181818181818,1
24,25,6.0,4.0,12.0,5.0,4.0,3.0,11.0,50.0,18.0,6.0,3.0,8.0,0.509090909090909,1.018181818181818,2
25,26,15.0,9.0,12.0,3.0,0.0,5.0,6.0,51.0,16.0,7.0,2.0,10.0,0.509090909090909,1.018181818181818,1
26,27,7.0,4.0,19.0,2.0,4.0,10.0,5.0,54.0,18.0,1.0,4.0,8.0,0.509090909090909,1.018181818181818,1
27,28,4.0,4.0,2.0,5.0,2.0,5.0,2.0,23.0,7.0,2.0,5.0,1.0,0.509090909090909,1.018181818181818,2
28,29,7.0,1.0,4.0,11.0,9.0,3.0,6.0,51.0,26.0,7.0,12.0,3.0,0.509090909090909,1.018181818181818,2
29,30,10.0,7.0,4.0,8.0,7.0,3.0,7.0,51.0,23.0,6.0,14.0,6.0,0.509090909090909,1.018181818181818,2
30,31,9.0,6.0,4.0,8.0,6.0,1.0,9.0,57.0,24.0,11.0,10.0,3.0,0.509090909090909,1.018181818181818,2
31,32,15.0,4.0,5.0,15.0,8.0,2.0,3.0,39.0,19.0,4.0,12.0,3.0,0.509090909090909,1.018181818181818,2
32,33,9.0,9.0,7.0,9.0,4.0,5.0,9.0,55.0,23.0,8.0,7.0,2.0,0.509090909090909,1.018181818181818,2
33,34,8.0,7.0,8.0,8.0,7.0,6.0,9.0,58.0,25.0,6.0,7.0,2.0,0.509090909090909,1.018181818181818,2
34,35,9.0,7.0,4.0,12.0,3.0,3.0,4.0,54.0,26.0,8.0,15.0,2.0,0.509090909090909,1.018181818181818,2
35,36,6.0,3.0,8.0,9.0,4.0,4.0,6.0,47.0,26.0,5.0,13.0,3.0,0.509090909090909,1.018181818181818,2
36,37,10.0,7.0,6.0,15.0,3.0,4.0,7.0,48.0,16.0,10.0,8.0,5.0,0.509090909090909,1.018181818181818,2
37,38,14.0,8.0,10.0,8.0,6.0,1.0,5.0,53.0,27.0,5.0,8.0,2.0,0.509090909090909,1.018181818181818,2
38,39,8.0,10.0,7.0,10.0,6.0,2.0,3.0,58.0,25.0,8.0,9.0,4.0,0.509090909090909,1.018181818181818,2
39,40,7.0,8.0,7.0,10.0,13.0,1.0,6.0,53.0,18.0,7.0,13.0,3.0,0.509090909090909,1.018181818181818,2
40,41,9.0,6.0,7.0,12.0,8.0,4.0,8.0,50.0,16.0,7.0,9.0,1.0,0.509090909090909,1.018181818181818,2
41,42,6.0,8.0,4.0,10.0,7.0,3.0,5.0,60.0,23.0,11.0,8.0,3.0,0.509090909090909,1.018181818181818,2
42,43,6.0,7.0,3.0,14.0,9.0,6.0,4.0,55.0,22.0,3.0,13.0,5.0,0.509090909090909,1.018181818181818,2
43,44,7.0,7.0,7.0,12.0,9.0,5.0,6.0,53.0,21.0,8.0,11.0,2.0,0.509090909090909,1.018181818181818,2
44,45,9.0,4.0,4.0,11.0,7.0,4.0,7.0,50.0,20.0,9.0,15.0,2.0,0.509090909090909,1.018181818181818,2
45,46,5.0,5.0,4.0,5.0,9.0,3.0,6.0,62.0,26.0,10.0,15.0,2.0,0.509090909090909,1.018181818181818,2
46,47,13.0,10.0,1.0,14.0,9.0,2.0,10.0,49.0,20.0,7.0,6.0,3.0,0.509090909090909,1.018181818181818,2
47,48,10.0,2.0,7.0,16.0,7.0,2.0,5.0,47.0,23.0,7.0,10.0,4.0,0.509090909090909,1.018181818181818,2
48,49,10.0,5.0,1.0,11.0,5.0,2.0,9.0,46.0,19.0,9.0,16.0,4.0,0.509090909090909,1.018181818181818,2
49,50,8.0,2.0,3.0,13.0,9.0,1.0,5.0,58.0,33.0,7.0,7.0,4.0,0.509090909090909,1.018181818181818,2
50,51,6.0,2.0,5.0,12.0,9.0,3.0,8.0,56.0,24.0,9.0,10.0,0.0,0.509090909090909,1.018181818181818,2
51,52,11.0,5.0,3.0,14.0,7.0,0.0,5.0,50.0,27.0,7.0,10.0,6.0,0.509090909090909,1.018181818181818,2
52,53,5.0,10.0,2.0,15.0,11.0,1.0,5.0,57.0,21.0,8.0,12.0,4.0,0.509090909090909,1.018181818181818,2
53,54,12.0,5.0,5.0,10.0,11.0,3.0,6.0,53.0,24.0,6.0,7.0,6.0,0.509090909090909,1.018181818181818,2
54,55,11.0,7.0,4.0,13.0,11.0,4.0,5.0,53.0,22.0,5.0,8.0,0.0,0.509090909090909,1.018181818181818,2
