,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,8.0,3.0,0.0,7.0,9.0,7.0,9.0,55.0,9.0,12.0,12.0,9.0,0.509090909090909,1.018181818181818,3
1,2,4.0,7.0,2.0,7.0,11.0,3.0,13.0,52.0,6.0,11.0,13.0,9.0,0.509090909090909,1.018181818181818,3
2,3,6.0,2.0,4.0,7.0,5.0,12.0,6.0,50.0,9.0,7.0,9.0,8.0,0.509090909090909,1.018181818181818,3
3,4,7.0,10.0,2.0,7.0,6.0,11.0,8.0,53.0,6.0,8.0,10.0,13.0,0.509090909090909,1.018181818181818,3
4,5,5.0,7.0,3.0,10.0,7.0,6.0,7.0,53.0,5.0,14.0,9.0,13.0,0.509090909090909,1.018181818181818,3
5,6,5.0,6.0,2.0,5.0,8.0,9.0,9.0,58.0,11.0,12.0,10.0,11.0,0.509090909090909,1.018181818181818,3
6,7,10.0,3.0,3.0,5.0,7.0,4.0,15.0,44.0,8.0,10.0,6.0,7.0,0.509090909090909,1.018181818181818,3
7,8,3.0,10.0,0.0,11.0,4.0,7.0,9.0,56.0,10.0,11.0,13.0,8.0,0.509090909090909,1.018181818181818,3
8,9,4.0,14.0,1.0,7.0,10.0,9.0,2.0,63.0,9.0,11.0,13.0,9.0,0.509090909090909,1.018181818181818,3
9,10,7.0,5.0,8.0,5.0,5.0,7.0,12.0,40.0,8.0,5.0,12.0,7.0,0.509090909090909,1.018181818181818,3
10,11,5.0,5.0,2.0,9.0,9.0,11.0,11.0,54.0,7.0,11.0,11.0,8.0,0.509090909090909,1.018181818181818,3
11,12,6.0,7.0,1.0,3.0,9.0,4.0,6.0,55.0,11.0,10.0,17.0,12.0,0.509090909090909,1.018181818181818,3
12,13,2.0,10.0,0.0,11.0,4.0,8.0,6.0,62.0,11.0,11.0,14.0,5.0,0.509090909090909,1.018181818181818,3
13,14,3.0,9.0,2.0,5.0,3.0,11.0,4.0,62.0,9.0,16.0,16.0,8.0,0.509090909090909,1.018181818181818,3
14,15,5.0,9.0,3.0,4.0,13.0,9.0,3.0,57.0,9.0,7.0,7.0,12.0,0.509090909090909,1.018181818181818,3
