,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,5.0,8.0,8.0,12.0,8.0,8.0,14.0,40.0,5.0,5.0,8.0,13.0,0.509090909090909,0.6545454545454545,3
1,2,9.0,9.0,5.0,8.0,6.0,13.0,8.0,49.0,8.0,5.0,7.0,9.0,0.509090909090909,0.6,3
2,3,10.0,10.0,5.0,8.0,9.0,6.0,6.0,51.0,6.0,9.0,9.0,11.0,0.509090909090909,0.8181818181818181,3
3,4,5.0,10.0,11.0,11.0,13.0,7.0,14.0,41.0,5.0,2.0,9.0,4.0,0.509090909090909,0.6363636363636362,3
4,5,7.0,12.0,5.0,8.0,11.0,7.0,11.0,49.0,5.0,4.0,6.0,9.0,0.509090909090909,0.7272727272727272,3
5,6,7.0,11.0,9.0,8.0,9.0,4.0,16.0,46.0,6.0,8.0,7.0,7.0,0.509090909090909,1.4363636363636363,3
6,7,13.0,3.0,12.0,12.0,9.0,6.0,8.0,43.0,10.0,9.0,3.0,9.0,0.509090909090909,0.9454545454545453,3
7,8,7.0,7.0,8.0,9.0,14.0,6.0,8.0,47.0,5.0,8.0,2.0,10.0,0.509090909090909,1.0727272727272728,3
8,9,7.0,5.0,16.0,8.0,11.0,6.0,10.0,38.0,6.0,3.0,6.0,15.0,0.509090909090909,0.8363636363636363,1
9,10,9.0,13.0,5.0,11.0,7.0,9.0,12.0,50.0,7.0,7.0,8.0,4.0,0.509090909090909,1.0,3
10,11,5.0,10.0,5.0,11.0,11.0,3.0,11.0,43.0,8.0,5.0,11.0,5.0,0.509090909090909,0.7818181818181817,3
11,12,8.0,10.0,9.0,12.0,13.0,4.0,10.0,46.0,5.0,5.0,9.0,6.0,0.509090909090909,1.4545454545454546,3
12,13,7.0,8.0,4.0,14.0,14.0,7.0,10.0,51.0,7.0,8.0,8.0,6.0,0.509090909090909,1.1636363636363636,3
13,14,6.0,13.0,10.0,5.0,8.0,7.0,2.0,56.0,12.0,8.0,4.0,13.0,0.509090909090909,1.2363636363636363,3
14,15,10.0,10.0,11.0,8.0,10.0,4.0,11.0,39.0,8.0,3.0,8.0,8.0,0.509090909090909,1.1818181818181817,3
15,16,6.0,11.0,12.0,6.0,11.0,6.0,9.0,47.0,6.0,5.0,7.0,12.0,0.509090909090909,1.290909090909091,3
16,17,9.0,16.0,8.0,8.0,15.0,3.0,9.0,49.0,3.0,5.0,11.0,6.0,0.509090909090909,1.109090909090909,3
17,18,10.0,8.0,11.0,15.0,6.0,2.0,16.0,38.0,9.0,6.0,2.0,8.0,0.509090909090909,0.6181818181818182,1
18,19,6.0,10.0,8.0,8.0,12.0,4.0,10.0,44.0,8.0,5.0,11.0,10.0,0.509090909090909,1.2727272727272727,3
19,20,5.0,11.0,6.0,8.0,12.0,7.0,13.0,47.0,8.0,3.0,9.0,5.0,0.509090909090909,1.2,3
20,21,7.0,14.0,4.0,12.0,7.0,8.0,9.0,52.0,9.0,9.0,7.0,9.0,0.509090909090909,0.5636363636363636,3
21,22,5.0,9.0,5.0,13.0,12.0,6.0,10.0,49.0,7.0,3.0,10.0,8.0,0.509090909090909,0.6909090909090909,3
22,23,8.0,10.0,13.0,11.0,11.0,8.0,6.0,44.0,5.0,4.0,9.0,9.0,0.509090909090909,0.8727272727272727,3
23,24,11.0,12.0,8.0,8.0,7.0,6.0,7.0,48.0,11.0,4.0,5.0,4.0,0.509090909090909,1.4,3
24,25,4.0,15.0,12.0,9.0,15.0,6.0,8.0,49.0,5.0,5.0,11.0,7.0,0.509090909090909,0.6727272727272726,3
25,26,6.0,6.0,7.0,7.0,17.0,10.0,16.0,52.0,8.0,1.0,3.0,8.0,0.509090909090909,0.5454545454545454,3
26,27,7.0,5.0,4.0,8.0,11.0,15.0,9.0,47.0,5.0,4.0,7.0,11.0,0.509090909090909,0.5272727272727272,3
27,28,6.0,3.0,2.0,6.0,4.0,6.0,4.0,21.0,4.0,0.0,6.0,4.0,0.509090909090909,0.5818181818181818,2
28,29,11.0,10.0,3.0,8.0,6.0,9.0,7.0,53.0,16.0,5.0,10.0,1.0,0.509090909090909,0.7454545454545454,2
29,30,8.0,14.0,4.0,14.0,4.0,13.0,4.0,58.0,14.0,3.0,8.0,4.0,0.509090909090909,0.9272727272727272,2
30,31,7.0,9.0,4.0,10.0,2.0,18.0,6.0,57.0,11.0,3.0,14.0,2.0,0.509090909090909,1.3636363636363635,2
31,32,8.0,3.0,3.0,13.0,3.0,14.0,14.0,41.0,10.0,1.0,14.0,5.0,0.509090909090909,1.0545454545454545,2
32,33,7.0,10.0,3.0,12.0,3.0,9.0,12.0,52.0,13.0,7.0,8.0,0.0,0.509090909090909,1.0363636363636362,2
33,34,9.0,12.0,2.0,15.0,1.0,10.0,5.0,47.0,9.0,4.0,19.0,1.0,0.509090909090909,1.418181818181818,2
34,35,13.0,14.0,2.0,12.0,2.0,12.0,8.0,58.0,12.0,5.0,5.0,2.0,0.509090909090909,1.3818181818181818,2
35,36,8.0,2.0,3.0,18.0,2.0,12.0,10.0,43.0,10.0,6.0,12.0,6.0,0.509090909090909,1.0909090909090908,2
