,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,3.0,9.0,7.0,5.0,4.0,5.0,13.0,57.0,19.0,6.0,3.0,11.0,0.509090909090909,1.018181818181818,2
1,2,2.0,11.0,8.0,10.0,9.0,6.0,11.0,62.0,21.0,9.0,2.0,5.0,0.509090909090909,1.018181818181818,2
2,3,3.0,11.0,7.0,8.0,4.0,3.0,8.0,52.0,21.0,5.0,4.0,9.0,0.509090909090909,1.018181818181818,2
3,4,1.0,8.0,10.0,5.0,4.0,5.0,12.0,58.0,21.0,8.0,2.0,11.0,0.509090909090909,1.018181818181818,2
4,5,7.0,10.0,11.0,5.0,1.0,2.0,16.0,53.0,25.0,9.0,1.0,7.0,0.509090909090909,1.018181818181818,2
5,6,2.0,7.0,14.0,5.0,5.0,7.0,8.0,58.0,22.0,5.0,2.0,2.0,0.509090909090909,1.018181818181818,2
6,7,5.0,10.0,6.0,4.0,3.0,3.0,11.0,55.0,23.0,12.0,3.0,16.0,0.509090909090909,1.018181818181818,2
7,8,4.0,14.0,8.0,4.0,4.0,3.0,6.0,67.0,23.0,7.0,3.0,8.0,0.509090909090909,1.018181818181818,2
8,9,1.0,10.0,8.0,8.0,9.0,4.0,7.0,63.0,24.0,7.0,3.0,10.0,0.509090909090909,1.018181818181818,2
9,10,5.0,16.0,3.0,3.0,7.0,3.0,9.0,58.0,15.0,4.0,3.0,10.0,0.509090909090909,1.018181818181818,2
10,11,7.0,7.0,6.0,7.0,5.0,5.0,14.0,53.0,21.0,4.0,3.0,9.0,0.509090909090909,1.018181818181818,2
11,12,4.0,9.0,5.0,6.0,3.0,3.0,11.0,59.0,29.0,3.0,3.0,12.0,0.509090909090909,1.018181818181818,2
12,13,3.0,12.0,10.0,8.0,3.0,4.0,8.0,59.0,23.0,9.0,1.0,11.0,0.509090909090909,1.018181818181818,2
13,14,1.0,5.0,7.0,8.0,2.0,5.0,9.0,57.0,25.0,8.0,1.0,9.0,0.509090909090909,1.018181818181818,2
14,15,4.0,7.0,5.0,4.0,10.0,1.0,14.0,63.0,23.0,8.0,2.0,6.0,0.509090909090909,1.018181818181818,2
15,16,4.0,12.0,11.0,6.0,3.0,2.0,9.0,60.0,21.0,5.0,5.0,5.0,0.509090909090909,1.018181818181818,2
16,17,3.0,7.0,6.0,12.0,8.0,6.0,12.0,52.0,15.0,4.0,3.0,12.0,0.509090909090909,1.018181818181818,2
17,18,3.0,12.0,11.0,10.0,5.0,2.0,11.0,51.0,14.0,6.0,2.0,9.0,0.509090909090909,1.018181818181818,2
18,19,4.0,13.0,6.0,5.0,5.0,2.0,11.0,53.0,20.0,3.0,1.0,13.0,0.509090909090909,1.018181818181818,2
19,20,7.0,14.0,9.0,3.0,11.0,4.0,13.0,60.0,20.0,2.0,1.0,7.0,0.509090909090909,1.018181818181818,2
20,21,3.0,14.0,6.0,6.0,6.0,4.0,6.0,65.0,21.0,3.0,4.0,10.0,0.509090909090909,1.018181818181818,2
21,22,6.0,10.0,4.0,7.0,8.0,1.0,4.0,62.0,22.0,7.0,2.0,15.0,0.509090909090909,1.018181818181818,2
22,23,4.0,15.0,10.0,9.0,4.0,4.0,7.0,47.0,14.0,2.0,4.0,13.0,0.509090909090909,1.018181818181818,2
23,24,3.0,6.0,9.0,4.0,7.0,2.0,10.0,54.0,14.0,9.0,5.0,11.0,0.509090909090909,1.018181818181818,2
24,25,3.0,17.0,13.0,9.0,2.0,5.0,6.0,60.0,20.0,7.0,2.0,7.0,0.509090909090909,1.018181818181818,2
25,26,4.0,11.0,10.0,8.0,4.0,0.0,7.0,57.0,21.0,5.0,3.0,11.0,0.509090909090909,1.018181818181818,2
26,27,0.0,14.0,5.0,7.0,4.0,6.0,8.0,62.0,23.0,4.0,6.0,12.0,0.509090909090909,1.018181818181818,2
27,28,3.0,2.0,3.0,5.0,2.0,1.0,4.0,17.0,4.0,3.0,1.0,8.0,0.509090909090909,1.018181818181818,3
28,29,16.0,4.0,3.0,6.0,3.0,6.0,5.0,36.0,14.0,1.0,11.0,17.0,0.509090909090909,1.018181818181818,1
29,30,5.0,5.0,2.0,15.0,4.0,4.0,5.0,49.0,21.0,6.0,9.0,15.0,0.509090909090909,1.018181818181818,3
30,31,8.0,5.0,4.0,7.0,5.0,4.0,8.0,52.0,17.0,6.0,5.0,15.0,0.509090909090909,1.018181818181818,3
31,32,9.0,4.0,2.0,13.0,8.0,9.0,4.0,44.0,8.0,4.0,9.0,15.0,0.509090909090909,1.018181818181818,3
32,33,7.0,4.0,3.0,14.0,4.0,6.0,7.0,48.0,12.0,8.0,6.0,10.0,0.509090909090909,1.018181818181818,3
33,34,10.0,5.0,2.0,11.0,2.0,6.0,10.0,47.0,15.0,5.0,9.0,11.0,0.509090909090909,1.018181818181818,3
34,35,11.0,3.0,2.0,14.0,2.0,8.0,9.0,36.0,8.0,7.0,15.0,11.0,0.509090909090909,1.018181818181818,1
35,36,12.0,5.0,2.0,10.0,5.0,6.0,7.0,43.0,17.0,2.0,6.0,18.0,0.509090909090909,1.018181818181818,3
36,37,9.0,7.0,1.0,13.0,5.0,6.0,8.0,43.0,9.0,5.0,13.0,13.0,0.509090909090909,1.018181818181818,3
37,38,7.0,3.0,2.0,11.0,3.0,6.0,10.0,47.0,13.0,8.0,8.0,10.0,0.509090909090909,1.018181818181818,3
38,39,9.0,9.0,4.0,5.0,3.0,7.0,9.0,45.0,14.0,4.0,6.0,21.0,0.509090909090909,1.018181818181818,3
39,40,12.0,5.0,2.0,9.0,3.0,8.0,11.0,47.0,10.0,7.0,6.0,10.0,0.509090909090909,1.018181818181818,3
40,41,11.0,7.0,1.0,12.0,6.0,5.0,6.0,46.0,11.0,9.0,9.0,14.0,0.509090909090909,1.018181818181818,3
41,42,12.0,2.0,1.0,11.0,6.0,6.0,8.0,45.0,17.0,7.0,2.0,21.0,0.509090909090909,1.018181818181818,3
42,43,10.0,4.0,3.0,16.0,6.0,3.0,9.0,41.0,9.0,9.0,4.0,12.0,0.509090909090909,1.018181818181818,3
43,44,11.0,8.0,2.0,9.0,1.0,9.0,8.0,48.0,10.0,11.0,15.0,7.0,0.509090909090909,1.018181818181818,3
44,45,11.0,2.0,3.0,12.0,2.0,5.0,10.0,37.0,12.0,4.0,7.0,18.0,0.509090909090909,1.018181818181818,3
45,46,16.0,2.0,4.0,10.0,6.0,3.0,8.0,35.0,10.0,10.0,9.0,15.0,0.509090909090909,1.018181818181818,1
46,47,8.0,5.0,4.0,10.0,2.0,7.0,5.0,43.0,11.0,5.0,11.0,16.0,0.509090909090909,1.018181818181818,3
47,48,10.0,6.0,5.0,13.0,4.0,5.0,8.0,36.0,14.0,2.0,15.0,11.0,0.509090909090909,1.018181818181818,3
48,49,14.0,8.0,4.0,8.0,5.0,4.0,7.0,42.0,12.0,4.0,5.0,20.0,0.509090909090909,1.018181818181818,3
49,50,13.0,2.0,5.0,14.0,3.0,7.0,6.0,34.0,8.0,9.0,5.0,20.0,0.509090909090909,1.018181818181818,1
50,51,10.0,4.0,2.0,6.0,5.0,10.0,14.0,41.0,6.0,8.0,7.0,14.0,0.509090909090909,1.018181818181818,3
51,52,17.0,2.0,2.0,9.0,5.0,11.0,6.0,48.0,10.0,6.0,7.0,11.0,0.509090909090909,1.018181818181818,3
52,53,15.0,5.0,3.0,14.0,2.0,5.0,16.0,34.0,10.0,9.0,4.0,14.0,0.509090909090909,1.018181818181818,1
53,54,9.0,3.0,0.0,13.0,1.0,7.0,12.0,41.0,11.0,8.0,7.0,15.0,0.509090909090909,1.018181818181818,3
54,55,15.0,5.0,2.0,9.0,8.0,5.0,5.0,47.0,15.0,3.0,6.0,12.0,0.509090909090909,1.018181818181818,3
