,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,6.0,8.0,10.0,5.0,11.0,5.0,8.0,61.0,21.0,8.0,4.0,5.0,0.509090909090909,1.018181818181818,2
1,2,13.0,4.0,5.0,8.0,13.0,6.0,9.0,53.0,18.0,5.0,3.0,8.0,0.509090909090909,1.018181818181818,2
2,3,5.0,6.0,3.0,9.0,11.0,11.0,15.0,60.0,17.0,4.0,4.0,2.0,0.509090909090909,1.018181818181818,2
3,4,17.0,9.0,3.0,8.0,7.0,10.0,10.0,51.0,16.0,2.0,2.0,2.0,0.509090909090909,1.018181818181818,2
4,5,6.0,4.0,10.0,8.0,9.0,8.0,13.0,48.0,13.0,6.0,6.0,9.0,0.509090909090909,1.018181818181818,2
5,6,16.0,5.0,2.0,10.0,12.0,9.0,6.0,56.0,14.0,8.0,4.0,4.0,0.509090909090909,1.018181818181818,2
6,7,6.0,7.0,7.0,8.0,10.0,8.0,13.0,56.0,18.0,4.0,6.0,3.0,0.509090909090909,1.018181818181818,2
7,8,9.0,3.0,7.0,10.0,12.0,10.0,10.0,52.0,18.0,6.0,3.0,3.0,0.509090909090909,1.018181818181818,2
8,9,10.0,9.0,6.0,6.0,13.0,13.0,9.0,66.0,16.0,5.0,0.0,2.0,0.509090909090909,1.018181818181818,2
9,10,9.0,7.0,4.0,15.0,12.0,7.0,12.0,50.0,12.0,3.0,6.0,3.0,0.509090909090909,1.018181818181818,2
10,11,3.0,6.0,10.0,10.0,8.0,10.0,9.0,60.0,23.0,1.0,4.0,3.0,0.509090909090909,1.018181818181818,2
11,12,12.0,2.0,5.0,14.0,9.0,6.0,4.0,56.0,23.0,5.0,3.0,4.0,0.509090909090909,1.018181818181818,2
12,13,7.0,5.0,12.0,11.0,12.0,3.0,11.0,50.0,17.0,6.0,2.0,2.0,0.509090909090909,1.018181818181818,2
13,14,6.0,4.0,3.0,12.0,14.0,5.0,6.0,61.0,21.0,9.0,5.0,6.0,0.509090909090909,1.018181818181818,2
14,15,12.0,6.0,4.0,6.0,7.0,12.0,10.0,60.0,16.0,7.0,0.0,6.0,0.509090909090909,1.018181818181818,2
15,16,7.0,4.0,5.0,9.0,8.0,9.0,13.0,53.0,16.0,8.0,3.0,4.0,0.509090909090909,1.018181818181818,2
16,17,6.0,6.0,13.0,13.0,10.0,7.0,10.0,46.0,13.0,6.0,6.0,5.0,0.509090909090909,1.018181818181818,2
17,18,4.0,5.0,2.0,16.0,7.0,5.0,12.0,55.0,24.0,6.0,3.0,7.0,0.509090909090909,1.018181818181818,2
18,19,9.0,4.0,6.0,11.0,4.0,9.0,8.0,55.0,11.0,10.0,3.0,7.0,0.509090909090909,1.018181818181818,2
19,20,10.0,7.0,3.0,10.0,7.0,6.0,15.0,51.0,17.0,7.0,2.0,2.0,0.509090909090909,1.018181818181818,2
20,21,8.0,5.0,2.0,8.0,14.0,6.0,15.0,61.0,25.0,6.0,2.0,4.0,0.509090909090909,1.018181818181818,2
21,22,10.0,4.0,4.0,12.0,6.0,11.0,5.0,58.0,18.0,5.0,6.0,5.0,0.509090909090909,1.018181818181818,2
22,23,7.0,4.0,7.0,11.0,13.0,10.0,5.0,61.0,18.0,5.0,4.0,3.0,0.509090909090909,1.018181818181818,2
23,24,9.0,7.0,4.0,9.0,11.0,9.0,7.0,56.0,18.0,2.0,3.0,4.0,0.509090909090909,1.018181818181818,2
24,25,3.0,5.0,6.0,10.0,9.0,9.0,12.0,60.0,18.0,8.0,3.0,6.0,0.509090909090909,1.018181818181818,2
25,26,13.0,10.0,9.0,11.0,12.0,3.0,12.0,51.0,13.0,6.0,2.0,2.0,0.509090909090909,1.018181818181818,2
26,27,9.0,3.0,2.0,11.0,8.0,6.0,10.0,53.0,20.0,6.0,5.0,2.0,0.509090909090909,1.018181818181818,2
27,28,2.0,3.0,5.0,1.0,2.0,6.0,1.0,29.0,9.0,5.0,5.0,6.0,0.509090909090909,1.018181818181818,3
28,29,12.0,14.0,5.0,6.0,1.0,6.0,3.0,36.0,7.0,4.0,6.0,26.0,0.509090909090909,1.018181818181818,1
29,30,12.0,9.0,10.0,7.0,6.0,8.0,2.0,37.0,4.0,5.0,12.0,12.0,0.509090909090909,1.018181818181818,3
30,31,7.0,12.0,10.0,5.0,5.0,8.0,11.0,39.0,6.0,5.0,14.0,12.0,0.509090909090909,1.018181818181818,3
31,32,14.0,16.0,8.0,4.0,3.0,6.0,4.0,43.0,9.0,5.0,9.0,18.0,0.509090909090909,1.018181818181818,1
32,33,21.0,12.0,4.0,6.0,5.0,6.0,3.0,41.0,3.0,6.0,15.0,10.0,0.509090909090909,1.018181818181818,1
33,34,7.0,16.0,6.0,7.0,5.0,7.0,3.0,46.0,8.0,5.0,15.0,13.0,0.509090909090909,1.018181818181818,3
34,35,11.0,10.0,8.0,3.0,5.0,6.0,4.0,42.0,9.0,6.0,18.0,10.0,0.509090909090909,1.018181818181818,3
35,36,15.0,7.0,11.0,6.0,1.0,8.0,8.0,34.0,5.0,5.0,16.0,8.0,0.509090909090909,1.018181818181818,1
36,37,12.0,9.0,11.0,5.0,6.0,9.0,6.0,42.0,3.0,5.0,13.0,10.0,0.509090909090909,1.018181818181818,3
37,38,12.0,11.0,5.0,13.0,1.0,5.0,8.0,38.0,8.0,5.0,13.0,11.0,0.509090909090909,1.018181818181818,3
38,39,13.0,8.0,7.0,6.0,3.0,10.0,1.0,39.0,4.0,3.0,16.0,12.0,0.509090909090909,1.018181818181818,1
39,40,12.0,17.0,6.0,4.0,0.0,10.0,5.0,42.0,3.0,10.0,17.0,13.0,0.509090909090909,1.018181818181818,1
40,41,11.0,11.0,10.0,4.0,5.0,2.0,8.0,33.0,9.0,4.0,17.0,15.0,0.509090909090909,1.018181818181818,1
41,42,13.0,11.0,8.0,6.0,4.0,8.0,5.0,40.0,8.0,5.0,14.0,10.0,0.509090909090909,1.018181818181818,3
42,43,9.0,10.0,8.0,5.0,6.0,12.0,9.0,49.0,6.0,7.0,8.0,12.0,0.509090909090909,1.018181818181818,3
43,44,15.0,11.0,4.0,2.0,2.0,5.0,2.0,45.0,13.0,4.0,17.0,13.0,0.509090909090909,1.018181818181818,3
44,45,9.0,8.0,3.0,6.0,3.0,7.0,10.0,41.0,7.0,7.0,14.0,17.0,0.509090909090909,1.018181818181818,3
45,46,13.0,8.0,8.0,6.0,3.0,16.0,3.0,46.0,10.0,7.0,15.0,7.0,0.509090909090909,1.018181818181818,3
46,47,15.0,11.0,8.0,5.0,3.0,8.0,8.0,34.0,7.0,2.0,14.0,11.0,0.509090909090909,1.018181818181818,1
47,48,12.0,15.0,10.0,4.0,3.0,10.0,8.0,38.0,5.0,1.0,9.0,16.0,0.509090909090909,1.018181818181818,1
48,49,7.0,16.0,6.0,9.0,5.0,6.0,8.0,44.0,8.0,6.0,8.0,18.0,0.509090909090909,1.018181818181818,3
49,50,8.0,10.0,12.0,7.0,5.0,9.0,2.0,49.0,7.0,8.0,5.0,13.0,0.509090909090909,1.018181818181818,3
50,51,11.0,10.0,8.0,7.0,3.0,12.0,2.0,42.0,6.0,4.0,10.0,15.0,0.509090909090909,1.018181818181818,3
51,52,19.0,11.0,11.0,5.0,3.0,11.0,2.0,40.0,5.0,4.0,16.0,6.0,0.509090909090909,1.018181818181818,1
52,53,15.0,10.0,8.0,4.0,4.0,9.0,10.0,42.0,6.0,4.0,9.0,12.0,0.509090909090909,1.018181818181818,3
53,54,17.0,14.0,5.0,8.0,2.0,5.0,8.0,38.0,7.0,6.0,15.0,9.0,0.509090909090909,1.018181818181818,1
54,55,6.0,10.0,11.0,3.0,3.0,12.0,8.0,37.0,8.0,3.0,12.0,18.0,0.509090909090909,1.018181818181818,1
