,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,0.0,4.0,6.0,5.0,8.0,8.0,8.0,58.0,17.0,15.0,4.0,14.0,0.509090909090909,1.018181818181818,2
1,2,5.0,3.0,12.0,1.0,7.0,8.0,6.0,53.0,20.0,8.0,3.0,20.0,0.509090909090909,1.018181818181818,2
2,3,5.0,7.0,12.0,7.0,8.0,7.0,12.0,49.0,17.0,6.0,3.0,7.0,0.509090909090909,1.018181818181818,2
3,4,5.0,5.0,11.0,3.0,10.0,6.0,7.0,53.0,18.0,8.0,3.0,13.0,0.509090909090909,1.018181818181818,2
4,5,4.0,7.0,7.0,5.0,8.0,6.0,13.0,55.0,16.0,11.0,1.0,15.0,0.509090909090909,1.018181818181818,2
5,6,3.0,6.0,13.0,2.0,7.0,11.0,6.0,47.0,11.0,10.0,5.0,17.0,0.509090909090909,1.018181818181818,2
6,7,3.0,7.0,14.0,3.0,2.0,11.0,13.0,51.0,16.0,11.0,4.0,9.0,0.509090909090909,1.018181818181818,2
7,8,7.0,8.0,5.0,4.0,9.0,7.0,15.0,53.0,13.0,10.0,4.0,12.0,0.509090909090909,1.018181818181818,2
8,9,6.0,4.0,10.0,4.0,9.0,12.0,10.0,55.0,16.0,9.0,3.0,12.0,0.509090909090909,1.018181818181818,2
9,10,3.0,0.0,12.0,0.0,8.0,10.0,11.0,49.0,21.0,7.0,5.0,11.0,0.509090909090909,1.018181818181818,2
10,11,1.0,11.0,11.0,4.0,6.0,12.0,10.0,59.0,16.0,12.0,0.0,14.0,0.509090909090909,1.018181818181818,2
11,12,5.0,9.0,11.0,2.0,4.0,8.0,9.0,55.0,14.0,14.0,2.0,16.0,0.509090909090909,1.018181818181818,2
12,13,5.0,7.0,10.0,7.0,5.0,9.0,2.0,61.0,19.0,15.0,5.0,10.0,0.509090909090909,1.018181818181818,2
13,14,5.0,10.0,5.0,5.0,5.0,8.0,9.0,57.0,20.0,10.0,9.0,10.0,0.509090909090909,1.018181818181818,2
14,15,6.0,2.0,8.0,3.0,2.0,10.0,6.0,54.0,22.0,9.0,4.0,9.0,0.509090909090909,1.018181818181818,2
15,16,1.0,4.0,7.0,3.0,8.0,11.0,12.0,61.0,21.0,10.0,7.0,9.0,0.509090909090909,1.018181818181818,2
16,17,4.0,8.0,11.0,5.0,6.0,13.0,6.0,58.0,21.0,6.0,4.0,12.0,0.509090909090909,1.018181818181818,2
17,18,5.0,3.0,14.0,7.0,9.0,10.0,5.0,57.0,14.0,8.0,3.0,9.0,0.509090909090909,1.018181818181818,2
18,19,2.0,7.0,10.0,4.0,3.0,5.0,7.0,50.0,24.0,7.0,4.0,14.0,0.509090909090909,1.018181818181818,2
19,20,3.0,8.0,14.0,3.0,4.0,10.0,8.0,51.0,19.0,5.0,3.0,17.0,0.509090909090909,1.018181818181818,2
20,21,5.0,4.0,8.0,4.0,8.0,7.0,14.0,51.0,16.0,10.0,0.0,18.0,0.509090909090909,1.018181818181818,2
21,22,1.0,7.0,8.0,3.0,8.0,8.0,11.0,51.0,14.0,10.0,5.0,13.0,0.509090909090909,1.018181818181818,2
