,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,12.0,8.0,12.0,12.0,1.0,8.0,10.0,42.0,17.0,6.0,2.0,10.0,0.509090909090909,1.018181818181818,1
1,2,12.0,8.0,16.0,7.0,2.0,7.0,3.0,39.0,18.0,5.0,11.0,6.0,0.509090909090909,1.018181818181818,1
2,3,6.0,8.0,8.0,5.0,5.0,11.0,5.0,63.0,24.0,10.0,5.0,4.0,0.509090909090909,1.018181818181818,1
3,4,11.0,8.0,10.0,14.0,1.0,5.0,4.0,48.0,20.0,8.0,7.0,6.0,0.509090909090909,1.018181818181818,1
4,5,9.0,5.0,10.0,10.0,4.0,3.0,12.0,43.0,20.0,9.0,4.0,10.0,0.509090909090909,1.018181818181818,1
5,6,15.0,9.0,11.0,9.0,0.0,7.0,8.0,41.0,15.0,6.0,3.0,5.0,0.509090909090909,1.018181818181818,1
6,7,11.0,10.0,10.0,6.0,5.0,6.0,5.0,48.0,17.0,6.0,6.0,14.0,0.509090909090909,1.018181818181818,1
7,8,15.0,7.0,9.0,8.0,6.0,3.0,5.0,37.0,12.0,8.0,5.0,11.0,0.509090909090909,1.018181818181818,1
8,9,10.0,12.0,9.0,12.0,2.0,7.0,3.0,44.0,13.0,7.0,8.0,14.0,0.509090909090909,1.018181818181818,1
9,10,11.0,5.0,10.0,10.0,3.0,10.0,5.0,50.0,17.0,12.0,3.0,11.0,0.509090909090909,1.018181818181818,1
10,11,9.0,9.0,7.0,6.0,3.0,6.0,2.0,52.0,20.0,9.0,5.0,9.0,0.509090909090909,1.018181818181818,1
11,12,11.0,8.0,7.0,9.0,4.0,5.0,7.0,50.0,27.0,4.0,2.0,14.0,0.509090909090909,1.018181818181818,1
12,13,9.0,12.0,12.0,9.0,6.0,6.0,10.0,46.0,13.0,7.0,6.0,8.0,0.509090909090909,1.018181818181818,1
13,14,9.0,6.0,10.0,8.0,2.0,4.0,5.0,46.0,24.0,7.0,7.0,6.0,0.509090909090909,1.018181818181818,1
14,15,10.0,5.0,11.0,10.0,8.0,8.0,2.0,53.0,21.0,6.0,4.0,9.0,0.509090909090909,1.018181818181818,1
15,16,12.0,4.0,9.0,13.0,8.0,3.0,9.0,45.0,19.0,9.0,1.0,11.0,0.509090909090909,1.018181818181818,1
16,17,11.0,6.0,8.0,4.0,3.0,8.0,7.0,49.0,19.0,9.0,7.0,8.0,0.509090909090909,1.018181818181818,1
17,18,11.0,8.0,7.0,8.0,7.0,7.0,4.0,51.0,15.0,9.0,4.0,11.0,0.509090909090909,1.018181818181818,1
18,19,14.0,5.0,9.0,9.0,4.0,12.0,6.0,53.0,21.0,6.0,3.0,6.0,0.509090909090909,1.018181818181818,1
19,20,15.0,6.0,7.0,15.0,4.0,5.0,5.0,45.0,19.0,5.0,1.0,12.0,0.509090909090909,1.018181818181818,1
20,21,9.0,12.0,8.0,10.0,7.0,5.0,6.0,47.0,17.0,2.0,5.0,6.0,0.509090909090909,1.018181818181818,1
21,22,6.0,9.0,11.0,8.0,4.0,4.0,6.0,47.0,20.0,6.0,6.0,15.0,0.509090909090909,1.018181818181818,1
22,23,8.0,15.0,9.0,9.0,8.0,5.0,5.0,54.0,15.0,6.0,4.0,11.0,0.509090909090909,1.018181818181818,1
23,24,11.0,9.0,11.0,6.0,2.0,8.0,11.0,40.0,15.0,6.0,8.0,13.0,0.509090909090909,1.018181818181818,1
24,25,12.0,7.0,8.0,6.0,2.0,8.0,6.0,37.0,11.0,9.0,9.0,13.0,0.509090909090909,1.018181818181818,1
25,26,11.0,8.0,8.0,17.0,2.0,4.0,5.0,44.0,22.0,6.0,4.0,11.0,0.509090909090909,1.018181818181818,1
26,27,10.0,4.0,8.0,11.0,4.0,10.0,6.0,48.0,18.0,9.0,5.0,11.0,0.509090909090909,1.018181818181818,1
27,28,3.0,1.0,5.0,1.0,2.0,6.0,4.0,26.0,9.0,5.0,5.0,4.0,0.509090909090909,1.018181818181818,1
28,29,3.0,14.0,11.0,13.0,7.0,8.0,2.0,48.0,4.0,6.0,13.0,4.0,0.509090909090909,1.018181818181818,2
29,30,7.0,9.0,8.0,15.0,10.0,6.0,6.0,45.0,5.0,6.0,8.0,5.0,0.509090909090909,1.018181818181818,2
30,31,4.0,9.0,7.0,13.0,4.0,9.0,4.0,50.0,9.0,7.0,14.0,7.0,0.509090909090909,1.018181818181818,2
31,32,2.0,14.0,2.0,16.0,8.0,6.0,6.0,57.0,12.0,8.0,9.0,8.0,0.509090909090909,1.018181818181818,2
32,33,7.0,6.0,10.0,12.0,7.0,8.0,4.0,44.0,9.0,6.0,17.0,6.0,0.509090909090909,1.018181818181818,2
33,34,4.0,6.0,6.0,10.0,8.0,6.0,3.0,49.0,12.0,9.0,15.0,8.0,0.509090909090909,1.018181818181818,2
34,35,7.0,6.0,7.0,13.0,7.0,8.0,3.0,46.0,8.0,8.0,12.0,7.0,0.509090909090909,1.018181818181818,2
35,36,6.0,11.0,10.0,10.0,4.0,9.0,4.0,51.0,11.0,8.0,11.0,8.0,0.509090909090909,1.018181818181818,2
36,37,7.0,8.0,7.0,19.0,5.0,13.0,2.0,46.0,5.0,9.0,11.0,8.0,0.509090909090909,1.018181818181818,2
37,38,6.0,12.0,5.0,4.0,8.0,6.0,7.0,48.0,2.0,11.0,12.0,12.0,0.509090909090909,1.018181818181818,2
38,39,10.0,8.0,8.0,6.0,7.0,9.0,5.0,46.0,3.0,6.0,9.0,13.0,0.509090909090909,1.018181818181818,2
39,40,9.0,8.0,8.0,16.0,4.0,6.0,2.0,48.0,9.0,9.0,8.0,8.0,0.509090909090909,1.018181818181818,2
40,41,2.0,16.0,9.0,18.0,1.0,5.0,2.0,52.0,5.0,10.0,13.0,4.0,0.509090909090909,1.018181818181818,2
41,42,4.0,3.0,7.0,17.0,3.0,10.0,3.0,47.0,8.0,8.0,12.0,4.0,0.509090909090909,1.018181818181818,2
42,43,7.0,7.0,5.0,10.0,4.0,8.0,5.0,43.0,5.0,7.0,10.0,18.0,0.509090909090909,1.018181818181818,2
