,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,1.0,5.0,13.0,3.0,6.0,11.0,10.0,59.0,23.0,3.0,2.0,8.0,0.509090909090909,1.018181818181818,2
1,2,4.0,5.0,10.0,5.0,5.0,6.0,14.0,51.0,22.0,5.0,4.0,12.0,0.509090909090909,1.018181818181818,2
2,3,5.0,4.0,11.0,8.0,6.0,11.0,9.0,61.0,26.0,3.0,1.0,3.0,0.509090909090909,1.018181818181818,2
3,4,3.0,9.0,6.0,6.0,2.0,10.0,9.0,56.0,22.0,2.0,5.0,8.0,0.509090909090909,1.018181818181818,2
4,5,4.0,5.0,10.0,4.0,8.0,10.0,10.0,54.0,18.0,1.0,2.0,15.0,0.509090909090909,1.018181818181818,2
5,6,5.0,1.0,11.0,2.0,7.0,13.0,8.0,52.0,12.0,3.0,4.0,18.0,0.509090909090909,1.018181818181818,2
6,7,1.0,7.0,10.0,10.0,5.0,7.0,16.0,51.0,18.0,5.0,2.0,9.0,0.509090909090909,1.018181818181818,2
7,8,5.0,3.0,15.0,3.0,6.0,6.0,8.0,55.0,20.0,8.0,2.0,5.0,0.509090909090909,1.018181818181818,2
8,9,3.0,2.0,12.0,8.0,12.0,7.0,7.0,53.0,21.0,1.0,1.0,15.0,0.509090909090909,1.018181818181818,2
9,10,7.0,2.0,14.0,3.0,5.0,10.0,5.0,57.0,25.0,4.0,3.0,11.0,0.509090909090909,1.018181818181818,2
10,11,4.0,6.0,7.0,14.0,5.0,10.0,9.0,56.0,19.0,3.0,3.0,6.0,0.509090909090909,1.018181818181818,2
11,12,8.0,2.0,9.0,10.0,6.0,6.0,7.0,44.0,13.0,6.0,4.0,10.0,0.509090909090909,1.018181818181818,2
12,13,9.0,8.0,13.0,3.0,3.0,11.0,8.0,52.0,16.0,2.0,4.0,10.0,0.509090909090909,1.018181818181818,2
13,14,3.0,5.0,8.0,9.0,3.0,17.0,7.0,61.0,20.0,3.0,3.0,9.0,0.509090909090909,1.018181818181818,2
14,15,9.0,6.0,5.0,6.0,7.0,8.0,9.0,52.0,18.0,5.0,3.0,15.0,0.509090909090909,1.018181818181818,2
15,16,2.0,4.0,13.0,10.0,5.0,11.0,9.0,53.0,21.0,5.0,3.0,10.0,0.509090909090909,1.018181818181818,2
16,17,3.0,5.0,13.0,8.0,2.0,11.0,9.0,56.0,22.0,6.0,4.0,7.0,0.509090909090909,1.018181818181818,2
17,18,2.0,5.0,17.0,8.0,5.0,8.0,10.0,45.0,13.0,2.0,2.0,7.0,0.509090909090909,1.018181818181818,2
18,19,5.0,4.0,10.0,7.0,3.0,9.0,9.0,50.0,22.0,2.0,4.0,15.0,0.509090909090909,1.018181818181818,2
19,20,4.0,6.0,8.0,7.0,8.0,12.0,12.0,61.0,20.0,4.0,1.0,7.0,0.509090909090909,1.018181818181818,3
20,21,1.0,12.0,12.0,7.0,2.0,18.0,5.0,63.0,17.0,0.0,4.0,8.0,0.509090909090909,1.018181818181818,2
21,22,2.0,12.0,13.0,10.0,5.0,3.0,8.0,46.0,18.0,0.0,3.0,8.0,0.509090909090909,1.018181818181818,2
22,23,8.0,7.0,11.0,7.0,5.0,8.0,11.0,51.0,14.0,2.0,3.0,9.0,0.509090909090909,1.018181818181818,3
23,24,1.0,5.0,13.0,13.0,6.0,13.0,4.0,61.0,20.0,4.0,3.0,5.0,0.509090909090909,1.018181818181818,2
24,25,3.0,5.0,13.0,7.0,9.0,13.0,5.0,60.0,21.0,1.0,3.0,9.0,0.509090909090909,1.018181818181818,2
25,26,7.0,4.0,12.0,5.0,5.0,6.0,14.0,46.0,20.0,4.0,3.0,11.0,0.509090909090909,1.018181818181818,2
26,27,6.0,2.0,10.0,4.0,1.0,8.0,10.0,48.0,22.0,3.0,3.0,12.0,0.509090909090909,1.018181818181818,2
27,28,3.0,6.0,7.0,2.0,5.0,5.0,8.0,27.0,7.0,2.0,0.0,3.0,0.509090909090909,1.018181818181818,3
28,29,6.0,8.0,8.0,8.0,9.0,8.0,12.0,53.0,14.0,4.0,3.0,4.0,0.509090909090909,1.018181818181818,3
29,30,12.0,8.0,6.0,6.0,12.0,3.0,12.0,55.0,11.0,11.0,2.0,5.0,0.509090909090909,1.018181818181818,1
30,31,15.0,6.0,7.0,6.0,7.0,9.0,12.0,46.0,14.0,6.0,2.0,4.0,0.509090909090909,1.018181818181818,3
31,32,12.0,6.0,9.0,6.0,7.0,7.0,12.0,51.0,15.0,7.0,2.0,8.0,0.509090909090909,1.018181818181818,3
32,33,10.0,8.0,14.0,2.0,9.0,11.0,14.0,55.0,14.0,7.0,2.0,3.0,0.509090909090909,1.018181818181818,3
33,34,7.0,4.0,9.0,5.0,9.0,7.0,15.0,54.0,19.0,11.0,2.0,0.0,0.509090909090909,1.018181818181818,3
34,35,11.0,9.0,4.0,5.0,15.0,4.0,11.0,60.0,11.0,12.0,1.0,7.0,0.509090909090909,1.018181818181818,1
35,36,9.0,13.0,11.0,8.0,6.0,9.0,8.0,53.0,7.0,11.0,4.0,6.0,0.509090909090909,1.018181818181818,1
36,37,11.0,8.0,7.0,5.0,10.0,9.0,11.0,58.0,15.0,9.0,5.0,3.0,0.509090909090909,1.018181818181818,3
37,38,14.0,9.0,7.0,7.0,8.0,8.0,10.0,44.0,9.0,7.0,5.0,4.0,0.509090909090909,1.018181818181818,1
38,39,3.0,9.0,9.0,7.0,13.0,8.0,15.0,61.0,14.0,10.0,0.0,5.0,0.509090909090909,1.018181818181818,3
39,40,6.0,11.0,12.0,9.0,8.0,9.0,12.0,55.0,15.0,6.0,3.0,3.0,0.509090909090909,1.018181818181818,3
40,41,6.0,11.0,7.0,6.0,8.0,9.0,14.0,58.0,7.0,16.0,5.0,4.0,0.509090909090909,1.018181818181818,1
41,42,11.0,6.0,8.0,8.0,6.0,9.0,9.0,48.0,12.0,9.0,5.0,5.0,0.509090909090909,1.018181818181818,3
42,43,7.0,9.0,4.0,5.0,9.0,10.0,13.0,61.0,16.0,14.0,1.0,5.0,0.509090909090909,1.018181818181818,3
43,44,15.0,7.0,9.0,7.0,7.0,8.0,15.0,47.0,7.0,14.0,5.0,2.0,0.509090909090909,1.018181818181818,1
44,45,7.0,1.0,10.0,9.0,12.0,11.0,16.0,51.0,17.0,5.0,2.0,5.0,0.509090909090909,1.018181818181818,3
45,46,9.0,9.0,9.0,5.0,8.0,9.0,16.0,55.0,18.0,9.0,3.0,3.0,0.509090909090909,1.018181818181818,3
46,47,10.0,5.0,7.0,3.0,6.0,6.0,15.0,52.0,13.0,13.0,1.0,2.0,0.509090909090909,1.018181818181818,3
47,48,11.0,11.0,11.0,5.0,16.0,11.0,11.0,55.0,7.0,7.0,3.0,4.0,0.509090909090909,1.018181818181818,1
48,49,15.0,11.0,8.0,6.0,8.0,10.0,15.0,52.0,10.0,6.0,3.0,1.0,0.509090909090909,1.018181818181818,1
49,50,14.0,7.0,10.0,10.0,8.0,13.0,10.0,54.0,5.0,11.0,2.0,0.0,0.509090909090909,1.018181818181818,1
50,51,10.0,7.0,6.0,5.0,12.0,10.0,13.0,49.0,11.0,8.0,2.0,5.0,0.509090909090909,1.018181818181818,3
51,52,10.0,9.0,9.0,6.0,3.0,8.0,12.0,54.0,20.0,9.0,2.0,7.0,0.509090909090909,1.018181818181818,3
52,53,8.0,13.0,7.0,8.0,10.0,13.0,8.0,61.0,13.0,9.0,2.0,4.0,0.509090909090909,1.018181818181818,3
53,54,9.0,4.0,4.0,9.0,9.0,10.0,9.0,57.0,15.0,8.0,1.0,4.0,0.509090909090909,1.018181818181818,3
54,55,14.0,10.0,7.0,11.0,9.0,10.0,9.0,53.0,12.0,4.0,2.0,4.0,0.509090909090909,1.018181818181818,3
