,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,3,14,9,3,10,10,7,57,11,4,11,5,0.509090909090909,0.5818181818181818,2
1,2,10,14,9,6,15,7,4,58,6,6,6,5,0.509090909090909,0.5636363636363636,1
2,3,7,17,11,7,4,8,3,51,5,8,12,1,0.509090909090909,0.9272727272727272,1
3,4,8,15,7,3,13,5,2,66,13,8,11,3,0.509090909090909,0.8363636363636363,1
4,5,10,9,10,4,13,9,5,59,17,5,10,1,0.509090909090909,0.5454545454545454,2
5,6,8,14,9,6,10,4,7,54,9,10,4,3,0.509090909090909,1.290909090909091,1
6,7,10,11,11,7,18,7,4,58,9,4,8,2,0.509090909090909,1.109090909090909,1
7,8,14,12,7,3,18,7,2,57,6,6,11,3,0.509090909090909,1.1272727272727272,1
8,9,11,7,5,3,13,12,7,56,8,5,9,2,0.509090909090909,0.7818181818181817,1
9,10,12,14,10,2,13,8,4,58,7,8,10,4,0.509090909090909,1.4727272727272727,1
10,11,8,11,10,1,9,13,2,65,11,10,8,6,0.509090909090909,0.6363636363636362,2
11,12,14,6,6,5,10,9,3,55,6,9,10,3,0.509090909090909,0.6545454545454545,1
12,13,7,12,8,2,9,15,4,58,6,5,14,1,0.509090909090909,1.0,1
13,14,5,12,16,5,16,7,6,58,10,8,8,2,0.509090909090909,1.4545454545454546,1
14,15,14,13,8,5,14,7,2,60,10,7,9,2,0.509090909090909,1.3454545454545452,1
15,16,9,12,6,3,10,6,3,59,11,11,12,5,0.509090909090909,1.4909090909090907,1
16,17,8,8,8,4,8,7,4,56,11,7,8,5,0.509090909090909,0.9818181818181817,2
17,18,12,13,9,3,10,12,4,60,9,8,9,3,0.509090909090909,1.3272727272727272,1
18,19,7,9,9,7,17,8,3,59,5,9,8,6,0.509090909090909,1.0909090909090908,1
19,20,8,14,16,1,11,8,3,58,8,8,6,7,0.509090909090909,1.2363636363636363,1
20,21,7,11,8,6,10,9,6,50,10,4,9,6,0.509090909090909,1.2545454545454544,2
21,22,8,14,11,8,12,9,1,55,7,5,13,3,0.509090909090909,1.2727272727272727,1
22,23,6,10,14,3,6,11,1,54,12,4,13,8,0.509090909090909,0.8181818181818181,2
23,24,8,7,4,7,11,13,7,60,12,4,9,5,0.509090909090909,1.0363636363636362,2
24,25,14,11,9,4,14,11,2,55,11,3,7,4,0.509090909090909,1.1818181818181817,1
25,26,11,11,11,5,10,7,5,50,8,3,10,4,0.509090909090909,1.0727272727272728,1
26,27,8,9,9,3,11,10,3,56,10,5,12,9,0.509090909090909,0.6727272727272726,2
27,28,5,4,5,2,3,6,2,22,5,1,2,3,0.509090909090909,0.5272727272727272,2
28,29,5,8,9,7,12,13,3,60,17,5,3,7,0.509090909090909,0.9090909090909091,2
29,30,5,7,11,6,11,20,5,67,20,6,1,5,0.509090909090909,0.6909090909090909,2
30,31,3,5,7,8,12,12,3,63,27,6,3,13,0.509090909090909,0.7454545454545454,2
31,32,7,6,10,5,13,10,3,57,21,3,4,5,0.509090909090909,0.8909090909090909,2
32,33,4,7,9,7,10,12,8,54,20,4,8,9,0.509090909090909,0.9454545454545453,2
33,34,6,10,8,7,9,11,6,57,16,7,2,14,0.509090909090909,1.1636363636363636,2
34,35,5,9,9,3,13,12,5,57,19,5,9,6,0.509090909090909,1.4363636363636363,2
35,36,4,1,9,5,8,15,3,57,20,4,6,12,0.509090909090909,0.7272727272727272,2
36,37,4,5,6,4,13,12,3,69,26,6,5,9,0.509090909090909,1.509090909090909,2
37,38,8,7,10,10,4,12,9,46,15,6,5,12,0.509090909090909,0.6181818181818182,2
38,39,2,15,16,2,8,10,3,62,18,6,1,10,0.509090909090909,1.309090909090909,2
39,40,3,3,11,2,3,16,8,60,27,5,5,10,0.509090909090909,1.2181818181818183,2
40,41,7,4,9,2,9,19,5,63,19,10,4,6,0.509090909090909,1.2,2
41,42,3,6,7,8,6,18,6,59,23,4,10,6,0.509090909090909,0.8727272727272727,2
42,43,4,8,9,5,11,13,4,63,20,5,6,9,0.509090909090909,1.3818181818181818,2
43,44,2,7,8,10,15,4,6,51,17,7,9,11,0.509090909090909,1.1454545454545455,2
44,45,6,5,10,6,12,13,5,54,15,5,4,14,0.509090909090909,0.7999999999999999,2
45,46,7,8,6,3,7,14,7,59,21,5,5,12,0.509090909090909,0.8545454545454545,2
46,47,11,8,3,8,15,5,5,56,21,4,2,10,0.509090909090909,1.018181818181818,2
47,48,3,5,7,4,12,10,5,61,24,7,8,12,0.509090909090909,0.6,2
48,49,8,8,4,3,17,7,7,63,18,10,4,9,0.509090909090909,1.418181818181818,2
49,50,6,8,8,4,16,9,7,60,15,8,6,7,0.509090909090909,1.4,2
50,51,5,6,9,3,12,13,3,58,22,3,7,11,0.509090909090909,1.0545454545454545,2
51,52,7,3,5,1,9,20,6,63,22,5,3,14,0.509090909090909,0.9636363636363636,2
52,53,5,10,9,10,11,11,4,58,19,2,6,8,0.509090909090909,0.7636363636363636,2
53,54,3,9,10,4,11,16,2,68,22,7,3,8,0.509090909090909,1.3636363636363635,2
54,55,8,5,7,7,12,12,5,60,19,6,3,8,0.509090909090909,0.709090909090909,2
