,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,13.0,4.0,2.0,4.0,10.0,10.0,9.0,46.0,10.0,9.0,8.0,12.0,0.509090909090909,1.018181818181818,1
1,2,14.0,5.0,2.0,10.0,10.0,7.0,12.0,47.0,8.0,9.0,4.0,8.0,0.509090909090909,1.018181818181818,1
2,3,11.0,2.0,2.0,3.0,16.0,9.0,8.0,55.0,10.0,7.0,12.0,8.0,0.509090909090909,1.018181818181818,1
3,4,11.0,2.0,3.0,6.0,16.0,4.0,10.0,49.0,11.0,7.0,5.0,14.0,0.509090909090909,1.018181818181818,1
4,5,11.0,5.0,2.0,7.0,11.0,8.0,13.0,49.0,8.0,12.0,15.0,3.0,0.509090909090909,1.018181818181818,1
5,6,6.0,3.0,7.0,7.0,9.0,6.0,8.0,44.0,10.0,11.0,10.0,11.0,0.509090909090909,1.018181818181818,1
6,7,8.0,2.0,4.0,4.0,12.0,5.0,9.0,49.0,8.0,12.0,10.0,15.0,0.509090909090909,1.018181818181818,1
7,8,14.0,3.0,1.0,6.0,14.0,2.0,10.0,49.0,15.0,7.0,9.0,9.0,0.509090909090909,1.018181818181818,1
8,9,4.0,6.0,1.0,9.0,15.0,4.0,10.0,56.0,11.0,12.0,5.0,9.0,0.509090909090909,1.018181818181818,1
9,10,11.0,3.0,3.0,14.0,13.0,5.0,8.0,50.0,6.0,10.0,7.0,6.0,0.509090909090909,1.018181818181818,1
10,11,11.0,3.0,2.0,8.0,8.0,12.0,9.0,47.0,8.0,9.0,8.0,13.0,0.509090909090909,1.018181818181818,1
11,12,8.0,3.0,2.0,9.0,14.0,5.0,9.0,49.0,11.0,7.0,8.0,9.0,0.509090909090909,1.018181818181818,1
12,13,10.0,5.0,4.0,8.0,12.0,6.0,9.0,50.0,12.0,6.0,9.0,8.0,0.509090909090909,1.018181818181818,1
13,14,7.0,4.0,0.0,6.0,12.0,5.0,14.0,53.0,9.0,12.0,9.0,11.0,0.509090909090909,1.018181818181818,1
14,15,8.0,5.0,3.0,5.0,13.0,6.0,13.0,49.0,7.0,15.0,10.0,12.0,0.509090909090909,1.018181818181818,1
15,16,8.0,3.0,3.0,8.0,8.0,7.0,7.0,49.0,13.0,12.0,8.0,7.0,0.509090909090909,1.018181818181818,1
16,17,6.0,3.0,5.0,6.0,7.0,7.0,16.0,53.0,13.0,13.0,9.0,5.0,0.509090909090909,1.018181818181818,1
17,18,5.0,4.0,3.0,7.0,16.0,9.0,10.0,56.0,12.0,9.0,8.0,11.0,0.509090909090909,1.018181818181818,1
18,19,10.0,0.0,0.0,11.0,9.0,9.0,7.0,50.0,11.0,12.0,10.0,12.0,0.509090909090909,1.018181818181818,1
19,20,4.0,2.0,2.0,9.0,18.0,7.0,13.0,50.0,7.0,10.0,9.0,11.0,0.509090909090909,1.018181818181818,1
20,21,11.0,1.0,2.0,15.0,4.0,12.0,14.0,35.0,7.0,7.0,8.0,8.0,0.509090909090909,1.018181818181818,3
21,22,8.0,2.0,4.0,4.0,17.0,5.0,15.0,49.0,10.0,8.0,11.0,8.0,0.509090909090909,1.018181818181818,1
22,23,9.0,7.0,3.0,6.0,17.0,5.0,8.0,57.0,8.0,12.0,9.0,8.0,0.509090909090909,1.018181818181818,1
23,24,2.0,8.0,3.0,11.0,19.0,6.0,11.0,61.0,9.0,11.0,5.0,7.0,0.509090909090909,1.018181818181818,1
24,25,4.0,3.0,7.0,6.0,17.0,6.0,11.0,51.0,6.0,12.0,5.0,9.0,0.509090909090909,1.018181818181818,1
25,26,5.0,3.0,5.0,7.0,14.0,5.0,11.0,54.0,17.0,8.0,6.0,12.0,0.509090909090909,1.018181818181818,1
26,27,10.0,7.0,1.0,5.0,14.0,7.0,4.0,57.0,11.0,9.0,8.0,12.0,0.509090909090909,1.018181818181818,1
27,28,1.0,1.0,6.0,2.0,4.0,3.0,5.0,29.0,7.0,5.0,2.0,3.0,0.509090909090909,1.018181818181818,2
28,29,10.0,6.0,18.0,4.0,10.0,6.0,4.0,45.0,11.0,2.0,1.0,14.0,0.509090909090909,1.018181818181818,2
29,30,9.0,6.0,13.0,8.0,4.0,4.0,10.0,39.0,5.0,8.0,5.0,7.0,0.509090909090909,1.018181818181818,2
30,31,6.0,1.0,14.0,10.0,4.0,1.0,7.0,39.0,13.0,10.0,7.0,17.0,0.509090909090909,1.018181818181818,2
31,32,8.0,10.0,14.0,1.0,9.0,2.0,6.0,51.0,10.0,9.0,7.0,13.0,0.509090909090909,1.018181818181818,2
32,33,11.0,6.0,22.0,3.0,7.0,2.0,6.0,46.0,9.0,6.0,7.0,5.0,0.509090909090909,1.018181818181818,2
33,34,3.0,5.0,17.0,5.0,8.0,6.0,3.0,50.0,19.0,8.0,8.0,8.0,0.509090909090909,1.018181818181818,2
