,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,8.0,8.0,2.0,11.0,11.0,16.0,13.0,50.0,9.0,6.0,8.0,6.0,0.509090909090909,1.018181818181818,2
1,2,8.0,4.0,7.0,7.0,11.0,9.0,12.0,42.0,5.0,9.0,11.0,5.0,0.509090909090909,1.018181818181818,2
2,3,7.0,2.0,3.0,8.0,10.0,17.0,14.0,51.0,5.0,13.0,9.0,8.0,0.509090909090909,1.018181818181818,2
3,4,5.0,4.0,3.0,7.0,13.0,14.0,9.0,51.0,5.0,8.0,11.0,4.0,0.509090909090909,1.018181818181818,2
4,5,8.0,4.0,6.0,9.0,13.0,12.0,8.0,52.0,7.0,11.0,11.0,6.0,0.509090909090909,1.018181818181818,2
5,6,5.0,11.0,9.0,4.0,11.0,5.0,6.0,46.0,12.0,6.0,8.0,12.0,0.509090909090909,1.018181818181818,1
6,7,3.0,6.0,5.0,11.0,15.0,11.0,12.0,50.0,5.0,9.0,8.0,11.0,0.509090909090909,1.018181818181818,2
7,8,7.0,8.0,6.0,13.0,4.0,12.0,9.0,45.0,6.0,9.0,16.0,4.0,0.509090909090909,1.018181818181818,2
8,9,8.0,5.0,3.0,10.0,12.0,13.0,11.0,44.0,6.0,7.0,6.0,8.0,0.509090909090909,1.018181818181818,2
9,10,5.0,6.0,6.0,7.0,6.0,16.0,12.0,55.0,11.0,11.0,9.0,6.0,0.509090909090909,1.018181818181818,2
10,11,9.0,11.0,2.0,11.0,13.0,12.0,8.0,57.0,8.0,8.0,9.0,4.0,0.509090909090909,1.018181818181818,2
11,12,6.0,7.0,2.0,12.0,10.0,12.0,7.0,55.0,13.0,11.0,9.0,1.0,0.509090909090909,1.018181818181818,2
12,13,6.0,8.0,6.0,9.0,15.0,14.0,10.0,52.0,6.0,5.0,9.0,6.0,0.509090909090909,1.018181818181818,2
13,14,4.0,6.0,4.0,9.0,6.0,7.0,16.0,43.0,7.0,14.0,15.0,9.0,0.509090909090909,1.018181818181818,2
14,15,7.0,6.0,2.0,5.0,6.0,10.0,8.0,49.0,10.0,11.0,8.0,12.0,0.509090909090909,1.018181818181818,2
15,16,9.0,4.0,3.0,5.0,9.0,18.0,15.0,50.0,11.0,6.0,7.0,10.0,0.509090909090909,1.018181818181818,2
16,17,8.0,4.0,2.0,5.0,13.0,9.0,10.0,48.0,7.0,8.0,14.0,13.0,0.509090909090909,1.018181818181818,2
17,18,5.0,5.0,3.0,14.0,11.0,18.0,9.0,51.0,7.0,10.0,11.0,7.0,0.509090909090909,1.018181818181818,2
18,19,4.0,5.0,5.0,6.0,8.0,18.0,9.0,52.0,10.0,9.0,8.0,6.0,0.509090909090909,1.018181818181818,2
19,20,4.0,6.0,5.0,6.0,16.0,9.0,5.0,58.0,11.0,10.0,15.0,7.0,0.509090909090909,1.018181818181818,2
