,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,3.0,5.0,7.0,9.0,9.0,3.0,9.0,46.0,9.0,10.0,12.0,9.0,0.509090909090909,1.018181818181818,3
1,2,5.0,4.0,8.0,10.0,14.0,2.0,14.0,43.0,5.0,10.0,7.0,13.0,0.509090909090909,1.018181818181818,3
2,3,7.0,4.0,13.0,4.0,13.0,8.0,11.0,47.0,8.0,9.0,4.0,9.0,0.509090909090909,1.018181818181818,2
3,4,8.0,5.0,6.0,9.0,9.0,4.0,7.0,46.0,11.0,7.0,9.0,15.0,0.509090909090909,1.018181818181818,3
4,5,6.0,4.0,3.0,10.0,15.0,5.0,12.0,51.0,6.0,11.0,6.0,7.0,0.509090909090909,1.018181818181818,3
5,6,7.0,6.0,11.0,7.0,9.0,7.0,16.0,43.0,4.0,8.0,6.0,5.0,0.509090909090909,1.018181818181818,2
6,7,6.0,6.0,9.0,10.0,13.0,6.0,10.0,47.0,4.0,8.0,7.0,11.0,0.509090909090909,1.018181818181818,3
7,8,11.0,1.0,10.0,6.0,11.0,7.0,8.0,44.0,4.0,7.0,9.0,7.0,0.509090909090909,1.018181818181818,2
8,9,6.0,5.0,9.0,11.0,4.0,7.0,10.0,43.0,6.0,9.0,10.0,10.0,0.509090909090909,1.018181818181818,3
9,10,3.0,9.0,6.0,10.0,8.0,7.0,17.0,45.0,6.0,8.0,9.0,6.0,0.509090909090909,1.018181818181818,3
10,11,10.0,6.0,8.0,13.0,10.0,6.0,6.0,40.0,5.0,6.0,7.0,15.0,0.509090909090909,1.018181818181818,3
11,12,2.0,5.0,14.0,5.0,19.0,5.0,5.0,53.0,8.0,12.0,10.0,7.0,0.509090909090909,1.018181818181818,2
12,13,5.0,5.0,10.0,11.0,12.0,5.0,13.0,45.0,6.0,7.0,6.0,10.0,0.509090909090909,1.018181818181818,3
13,14,7.0,4.0,8.0,17.0,6.0,8.0,10.0,35.0,4.0,11.0,9.0,9.0,0.509090909090909,1.018181818181818,3
14,15,4.0,3.0,5.0,16.0,12.0,8.0,9.0,48.0,5.0,10.0,8.0,10.0,0.509090909090909,1.018181818181818,3
15,16,11.0,2.0,5.0,7.0,19.0,4.0,8.0,47.0,4.0,13.0,10.0,12.0,0.509090909090909,1.018181818181818,2
16,17,3.0,4.0,7.0,17.0,5.0,7.0,3.0,45.0,7.0,10.0,9.0,7.0,0.509090909090909,1.018181818181818,3
17,18,5.0,2.0,8.0,8.0,13.0,8.0,9.0,52.0,4.0,16.0,10.0,8.0,0.509090909090909,1.018181818181818,2
18,19,5.0,5.0,10.0,14.0,5.0,3.0,10.0,41.0,7.0,10.0,9.0,10.0,0.509090909090909,1.018181818181818,3
19,20,7.0,10.0,9.0,9.0,10.0,6.0,8.0,45.0,3.0,7.0,8.0,14.0,0.509090909090909,1.018181818181818,3
20,21,2.0,1.0,14.0,10.0,6.0,9.0,7.0,43.0,5.0,11.0,11.0,5.0,0.509090909090909,1.018181818181818,3
21,22,3.0,5.0,12.0,10.0,8.0,9.0,8.0,53.0,10.0,14.0,3.0,10.0,0.509090909090909,1.018181818181818,3
22,23,8.0,4.0,7.0,10.0,8.0,7.0,11.0,46.0,7.0,11.0,8.0,10.0,0.509090909090909,1.018181818181818,3
23,24,8.0,7.0,8.0,7.0,8.0,11.0,10.0,48.0,5.0,11.0,7.0,11.0,0.509090909090909,1.018181818181818,3
24,25,2.0,7.0,6.0,11.0,10.0,7.0,5.0,49.0,6.0,8.0,7.0,11.0,0.509090909090909,1.018181818181818,3
25,26,4.0,5.0,9.0,7.0,15.0,7.0,18.0,48.0,3.0,6.0,10.0,4.0,0.509090909090909,1.018181818181818,2
26,27,4.0,4.0,7.0,10.0,11.0,12.0,7.0,57.0,7.0,12.0,8.0,7.0,0.509090909090909,1.018181818181818,3
27,28,1.0,0.0,4.0,2.0,5.0,3.0,3.0,27.0,13.0,3.0,4.0,7.0,0.509090909090909,1.018181818181818,3
28,29,3.0,4.0,5.0,16.0,4.0,4.0,7.0,34.0,11.0,5.0,15.0,15.0,0.509090909090909,1.018181818181818,1
29,30,1.0,7.0,6.0,14.0,2.0,0.0,8.0,34.0,10.0,6.0,16.0,14.0,0.509090909090909,1.018181818181818,1
30,31,10.0,6.0,5.0,8.0,3.0,3.0,17.0,39.0,12.0,7.0,9.0,11.0,0.509090909090909,1.018181818181818,3
31,32,6.0,5.0,5.0,10.0,4.0,1.0,11.0,44.0,16.0,7.0,11.0,13.0,0.509090909090909,1.018181818181818,3
32,33,6.0,4.0,5.0,11.0,2.0,6.0,12.0,41.0,10.0,12.0,16.0,9.0,0.509090909090909,1.018181818181818,3
33,34,6.0,7.0,10.0,10.0,1.0,3.0,9.0,30.0,11.0,4.0,16.0,10.0,0.509090909090909,1.018181818181818,1
34,35,5.0,7.0,4.0,10.0,4.0,5.0,10.0,48.0,17.0,8.0,10.0,12.0,0.509090909090909,1.018181818181818,3
35,36,5.0,4.0,7.0,14.0,7.0,4.0,9.0,45.0,14.0,6.0,10.0,10.0,0.509090909090909,1.018181818181818,3
36,37,5.0,7.0,4.0,16.0,3.0,4.0,14.0,48.0,18.0,11.0,7.0,6.0,0.509090909090909,1.018181818181818,3
37,38,7.0,4.0,11.0,17.0,1.0,0.0,9.0,33.0,16.0,8.0,12.0,11.0,0.509090909090909,1.018181818181818,1
38,39,6.0,8.0,8.0,10.0,5.0,5.0,7.0,45.0,10.0,8.0,9.0,7.0,0.509090909090909,1.018181818181818,3
39,40,8.0,5.0,3.0,12.0,6.0,5.0,10.0,47.0,13.0,8.0,11.0,8.0,0.509090909090909,1.018181818181818,3
40,41,3.0,5.0,8.0,16.0,1.0,5.0,7.0,42.0,14.0,8.0,11.0,12.0,0.509090909090909,1.018181818181818,3
41,42,7.0,7.0,11.0,13.0,2.0,2.0,13.0,39.0,15.0,3.0,9.0,8.0,0.509090909090909,1.018181818181818,3
42,43,8.0,6.0,9.0,10.0,3.0,3.0,11.0,36.0,10.0,9.0,3.0,15.0,0.509090909090909,1.018181818181818,3
43,44,5.0,9.0,9.0,17.0,1.0,3.0,10.0,33.0,7.0,4.0,12.0,13.0,0.509090909090909,1.018181818181818,1
44,45,6.0,7.0,8.0,11.0,1.0,1.0,13.0,39.0,10.0,8.0,12.0,11.0,0.509090909090909,1.018181818181818,3
45,46,6.0,4.0,6.0,7.0,5.0,4.0,13.0,45.0,14.0,7.0,12.0,11.0,0.509090909090909,1.018181818181818,3
46,47,1.0,6.0,12.0,10.0,3.0,0.0,16.0,39.0,10.0,6.0,12.0,8.0,0.509090909090909,1.018181818181818,3
47,48,7.0,7.0,10.0,8.0,6.0,5.0,9.0,38.0,9.0,4.0,12.0,8.0,0.509090909090909,1.018181818181818,3
48,49,7.0,5.0,5.0,15.0,3.0,4.0,8.0,40.0,13.0,6.0,15.0,10.0,0.509090909090909,1.018181818181818,3
49,50,5.0,5.0,9.0,14.0,4.0,3.0,13.0,43.0,14.0,7.0,8.0,8.0,0.509090909090909,1.018181818181818,3
50,51,7.0,7.0,9.0,9.0,2.0,4.0,10.0,42.0,14.0,10.0,10.0,8.0,0.509090909090909,1.018181818181818,3
51,52,5.0,3.0,8.0,13.0,4.0,2.0,15.0,36.0,13.0,7.0,8.0,11.0,0.509090909090909,1.018181818181818,3
52,53,7.0,5.0,13.0,11.0,2.0,4.0,15.0,40.0,15.0,5.0,8.0,6.0,0.509090909090909,1.018181818181818,3
53,54,2.0,5.0,6.0,13.0,1.0,1.0,11.0,45.0,27.0,7.0,11.0,12.0,0.509090909090909,1.018181818181818,1
