,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,6.0,11.0,7.0,9.0,1.0,6.0,4.0,67.0,23.0,16.0,4.0,3.0,0.509090909090909,0.709090909090909,1
1,2,3.0,17.0,6.0,7.0,5.0,8.0,2.0,64.0,12.0,17.0,7.0,2.0,0.509090909090909,0.6,1
2,3,4.0,11.0,9.0,9.0,8.0,6.0,5.0,67.0,24.0,12.0,4.0,1.0,0.509090909090909,0.8181818181818181,1
3,4,5.0,13.0,15.0,4.0,3.0,9.0,1.0,64.0,22.0,9.0,8.0,3.0,0.509090909090909,1.4363636363636363,1
4,5,9.0,19.0,9.0,4.0,6.0,8.0,4.0,64.0,16.0,9.0,6.0,3.0,0.509090909090909,0.6363636363636362,1
5,6,4.0,6.0,13.0,8.0,1.0,7.0,2.0,53.0,21.0,11.0,6.0,8.0,0.509090909090909,0.7636363636363636,1
6,7,8.0,12.0,10.0,12.0,4.0,9.0,2.0,58.0,14.0,12.0,8.0,1.0,0.509090909090909,0.7818181818181817,1
7,8,4.0,9.0,13.0,5.0,1.0,4.0,1.0,61.0,25.0,15.0,10.0,4.0,0.509090909090909,1.290909090909091,1
8,9,3.0,12.0,10.0,5.0,5.0,10.0,3.0,72.0,20.0,15.0,6.0,1.0,0.509090909090909,0.8363636363636363,1
9,10,9.0,12.0,10.0,6.0,5.0,7.0,2.0,55.0,11.0,13.0,8.0,4.0,0.509090909090909,0.6545454545454545,1
10,11,7.0,17.0,4.0,7.0,6.0,2.0,3.0,62.0,17.0,8.0,10.0,6.0,0.509090909090909,0.9636363636363636,1
11,12,5.0,13.0,9.0,8.0,7.0,7.0,3.0,59.0,19.0,7.0,9.0,5.0,0.509090909090909,1.2181818181818183,1
12,13,3.0,15.0,10.0,4.0,6.0,7.0,2.0,71.0,21.0,12.0,4.0,6.0,0.509090909090909,1.1272727272727272,1
13,14,5.0,8.0,12.0,6.0,5.0,12.0,5.0,57.0,11.0,12.0,6.0,5.0,0.509090909090909,0.9090909090909091,1
14,15,5.0,11.0,9.0,7.0,3.0,6.0,5.0,60.0,12.0,18.0,5.0,7.0,0.509090909090909,1.4909090909090907,1
15,16,2.0,19.0,12.0,3.0,2.0,4.0,6.0,65.0,20.0,11.0,8.0,4.0,0.509090909090909,1.4727272727272727,1
16,17,6.0,9.0,3.0,5.0,3.0,16.0,3.0,66.0,15.0,13.0,10.0,5.0,0.509090909090909,1.109090909090909,1
17,18,7.0,15.0,7.0,6.0,7.0,6.0,3.0,64.0,13.0,20.0,9.0,2.0,0.509090909090909,1.1818181818181817,1
18,19,7.0,13.0,8.0,4.0,5.0,7.0,3.0,69.0,17.0,19.0,8.0,1.0,0.509090909090909,0.7272727272727272,1
19,20,4.0,12.0,9.0,8.0,1.0,9.0,5.0,63.0,21.0,12.0,7.0,3.0,0.509090909090909,0.6727272727272726,1
20,21,6.0,17.0,8.0,8.0,5.0,5.0,1.0,61.0,11.0,14.0,7.0,4.0,0.509090909090909,0.8909090909090909,1
21,22,5.0,13.0,13.0,5.0,2.0,3.0,3.0,54.0,16.0,17.0,13.0,6.0,0.509090909090909,1.418181818181818,1
22,23,11.0,9.0,5.0,8.0,3.0,4.0,5.0,56.0,16.0,18.0,5.0,8.0,0.509090909090909,1.2,1
23,24,6.0,11.0,8.0,8.0,4.0,6.0,4.0,61.0,15.0,21.0,10.0,2.0,0.509090909090909,0.9272727272727272,1
24,25,10.0,13.0,9.0,7.0,4.0,5.0,3.0,59.0,21.0,10.0,10.0,2.0,0.509090909090909,0.5272727272727272,1
25,26,6.0,15.0,6.0,3.0,7.0,8.0,0.0,69.0,18.0,16.0,7.0,4.0,0.509090909090909,0.5636363636363636,1
