,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,diversity,measurement,cluster
0,1,6.0,6.0,13.0,13.0,3.0,4.0,12.0,40.0,7.0,12.0,9.0,5.0,0.509090909090909,1.018181818181818,1
1,2,5.0,6.0,15.0,12.0,2.0,3.0,6.0,44.0,8.0,11.0,15.0,3.0,0.509090909090909,1.018181818181818,1
2,3,9.0,4.0,8.0,16.0,2.0,9.0,7.0,44.0,8.0,14.0,9.0,7.0,0.509090909090909,1.018181818181818,2
3,4,11.0,4.0,10.0,11.0,7.0,5.0,7.0,48.0,11.0,13.0,3.0,3.0,0.509090909090909,1.018181818181818,2
4,5,6.0,12.0,12.0,13.0,3.0,4.0,9.0,41.0,9.0,10.0,11.0,6.0,0.509090909090909,1.018181818181818,2
5,6,4.0,7.0,13.0,15.0,9.0,3.0,9.0,47.0,12.0,9.0,8.0,3.0,0.509090909090909,1.018181818181818,2
6,7,8.0,9.0,16.0,13.0,8.0,2.0,7.0,43.0,10.0,7.0,7.0,6.0,0.509090909090909,1.018181818181818,2
7,8,4.0,5.0,11.0,12.0,6.0,4.0,9.0,46.0,10.0,11.0,5.0,8.0,0.509090909090909,1.018181818181818,2
8,9,9.0,3.0,10.0,9.0,3.0,6.0,11.0,40.0,10.0,10.0,11.0,7.0,0.509090909090909,1.018181818181818,2
9,10,7.0,5.0,15.0,6.0,3.0,7.0,6.0,47.0,9.0,11.0,13.0,4.0,0.509090909090909,1.018181818181818,2
10,11,10.0,5.0,9.0,15.0,7.0,7.0,10.0,41.0,6.0,10.0,9.0,6.0,0.509090909090909,1.018181818181818,2
11,12,8.0,6.0,10.0,10.0,2.0,4.0,9.0,46.0,6.0,18.0,8.0,7.0,0.509090909090909,1.018181818181818,1
12,13,6.0,6.0,10.0,7.0,5.0,6.0,5.0,50.0,10.0,14.0,10.0,10.0,0.509090909090909,1.018181818181818,2
13,14,7.0,8.0,14.0,13.0,1.0,6.0,9.0,41.0,8.0,9.0,5.0,6.0,0.509090909090909,1.018181818181818,2
14,15,11.0,2.0,10.0,13.0,4.0,6.0,11.0,39.0,11.0,5.0,6.0,9.0,0.509090909090909,1.018181818181818,2
15,16,10.0,4.0,10.0,11.0,7.0,7.0,11.0,40.0,3.0,11.0,10.0,8.0,0.509090909090909,1.018181818181818,1
16,17,8.0,3.0,10.0,8.0,7.0,7.0,9.0,46.0,9.0,11.0,11.0,5.0,0.509090909090909,1.018181818181818,2
17,18,4.0,3.0,11.0,13.0,3.0,3.0,5.0,45.0,13.0,12.0,6.0,11.0,0.509090909090909,1.018181818181818,2
18,19,5.0,6.0,12.0,16.0,5.0,3.0,11.0,40.0,10.0,7.0,7.0,8.0,0.509090909090909,1.018181818181818,2
19,20,7.0,4.0,11.0,10.0,6.0,2.0,12.0,46.0,4.0,14.0,4.0,9.0,0.509090909090909,1.018181818181818,1
20,21,8.0,4.0,12.0,15.0,3.0,5.0,10.0,37.0,6.0,11.0,11.0,7.0,0.509090909090909,1.018181818181818,1
21,22,5.0,5.0,13.0,12.0,6.0,5.0,10.0,39.0,7.0,4.0,9.0,7.0,0.509090909090909,1.018181818181818,2
22,23,7.0,5.0,22.0,15.0,4.0,6.0,4.0,38.0,9.0,10.0,6.0,5.0,0.509090909090909,1.018181818181818,1
23,24,5.0,5.0,15.0,10.0,1.0,3.0,12.0,38.0,7.0,14.0,11.0,9.0,0.509090909090909,1.018181818181818,1
