,time_period,cpu,rss,memory
0,1,22.27,1330104.0,16.37
1,2,18.88,1336780.0,16.45
2,3,15.52,1341980.0,16.51
3,4,13.06,1345936.0,16.56
4,5,13.32,1350244.0,16.62
5,6,11.54,1352944.0,16.65
6,7,12.16,1354384.0,16.67
7,8,12.47,1369816.0,16.86
8,9,10.67,1358152.0,16.71
9,10,10.2,1353988.0,16.66
10,11,9.36,1354384.0,16.67
11,12,9.88,1355772.0,16.68
12,13,7.57,1360148.0,16.74
13,14,10.92,1359160.0,16.73
14,15,10.12,1357524.0,16.71
15,16,8.36,1361496.0,16.75
16,17,6.81,1361300.0,16.75
17,18,8.91,1361488.0,16.75
18,19,7.6,1362316.0,16.76
19,20,7.79,1363880.0,16.78
20,21,8.46,1362684.0,16.77
21,22,8.85,1363732.0,16.78
22,23,7.68,1363812.0,16.78
23,24,6.7,1364704.0,16.79
24,25,8.29,1363556.0,16.78
25,26,7.55,1365756.0,16.81
26,27,6.46,1365132.0,16.8
27,28,7.68,1366348.0,16.81
28,29,4.28,1371320.0,16.88
29,30,5.84,1368680.0,16.84
30,31,6.88,1372464.0,16.89
31,32,7.99,1372960.0,16.9
32,33,6.08,1373112.0,16.9
33,34,6.56,1373644.0,16.9
34,35,6.85,1374896.0,16.92
35,36,7.38,1375812.0,16.93
36,37,7.82,1375996.0,16.93
37,38,8.14,1376520.0,16.94
38,39,7.79,1382660.0,17.02
39,40,8.04,1379404.0,16.98
40,41,7.63,1379912.0,16.98
41,42,5.45,1383656.0,17.03
42,43,6.54,1383752.0,17.03
43,44,6.72,1381500.0,17.0
44,45,6.72,1382664.0,17.02
45,46,6.08,1386488.0,17.06
46,47,7.83,1387852.0,17.08
47,48,6.47,1384736.0,17.04
48,49,5.72,1387868.0,17.08
49,50,7.69,1385448.0,17.05
50,51,8.07,1386732.0,17.07
51,52,5.44,1388528.0,17.09
52,53,6.45,1391036.0,17.12
53,54,8.12,1388260.0,17.08
54,55,5.86,1389376.0,17.1
55,56,6.19,1389104.0,17.09
56,57,6.54,1389840.0,17.1
57,58,7.41,1393524.0,17.15
