,time_period,cpu,rss,memory
0,1,19.98,1249176.0,15.37
1,2,19.18,1286000.0,15.83
2,3,15.89,1323840.0,16.29
3,4,17.13,1327776.0,16.34
4,5,12.64,1329720.0,16.36
5,6,12.32,1331996.0,16.39
6,7,11.2,1335540.0,16.44
7,8,10.06,1337188.0,16.46
8,9,12.12,1333652.0,16.41
9,10,10.07,1336428.0,16.45
10,11,10.06,1340836.0,16.5
11,12,8.47,1341024.0,16.5
12,13,8.6,1338560.0,16.47
13,14,8.02,1343048.0,16.53
14,15,9.05,1343544.0,16.53
15,16,8.81,1339496.0,16.48
16,17,8.78,1338960.0,16.48
17,18,7.72,1341084.0,16.5
18,19,9.51,1344544.0,16.55
19,20,6.68,1347096.0,16.58
20,21,8.38,1353904.0,16.66
21,22,6.38,1355792.0,16.68
22,23,7.65,1355244.0,16.68
23,24,7.81,1353772.0,16.66
24,25,7.49,1355472.0,16.68
25,26,7.08,1362040.0,16.76
26,27,6.84,1359368.0,16.73
27,28,6.56,1362088.0,16.76
28,29,5.7,1362884.0,16.77
29,30,6.58,1366828.0,16.82
30,31,7.82,1365168.0,16.8
31,32,7.81,1367756.0,16.83
32,33,7.25,1368348.0,16.84
33,34,6.9,1367644.0,16.83
34,35,6.25,1367936.0,16.83
35,36,6.74,1372396.0,16.89
36,37,6.99,1370384.0,16.86
37,38,5.76,1372256.0,16.89
38,39,6.96,1373236.0,16.9
39,40,5.99,1373824.0,16.91
40,41,7.46,1373796.0,16.91
41,42,7.7,1377712.0,16.95
42,43,7.41,1380088.0,16.98
43,44,7.8,1383524.0,17.03
44,45,6.69,1383268.0,17.02
45,46,5.95,1387600.0,17.08
46,47,6.62,1386872.0,17.07
47,48,7.0,1387288.0,17.07
48,49,8.33,1385696.0,17.05
49,50,6.35,1388212.0,17.08
50,51,5.39,1389928.0,17.1
51,52,7.06,1391308.0,17.12
52,53,6.64,1390408.0,17.11
53,54,6.24,1390420.0,17.11
54,55,6.86,1389772.0,17.1
55,56,5.94,1390988.0,17.12
56,57,7.68,1390440.0,17.11
57,58,7.98,1391584.0,17.13
