,time_period,cpu,rss,memory
0,1,21.78,1398508.0,17.21
1,2,17.25,1453600.0,17.89
2,3,17.27,1471444.0,18.11
3,4,14.99,1476412.0,18.17
4,5,15.84,1476876.0,18.17
5,6,10.9,1481748.0,18.23
6,7,12.23,1480804.0,18.22
7,8,9.94,1485184.0,18.28
8,9,10.23,1485212.0,18.28
9,10,9.84,1486816.0,18.3
10,11,7.56,1482184.0,18.24
11,12,11.93,1491928.0,18.36
12,13,7.92,1487336.0,18.3
13,14,6.91,1488228.0,18.31
14,15,8.26,1488440.0,18.32
15,16,8.23,1488468.0,18.32
16,17,7.23,1492076.0,18.36
17,18,6.53,1490296.0,18.34
18,19,7.79,1490256.0,18.34
19,20,10.27,1504356.0,18.51
20,21,10.76,1499168.0,18.45
21,22,7.21,1498772.0,18.44
22,23,7.98,1499836.0,18.46
23,24,7.54,1498328.0,18.44
24,25,7.86,1497356.0,18.43
25,26,6.02,1501100.0,18.47
26,27,6.43,1498944.0,18.45
27,28,7.11,1500636.0,18.47
28,29,3.31,1501516.0,18.48
29,30,5.36,1501984.0,18.48
30,31,4.78,1502732.0,18.49
31,32,6.81,1501928.0,18.48
32,33,4.25,1500904.0,18.47
33,34,4.66,1503076.0,18.5
34,35,4.43,1503800.0,18.51
35,36,4.77,1505072.0,18.52
36,37,5.31,1503616.0,18.5
37,38,4.74,1504964.0,18.52
38,39,4.47,1507452.0,18.55
39,40,4.81,1505044.0,18.52
40,41,5.74,1507840.0,18.56
41,42,5.51,1507896.0,18.56
42,43,4.35,1508404.0,18.56
43,44,5.96,1509924.0,18.58
44,45,3.48,1511680.0,18.6
45,46,4.95,1509136.0,18.57
46,47,5.18,1511804.0,18.6
47,48,3.89,1511588.0,18.6
48,49,4.41,1514912.0,18.64
49,50,4.51,1513608.0,18.63
50,51,5.11,1516328.0,18.66
51,52,3.77,1515540.0,18.65
52,53,5.39,1514932.0,18.64
53,54,4.61,1514000.0,18.63
54,55,5.87,1518212.0,18.68
55,56,5.24,1518324.0,18.68
56,57,6.26,1519340.0,18.7
57,58,5.63,1518976.0,18.69
