,time_period,cpu,rss,memory
0,1,24.43,1584944.0,19.5
1,2,14.87,1649776.0,20.3
2,3,14.73,1654892.0,20.37
3,4,11.29,1657116.0,20.39
4,5,10.79,1659312.0,20.42
5,6,11.21,1660748.0,20.44
6,7,9.04,1662272.0,20.46
7,8,8.63,1665448.0,20.5
8,9,11.23,1673620.0,20.6
9,10,8.14,1674748.0,20.61
10,11,10.44,1674684.0,20.61
11,12,7.54,1679484.0,20.67
12,13,6.2,1678688.0,20.66
13,14,7.08,1678780.0,20.66
14,15,6.77,1676452.0,20.63
15,16,10.21,1686072.0,20.75
16,17,5.93,1674756.0,20.61
17,18,7.71,1677860.0,20.65
18,19,9.42,1678900.0,20.66
19,20,6.65,1677628.0,20.65
20,21,6.3,1679140.0,20.66
21,22,5.7,1682772.0,20.71
22,23,6.77,1680376.0,20.68
23,24,7.34,1680584.0,20.68
24,25,6.34,1680940.0,20.69
25,26,5.38,1680560.0,20.68
26,27,5.78,1672488.0,20.58
27,28,5.29,1675116.0,20.61
28,29,4.33,1674328.0,20.6
29,30,5.16,1676592.0,20.63
30,31,8.05,1674648.0,20.61
31,32,7.48,1679852.0,20.67
32,33,5.88,1676376.0,20.63
33,34,5.91,1675668.0,20.62
34,35,6.14,1678224.0,20.65
35,36,6.68,1680600.0,20.68
36,37,6.31,1678864.0,20.66
37,38,5.94,1680280.0,20.68
38,39,7.26,1680244.0,20.68
39,40,6.35,1680196.0,20.68
40,41,7.03,1679516.0,20.67
41,42,4.83,1685888.0,20.75
42,43,5.98,1683340.0,20.72
43,44,6.9,1683708.0,20.72
44,45,7.57,1682664.0,20.71
45,46,7.21,1683164.0,20.71
46,47,6.65,1683636.0,20.72
47,48,7.19,1685372.0,20.74
48,49,5.34,1684284.0,20.73
49,50,6.31,1688240.0,20.78
50,51,9.77,1686492.0,20.75
51,52,6.49,1687032.0,20.76
52,53,6.31,1688800.0,20.78
53,54,5.37,1691576.0,20.82
54,55,7.3,1692656.0,20.83
55,56,5.34,1694068.0,20.85
56,57,6.13,1699976.0,20.92
57,58,5.68,1700712.0,20.93
