,time_period,cpu,rss,memory
0,1,20.24,973268.0,11.98
1,2,19.31,1005544.0,12.37
2,3,19.05,1009288.0,12.42
3,4,14.26,1012540.0,12.46
4,5,13.66,1019704.0,12.55
5,6,10.62,1018388.0,12.53
6,7,9.77,1019728.0,12.55
7,8,9.76,1017028.0,12.52
8,9,11.5,1020044.0,12.55
9,10,10.14,1020500.0,12.56
10,11,8.81,1023040.0,12.59
11,12,7.84,1025708.0,12.62
12,13,9.2,1027228.0,12.64
13,14,7.63,1025168.0,12.62
14,15,9.05,1027656.0,12.65
15,16,8.2,1029132.0,12.66
16,17,5.76,1028640.0,12.66
17,18,8.21,1033400.0,12.72
18,19,7.76,1039896.0,12.8
19,20,11.11,1037968.0,12.77
20,21,6.86,1045504.0,12.87
21,22,5.64,1045868.0,12.87
22,23,7.41,1043472.0,12.84
23,24,7.2,1047760.0,12.89
24,25,5.81,1047260.0,12.89
25,26,6.69,1048860.0,12.91
26,27,5.16,1046224.0,12.88
27,28,6.44,1052392.0,12.95
28,29,4.49,1049872.0,12.92
29,30,7.41,1053844.0,12.97
30,31,6.15,1053288.0,12.96
31,32,7.63,1057524.0,13.01
32,33,6.95,1056496.0,13.0
33,34,7.69,1057512.0,13.01
34,35,7.21,1059044.0,13.03
35,36,7.19,1058340.0,13.02
36,37,8.57,1057196.0,13.01
37,38,5.71,1057852.0,13.02
38,39,6.51,1056880.0,13.01
39,40,7.17,1060748.0,13.05
40,41,6.02,1061724.0,13.07
41,42,8.24,1061092.0,13.06
42,43,5.33,1060336.0,13.05
43,44,6.77,1060084.0,13.05
44,45,7.17,1061264.0,13.06
45,46,7.81,1060524.0,13.05
46,47,6.28,1066016.0,13.12
47,48,7.24,1063024.0,13.08
48,49,6.96,1064656.0,13.1
49,50,7.73,1065064.0,13.11
50,51,6.31,1067292.0,13.13
51,52,6.46,1064384.0,13.1
52,53,6.91,1066344.0,13.12
53,54,6.68,1063620.0,13.09
54,55,8.05,1068544.0,13.15
55,56,6.35,1067304.0,13.13
56,57,5.18,1065724.0,13.12
57,58,4.89,1066228.0,13.12
