,time_period,cpu,rss,memory
0,1,19.97,1107308.0,13.63
1,2,18.55,1158936.0,14.26
2,3,13.43,1163212.0,14.31
3,4,10.21,1164072.0,14.33
4,5,11.99,1166864.0,14.36
5,6,8.88,1167576.0,14.37
6,7,10.2,1172128.0,14.42
7,8,8.53,1173156.0,14.44
8,9,9.23,1174768.0,14.46
9,10,8.66,1174952.0,14.46
10,11,7.34,1178488.0,14.5
11,12,8.53,1180412.0,14.53
12,13,8.2,1181212.0,14.54
13,14,7.14,1182736.0,14.56
14,15,6.55,1184120.0,14.57
15,16,6.66,1185528.0,14.59
16,17,5.09,1189452.0,14.64
17,18,7.3,1185188.0,14.59
18,19,7.7,1189048.0,14.63
19,20,5.41,1187704.0,14.62
20,21,6.99,1189532.0,14.64
21,22,7.02,1188804.0,14.63
22,23,9.72,1190052.0,14.65
23,24,5.74,1190900.0,14.66
24,25,4.83,1191036.0,14.66
25,26,4.91,1189836.0,14.64
26,27,5.68,1189052.0,14.63
27,28,8.73,1191636.0,14.66
28,29,4.78,1194172.0,14.7
29,30,5.46,1193856.0,14.69
30,31,5.16,1195568.0,14.71
31,32,5.54,1194672.0,14.7
32,33,4.98,1196540.0,14.72
33,34,7.97,1196452.0,14.72
34,35,5.26,1197256.0,14.73
35,36,5.21,1195252.0,14.71
36,37,5.32,1199332.0,14.76
37,38,4.72,1198344.0,14.75
38,39,5.08,1195956.0,14.72
39,40,5.06,1195572.0,14.71
40,41,5.59,1198220.0,14.75
41,42,4.74,1199216.0,14.76
42,43,5.11,1197520.0,14.74
43,44,5.34,1202412.0,14.8
44,45,7.04,1201344.0,14.78
45,46,4.95,1201172.0,14.78
46,47,5.63,1205480.0,14.83
47,48,5.11,1207556.0,14.86
48,49,7.74,1205256.0,14.83
49,50,4.46,1204480.0,14.82
50,51,4.39,1205352.0,14.83
51,52,5.66,1208628.0,14.87
52,53,5.08,1205980.0,14.84
53,54,4.95,1209692.0,14.89
54,55,4.21,1208948.0,14.88
55,56,5.16,1210976.0,14.9
56,57,6.45,1210132.0,14.89
57,58,5.59,1214252.0,14.94
