,time_period,cpu,rss,memory
0,1,23.83,1134936.0,13.97
1,2,15.79,1161068.0,14.29
2,3,14.57,1176356.0,14.48
3,4,11.56,1172428.0,14.43
4,5,11.77,1173340.0,14.44
5,6,10.14,1175724.0,14.47
6,7,8.92,1176868.0,14.48
7,8,12.15,1182276.0,14.55
8,9,11.68,1184516.0,14.58
9,10,11.11,1183840.0,14.57
10,11,8.98,1183948.0,14.57
11,12,7.18,1182880.0,14.56
12,13,6.92,1186360.0,14.6
13,14,7.21,1188300.0,14.62
14,15,9.73,1186872.0,14.61
15,16,8.25,1198060.0,14.74
16,17,6.31,1183848.0,14.57
17,18,13.08,1187832.0,14.62
18,19,10.71,1191640.0,14.66
19,20,6.44,1189516.0,14.64
20,21,6.84,1192812.0,14.68
21,22,7.89,1192168.0,14.67
22,23,5.98,1192016.0,14.67
23,24,7.12,1190892.0,14.66
24,25,5.85,1194580.0,14.7
25,26,5.92,1195112.0,14.71
26,27,8.88,1196444.0,14.72
27,28,6.51,1202900.0,14.8
28,29,4.18,1202316.0,14.8
29,30,6.79,1204168.0,14.82
30,31,6.67,1206560.0,14.85
31,32,5.51,1204612.0,14.82
32,33,7.43,1208200.0,14.87
33,34,7.85,1205716.0,14.84
34,35,7.62,1207384.0,14.86
35,36,7.02,1208540.0,14.87
36,37,6.54,1209628.0,14.89
37,38,7.69,1208364.0,14.87
38,39,7.03,1209024.0,14.88
39,40,6.07,1210768.0,14.9
40,41,7.18,1210508.0,14.9
41,42,6.34,1211428.0,14.91
42,43,7.95,1213640.0,14.94
43,44,5.75,1214932.0,14.95
44,45,9.24,1216344.0,14.97
45,46,7.46,1215752.0,14.96
46,47,7.43,1222880.0,15.05
47,48,9.39,1220212.0,15.02
48,49,7.96,1220260.0,15.02
49,50,5.9,1221832.0,15.04
50,51,6.11,1223368.0,15.06
51,52,6.38,1232496.0,15.17
52,53,5.52,1235860.0,15.21
53,54,5.76,1235340.0,15.2
54,55,6.7,1235704.0,15.21
55,56,7.81,1236324.0,15.21
56,57,5.94,1238724.0,15.24
57,58,5.43,1236276.0,15.21
