,time_period,cpu,rss,memory
0,1,24.16,1465196.0,18.03
1,2,14.7,1470748.0,18.1
2,3,15.5,1521640.0,18.73
3,4,11.3,1521668.0,18.73
4,5,12.82,1528464.0,18.81
5,6,11.25,1529528.0,18.82
6,7,11.68,1528880.0,18.81
7,8,9.86,1530776.0,18.84
8,9,10.18,1535084.0,18.89
9,10,13.32,1535564.0,18.9
10,11,12.11,1541844.0,18.97
11,12,8.19,1532260.0,18.86
12,13,6.17,1532832.0,18.86
13,14,7.32,1536476.0,18.91
14,15,9.17,1537304.0,18.92
15,16,8.03,1540624.0,18.96
16,17,6.15,1541600.0,18.97
17,18,8.53,1544620.0,19.01
18,19,7.92,1537092.0,18.92
19,20,6.94,1540028.0,18.95
20,21,7.47,1539204.0,18.94
21,22,5.02,1544592.0,19.01
22,23,6.26,1541684.0,18.97
23,24,6.65,1543844.0,19.0
24,25,7.65,1544000.0,19.0
25,26,6.14,1545580.0,19.02
26,27,4.93,1544960.0,19.01
27,28,6.84,1549824.0,19.07
28,29,4.15,1547740.0,19.05
29,30,7.85,1549892.0,19.07
30,31,5.67,1549804.0,19.07
31,32,5.58,1551432.0,19.09
32,33,8.47,1553904.0,19.12
33,34,5.44,1555620.0,19.14
34,35,6.11,1554724.0,19.13
35,36,4.93,1556420.0,19.15
36,37,6.61,1554056.0,19.12
37,38,7.89,1558848.0,19.18
38,39,6.92,1557472.0,19.17
39,40,6.33,1560440.0,19.2
40,41,6.85,1559712.0,19.19
41,42,7.28,1561064.0,19.21
42,43,5.79,1561868.0,19.22
43,44,6.86,1563564.0,19.24
44,45,6.72,1564828.0,19.26
45,46,6.28,1566104.0,19.27
46,47,6.93,1565028.0,19.26
47,48,10.86,1566216.0,19.27
48,49,5.73,1569064.0,19.31
49,50,6.88,1571872.0,19.34
50,51,7.0,1571792.0,19.34
51,52,5.51,1572132.0,19.35
52,53,5.46,1576456.0,19.4
53,54,5.72,1577020.0,19.41
54,55,5.56,1578456.0,19.42
55,56,5.21,1575728.0,19.39
56,57,5.19,1577868.0,19.42
57,58,5.77,1577232.0,19.41
