,time_period,cpu,rss,memory
0,1,19.27,1436508.0,17.68
1,2,18.1,1463248.0,18.01
2,3,15.99,1484048.0,18.26
3,4,14.41,1488980.0,18.32
4,5,13.25,1491276.0,18.35
5,6,13.48,1493012.0,18.37
6,7,12.77,1495904.0,18.41
7,8,8.87,1495824.0,18.41
8,9,11.09,1496596.0,18.42
9,10,9.85,1495896.0,18.41
10,11,8.48,1499508.0,18.45
11,12,9.1,1495048.0,18.4
12,13,9.44,1498596.0,18.44
13,14,7.84,1495704.0,18.41
14,15,7.2,1501632.0,18.48
15,16,6.27,1499056.0,18.45
16,17,9.24,1501260.0,18.47
17,18,7.16,1503624.0,18.5
18,19,8.45,1507380.0,18.55
19,20,9.8,1507788.0,18.56
20,21,9.59,1509452.0,18.58
21,22,6.94,1510228.0,18.59
22,23,6.97,1509896.0,18.58
23,24,7.85,1511076.0,18.6
24,25,7.1,1512988.0,18.62
25,26,5.63,1513512.0,18.63
26,27,5.57,1514156.0,18.63
27,28,7.34,1513368.0,18.62
28,29,4.16,1515664.0,18.65
29,30,5.04,1514984.0,18.64
30,31,5.69,1517088.0,18.67
31,32,5.96,1516988.0,18.67
32,33,10.49,1517844.0,18.68
33,34,6.02,1518796.0,18.69
34,35,4.36,1517708.0,18.68
35,36,5.51,1520136.0,18.71
36,37,5.51,1520880.0,18.72
37,38,4.95,1519848.0,18.7
38,39,5.42,1519652.0,18.7
39,40,6.55,1522172.0,18.73
40,41,5.71,1523920.0,18.75
41,42,6.72,1522004.0,18.73
42,43,5.56,1524504.0,18.76
43,44,6.12,1524404.0,18.76
44,45,6.19,1525672.0,18.78
45,46,5.58,1523880.0,18.75
46,47,5.18,1525500.0,18.77
47,48,4.56,1526216.0,18.78
48,49,6.35,1525944.0,18.78
49,50,6.37,1528240.0,18.81
50,51,6.18,1528928.0,18.82
51,52,7.31,1529384.0,18.82
52,53,4.23,1527176.0,18.79
53,54,7.46,1531208.0,18.84
54,55,4.58,1532544.0,18.86
55,56,5.64,1534024.0,18.88
56,57,5.09,1534048.0,18.88
57,58,5.29,1533680.0,18.87
