,time_period,cpu,rss,memory
0,1,18.75,1281968.0,15.78
1,2,16.37,1286088.0,15.83
2,3,15.38,1348868.0,16.6
3,4,15.13,1354248.0,16.67
4,5,15.85,1358884.0,16.72
5,6,10.15,1361828.0,16.76
6,7,9.61,1362536.0,16.77
7,8,8.21,1365128.0,16.8
8,9,7.9,1367960.0,16.83
9,10,8.29,1370312.0,16.86
10,11,8.49,1370456.0,16.87
11,12,8.75,1367128.0,16.82
12,13,9.07,1370660.0,16.87
13,14,8.88,1372060.0,16.88
14,15,9.15,1367944.0,16.83
15,16,6.88,1370840.0,16.87
16,17,7.72,1370548.0,16.87
17,18,6.72,1370960.0,16.87
18,19,7.87,1365840.0,16.81
19,20,8.21,1362880.0,16.77
20,21,9.11,1365840.0,16.81
21,22,7.68,1362328.0,16.77
22,23,5.88,1360312.0,16.74
23,24,5.96,1365860.0,16.81
24,25,6.47,1365048.0,16.8
25,26,6.3,1363068.0,16.77
26,27,5.08,1363016.0,16.77
27,28,5.45,1362972.0,16.77
28,29,4.98,1364444.0,16.79
29,30,7.23,1367008.0,16.82
30,31,7.59,1378560.0,16.96
31,32,5.93,1382492.0,17.01
32,33,6.27,1386560.0,17.06
33,34,6.51,1393208.0,17.15
34,35,7.41,1391316.0,17.12
35,36,7.69,1392924.0,17.14
36,37,7.02,1388708.0,17.09
37,38,6.97,1392260.0,17.13
38,39,5.58,1389044.0,17.09
39,40,7.7,1389764.0,17.1
40,41,8.01,1394072.0,17.16
41,42,7.59,1392564.0,17.14
42,43,6.23,1388664.0,17.09
43,44,9.98,1393036.0,17.14
44,45,7.05,1397900.0,17.2
45,46,7.38,1396836.0,17.19
46,47,8.33,1398312.0,17.21
47,48,8.51,1400040.0,17.23
48,49,7.81,1398824.0,17.21
49,50,7.34,1400128.0,17.23
50,51,5.88,1399008.0,17.22
51,52,7.24,1401472.0,17.25
52,53,5.69,1401140.0,17.24
53,54,7.77,1398432.0,17.21
54,55,6.37,1404780.0,17.29
55,56,6.3,1403684.0,17.27
56,57,5.93,1403180.0,17.27
57,58,6.55,1404144.0,17.28
