,time_period,cpu,rss,memory
0,1,19.7,1137176.0,13.99
1,2,19.06,1161620.0,14.3
2,3,20.33,1174608.0,14.45
3,4,12.79,1179228.0,14.51
4,5,12.24,1187084.0,14.61
5,6,12.68,1192280.0,14.67
6,7,10.08,1195444.0,14.71
7,8,10.42,1195020.0,14.71
8,9,10.34,1199484.0,14.76
9,10,7.86,1197716.0,14.74
10,11,8.93,1201572.0,14.79
11,12,9.93,1204580.0,14.82
12,13,7.39,1205132.0,14.83
13,14,6.43,1203156.0,14.81
14,15,9.41,1204020.0,14.82
15,16,6.56,1204720.0,14.83
16,17,8.63,1208316.0,14.87
17,18,7.47,1206976.0,14.85
18,19,7.44,1209208.0,14.88
19,20,6.11,1207880.0,14.86
20,21,6.92,1210600.0,14.9
21,22,6.07,1210772.0,14.9
22,23,6.39,1212468.0,14.92
23,24,6.01,1212100.0,14.92
24,25,7.19,1212488.0,14.92
25,26,6.63,1212500.0,14.92
26,27,7.95,1216300.0,14.97
27,28,6.17,1214976.0,14.95
28,29,3.96,1216068.0,14.97
29,30,5.89,1217680.0,14.99
30,31,4.91,1219640.0,15.01
31,32,7.14,1219160.0,15.0
32,33,5.12,1219144.0,15.0
33,34,4.61,1219156.0,15.0
34,35,4.76,1222448.0,15.04
35,36,6.12,1220708.0,15.02
36,37,5.58,1220280.0,15.02
37,38,5.99,1225740.0,15.08
38,39,4.81,1228300.0,15.12
39,40,4.56,1227552.0,15.11
40,41,4.71,1228984.0,15.12
41,42,4.59,1229552.0,15.13
42,43,5.79,1229784.0,15.13
43,44,7.07,1230328.0,15.14
44,45,5.19,1231084.0,15.15
45,46,6.28,1230288.0,15.14
46,47,5.59,1229772.0,15.13
47,48,6.39,1233716.0,15.18
48,49,5.35,1234256.0,15.19
49,50,4.5,1235504.0,15.2
50,51,4.81,1233100.0,15.17
51,52,8.9,1236208.0,15.21
52,53,5.94,1237276.0,15.23
53,54,8.85,1237000.0,15.22
54,55,4.76,1236700.0,15.22
55,56,6.69,1240912.0,15.27
56,57,4.92,1238420.0,15.24
57,58,5.88,1241204.0,15.27
