,time_period,cpu,rss,memory
0,1,16.4,1004048.0,12.36
1,2,18.18,1014168.0,12.48
2,3,15.24,1018904.0,12.54
3,4,11.93,1022164.0,12.58
4,5,10.44,1027872.0,12.65
5,6,11.19,1033296.0,12.72
6,7,11.65,1030368.0,12.68
7,8,10.62,1033236.0,12.72
8,9,9.17,1035432.0,12.74
9,10,9.58,1036936.0,12.76
10,11,8.89,1033072.0,12.71
11,12,8.63,1036968.0,12.76
12,13,7.63,1033572.0,12.72
13,14,8.56,1033296.0,12.72
14,15,7.59,1033508.0,12.72
15,16,8.69,1034620.0,12.73
16,17,8.38,1042544.0,12.83
17,18,6.94,1043040.0,12.84
18,19,8.73,1045184.0,12.86
19,20,6.42,1044656.0,12.86
20,21,6.15,1047600.0,12.89
21,22,7.78,1054216.0,12.97
22,23,8.51,1055104.0,12.98
23,24,6.45,1055676.0,12.99
24,25,5.57,1057816.0,13.02
25,26,6.03,1056996.0,13.01
26,27,5.99,1058300.0,13.02
27,28,6.02,1060996.0,13.06
28,29,4.38,1062352.0,13.07
29,30,6.24,1066272.0,13.12
30,31,6.29,1066068.0,13.12
31,32,6.41,1069240.0,13.16
32,33,6.55,1067100.0,13.13
33,34,6.35,1068456.0,13.15
34,35,4.98,1069544.0,13.16
35,36,6.74,1069884.0,13.17
36,37,8.7,1069712.0,13.16
37,38,6.71,1071352.0,13.18
38,39,5.54,1070544.0,13.17
39,40,5.87,1074196.0,13.22
40,41,6.79,1073384.0,13.21
41,42,4.61,1073020.0,13.2
42,43,7.41,1073460.0,13.21
43,44,7.46,1075500.0,13.24
44,45,5.54,1075500.0,13.24
45,46,4.67,1075496.0,13.24
46,47,7.81,1075424.0,13.23
47,48,5.04,1075692.0,13.24
48,49,5.66,1076236.0,13.24
49,50,5.08,1075628.0,13.24
50,51,4.89,1075088.0,13.23
51,52,7.31,1078904.0,13.28
52,53,6.16,1078228.0,13.27
53,54,6.16,1078792.0,13.28
54,55,7.48,1079824.0,13.29
55,56,6.92,1079680.0,13.29
56,57,5.68,1080796.0,13.3
57,58,4.79,1081020.0,13.3
