,time_period,cpu,rss,memory
0,1,22.62,1318784.0,16.23
1,2,18.03,1361148.0,16.75
2,3,14.67,1400824.0,17.24
3,4,10.9,1406520.0,17.31
4,5,11.89,1407708.0,17.32
5,6,10.07,1408568.0,17.33
6,7,9.99,1413092.0,17.39
7,8,11.3,1414556.0,17.41
8,9,9.29,1413408.0,17.39
9,10,12.01,1418552.0,17.46
10,11,9.51,1417200.0,17.44
11,12,9.18,1420288.0,17.48
12,13,8.12,1419288.0,17.47
13,14,6.82,1419648.0,17.47
14,15,8.99,1421656.0,17.5
15,16,7.17,1417504.0,17.44
16,17,7.72,1418532.0,17.46
17,18,6.07,1421984.0,17.5
18,19,6.97,1419648.0,17.47
19,20,9.27,1420724.0,17.48
20,21,7.4,1421068.0,17.49
21,22,7.06,1420452.0,17.48
22,23,4.9,1421980.0,17.5
23,24,5.06,1420380.0,17.48
24,25,7.39,1421508.0,17.49
25,26,5.38,1423808.0,17.52
26,27,5.59,1421784.0,17.5
27,28,5.74,1423000.0,17.51
28,29,5.04,1423716.0,17.52
29,30,7.11,1423184.0,17.51
30,31,7.12,1432180.0,17.62
31,32,5.59,1432708.0,17.63
32,33,7.16,1431652.0,17.62
33,34,6.18,1433892.0,17.65
34,35,7.42,1432944.0,17.63
35,36,6.89,1433672.0,17.64
36,37,5.49,1435496.0,17.67
37,38,6.0,1436764.0,17.68
38,39,5.57,1437716.0,17.69
39,40,5.91,1437256.0,17.69
40,41,7.85,1443816.0,17.77
41,42,6.87,1445444.0,17.79
42,43,6.72,1444076.0,17.77
43,44,5.86,1445448.0,17.79
44,45,5.74,1446348.0,17.8
45,46,7.61,1447480.0,17.81
46,47,6.59,1445196.0,17.78
47,48,6.59,1445272.0,17.79
48,49,6.67,1443848.0,17.77
49,50,11.01,1445644.0,17.79
50,51,6.32,1445444.0,17.79
51,52,6.88,1447072.0,17.81
52,53,5.43,1444260.0,17.77
53,54,5.16,1446092.0,17.8
54,55,5.81,1445824.0,17.79
55,56,6.73,1448804.0,17.83
56,57,5.74,1449456.0,17.84
57,58,5.53,1452404.0,17.87
