,time_period,cpu,rss,memory
0,1,21.11,1284016.0,15.8
1,2,20.71,1380268.0,16.99
2,3,16.28,1386804.0,17.07
3,4,13.61,1389680.0,17.1
4,5,14.55,1395036.0,17.17
5,6,10.8,1395196.0,17.17
6,7,9.83,1398488.0,17.21
7,8,9.46,1401380.0,17.25
8,9,10.41,1401644.0,17.25
9,10,7.65,1404212.0,17.28
10,11,8.1,1406612.0,17.31
11,12,10.19,1407904.0,17.33
12,13,7.19,1408956.0,17.34
13,14,8.47,1407224.0,17.32
14,15,6.85,1405652.0,17.3
15,16,6.73,1408644.0,17.34
16,17,8.06,1403292.0,17.27
17,18,8.85,1406928.0,17.31
18,19,6.26,1405572.0,17.3
19,20,10.28,1408132.0,17.33
20,21,5.16,1403540.0,17.27
21,22,6.68,1404316.0,17.28
22,23,7.08,1406412.0,17.31
23,24,7.25,1407268.0,17.32
24,25,6.8,1405392.0,17.3
25,26,6.56,1406520.0,17.31
26,27,5.62,1406680.0,17.31
27,28,7.46,1406792.0,17.31
28,29,4.26,1407076.0,17.32
29,30,5.54,1409936.0,17.35
30,31,5.75,1413000.0,17.39
31,32,6.9,1417908.0,17.45
32,33,5.97,1419892.0,17.47
33,34,5.55,1420864.0,17.49
34,35,5.58,1418800.0,17.46
35,36,5.48,1419704.0,17.47
36,37,6.9,1421076.0,17.49
37,38,6.33,1425256.0,17.54
38,39,5.88,1426408.0,17.55
39,40,6.2,1425768.0,17.55
40,41,6.97,1425748.0,17.55
41,42,5.23,1425624.0,17.54
42,43,5.53,1428088.0,17.57
43,44,5.93,1427636.0,17.57
44,45,6.52,1429572.0,17.59
45,46,4.89,1428752.0,17.58
46,47,5.58,1429464.0,17.59
47,48,6.46,1429972.0,17.6
48,49,5.36,1430552.0,17.6
49,50,5.29,1431232.0,17.61
50,51,6.65,1432080.0,17.62
51,52,8.19,1431508.0,17.62
52,53,5.08,1434060.0,17.65
53,54,5.29,1435768.0,17.67
54,55,5.21,1434900.0,17.66
55,56,4.97,1436944.0,17.68
56,57,6.97,1439768.0,17.72
57,58,5.18,1441276.0,17.74
