,time_period,cpu,rss,memory
0,1,23.44,996304.0,12.26
1,2,20.81,999192.0,12.3
2,3,16.68,1008616.0,12.41
3,4,12.57,1009040.0,12.42
4,5,13.18,1006104.0,12.38
5,6,13.9,1011024.0,12.44
6,7,11.63,1009408.0,12.42
7,8,12.19,1011668.0,12.45
8,9,9.11,1010372.0,12.43
9,10,9.65,1010788.0,12.44
10,11,9.56,1007832.0,12.4
11,12,7.84,1010556.0,12.44
12,13,12.82,1018912.0,12.54
13,14,9.15,1034544.0,12.73
14,15,6.96,1037392.0,12.77
15,16,10.28,1040428.0,12.8
16,17,10.62,1041108.0,12.81
17,18,8.87,1044676.0,12.86
18,19,8.18,1049092.0,12.91
19,20,7.16,1045612.0,12.87
20,21,7.49,1045972.0,12.87
21,22,7.89,1046124.0,12.87
22,23,7.68,1048080.0,12.9
23,24,7.92,1050552.0,12.93
24,25,8.24,1053508.0,12.96
25,26,6.72,1052308.0,12.95
26,27,11.61,1053604.0,12.97
27,28,7.17,1055092.0,12.98
28,29,4.51,1053320.0,12.96
29,30,5.9,1055968.0,12.99
30,31,6.98,1055600.0,12.99
31,32,5.83,1055192.0,12.99
32,33,6.73,1056772.0,13.0
33,34,5.38,1056076.0,13.0
34,35,4.89,1058300.0,13.02
35,36,5.79,1056028.0,13.0
36,37,5.34,1056428.0,13.0
37,38,6.35,1057168.0,13.01
38,39,5.98,1059428.0,13.04
39,40,6.3,1058544.0,13.03
40,41,6.48,1058096.0,13.02
41,42,7.08,1060620.0,13.05
42,43,7.68,1060480.0,13.05
43,44,6.02,1062532.0,13.08
44,45,5.74,1063064.0,13.08
45,46,7.24,1062632.0,13.08
46,47,7.61,1061896.0,13.07
47,48,5.12,1060172.0,13.05
48,49,7.49,1059644.0,13.04
49,50,9.35,1060996.0,13.06
50,51,6.09,1061400.0,13.06
51,52,6.05,1061676.0,13.07
52,53,5.54,1062356.0,13.07
53,54,5.41,1063332.0,13.09
54,55,4.76,1073400.0,13.21
55,56,10.68,1074844.0,13.23
56,57,5.61,1077716.0,13.26
57,58,6.65,1077400.0,13.26
