,time_period,cpu,rss,memory
0,1,18.15,1132460.0,13.94
1,2,16.44,1147612.0,14.12
2,3,19.87,1153572.0,14.2
3,4,12.29,1158124.0,14.25
4,5,14.9,1157412.0,14.24
5,6,11.81,1160868.0,14.29
6,7,10.76,1163140.0,14.31
7,8,11.43,1167784.0,14.37
8,9,11.88,1170700.0,14.41
9,10,11.35,1164824.0,14.33
10,11,12.74,1184232.0,14.57
11,12,9.8,1169920.0,14.4
12,13,9.88,1168708.0,14.38
13,14,10.45,1179516.0,14.52
14,15,7.38,1171076.0,14.41
15,16,7.26,1170808.0,14.41
16,17,9.47,1178624.0,14.5
17,18,8.84,1172676.0,14.43
18,19,10.1,1173064.0,14.44
19,20,9.29,1175576.0,14.47
20,21,6.97,1173616.0,14.44
21,22,5.76,1175936.0,14.47
22,23,7.17,1176492.0,14.48
23,24,5.88,1176616.0,14.48
24,25,6.98,1177232.0,14.49
25,26,6.39,1180696.0,14.53
26,27,8.51,1182016.0,14.55
27,28,7.19,1183112.0,14.56
28,29,5.4,1188648.0,14.63
29,30,7.18,1192952.0,14.68
30,31,5.84,1185684.0,14.59
31,32,6.66,1186868.0,14.61
32,33,6.89,1185756.0,14.59
33,34,5.82,1189680.0,14.64
34,35,5.19,1189288.0,14.64
35,36,5.64,1189604.0,14.64
36,37,8.41,1194080.0,14.69
37,38,6.44,1194540.0,14.7
38,39,6.2,1193832.0,14.69
39,40,6.36,1197088.0,14.73
40,41,6.42,1196568.0,14.73
41,42,7.13,1197004.0,14.73
42,43,7.28,1196712.0,14.73
43,44,8.49,1201300.0,14.78
44,45,7.43,1195748.0,14.72
45,46,6.0,1196324.0,14.72
46,47,5.76,1194624.0,14.7
47,48,6.4,1197264.0,14.73
48,49,8.7,1197392.0,14.74
49,50,7.61,1197560.0,14.74
50,51,6.86,1196452.0,14.72
51,52,6.01,1197964.0,14.74
52,53,5.41,1198936.0,14.75
53,54,4.79,1199552.0,14.76
54,55,6.03,1197708.0,14.74
55,56,4.64,1201888.0,14.79
56,57,4.11,1200172.0,14.77
57,58,5.45,1200796.0,14.78
