,time_period,cpu,rss,memory
0,1,20.7,809668.0,9.96
1,2,18.17,816120.0,10.04
2,3,16.48,818960.0,10.08
3,4,12.08,825152.0,10.15
4,5,13.74,829096.0,10.2
5,6,12.31,830660.0,10.22
6,7,11.32,831556.0,10.23
7,8,9.74,832296.0,10.24
8,9,10.68,835216.0,10.28
9,10,10.16,838792.0,10.32
10,11,10.18,841256.0,10.35
11,12,9.25,844128.0,10.39
12,13,8.87,843756.0,10.38
13,14,6.89,843696.0,10.38
14,15,9.06,846168.0,10.41
15,16,9.85,844272.0,10.39
16,17,7.84,844232.0,10.39
17,18,7.27,845492.0,10.4
18,19,8.97,860132.0,10.58
19,20,8.35,864164.0,10.63
20,21,9.22,863700.0,10.63
21,22,7.04,866664.0,10.67
22,23,6.12,864428.0,10.64
23,24,7.83,866532.0,10.66
24,25,6.34,869300.0,10.7
25,26,5.81,869068.0,10.69
26,27,5.68,870000.0,10.71
27,28,7.23,868944.0,10.69
28,29,3.84,872208.0,10.73
29,30,6.56,869948.0,10.71
30,31,6.94,871012.0,10.72
31,32,4.98,874204.0,10.76
32,33,5.48,872324.0,10.74
33,34,6.3,875516.0,10.77
34,35,4.63,875992.0,10.78
35,36,4.81,877460.0,10.8
36,37,5.14,878316.0,10.81
37,38,5.58,879252.0,10.82
38,39,6.12,879648.0,10.83
39,40,5.05,880536.0,10.84
40,41,5.11,882680.0,10.86
41,42,5.84,882564.0,10.86
42,43,4.21,882908.0,10.87
43,44,5.41,886276.0,10.91
44,45,6.28,884860.0,10.89
45,46,5.23,886420.0,10.91
46,47,4.63,884972.0,10.89
47,48,6.01,888828.0,10.94
48,49,5.26,888048.0,10.93
49,50,7.3,888836.0,10.94
50,51,5.54,889696.0,10.95
51,52,6.09,889652.0,10.95
52,53,5.37,888164.0,10.93
53,54,6.82,889372.0,10.94
54,55,5.53,890008.0,10.95
55,56,7.21,888856.0,10.94
56,57,4.51,892584.0,10.98
57,58,4.34,889808.0,10.95
