,time_period,cpu,rss,memory
0,1,21.85,1461416.0,17.98
1,2,17.61,1474096.0,18.14
2,3,23.13,1530868.0,18.84
3,4,13.93,1535476.0,18.9
4,5,11.58,1536244.0,18.91
5,6,12.65,1539420.0,18.94
6,7,12.18,1541956.0,18.98
7,8,11.78,1544096.0,19.0
8,9,9.57,1542276.0,18.98
9,10,12.61,1546588.0,19.03
10,11,10.8,1548112.0,19.05
11,12,11.3,1547616.0,19.05
12,13,9.64,1547468.0,19.04
13,14,10.8,1549912.0,19.07
14,15,7.52,1546136.0,19.03
15,16,7.97,1550844.0,19.09
16,17,8.78,1550320.0,19.08
17,18,8.59,1551468.0,19.09
18,19,9.31,1552040.0,19.1
19,20,7.19,1555336.0,19.14
20,21,7.76,1553524.0,19.12
21,22,7.86,1555144.0,19.14
22,23,5.64,1552364.0,19.1
23,24,6.93,1554592.0,19.13
24,25,7.13,1556616.0,19.16
25,26,7.66,1558520.0,19.18
26,27,6.39,1558760.0,19.18
27,28,7.8,1559100.0,19.19
28,29,4.79,1559436.0,19.19
29,30,4.66,1558400.0,19.18
30,31,6.06,1561364.0,19.21
31,32,6.32,1562048.0,19.22
32,33,6.18,1562872.0,19.23
33,34,5.73,1563488.0,19.24
34,35,5.93,1563756.0,19.24
35,36,4.96,1561572.0,19.22
36,37,5.29,1563912.0,19.25
37,38,5.96,1563504.0,19.24
38,39,7.24,1564408.0,19.25
39,40,6.05,1565376.0,19.26
40,41,6.32,1566128.0,19.27
41,42,7.62,1569560.0,19.32
42,43,5.3,1567956.0,19.3
43,44,6.05,1567724.0,19.29
44,45,5.85,1567436.0,19.29
45,46,8.69,1567172.0,19.29
46,47,7.91,1568012.0,19.3
47,48,8.01,1566472.0,19.28
48,49,6.41,1568880.0,19.31
49,50,6.37,1568512.0,19.3
50,51,4.5,1568868.0,19.31
51,52,4.92,1568116.0,19.3
52,53,5.77,1571956.0,19.34
53,54,5.49,1569668.0,19.32
54,55,4.65,1571452.0,19.34
55,56,5.48,1572760.0,19.35
56,57,5.66,1572880.0,19.36
57,58,6.12,1571156.0,19.33
