,time_period,cpu,rss,memory
0,1,17.58,975240.0,12.0
1,2,17.21,986196.0,12.14
2,3,15.27,992468.0,12.21
3,4,14.06,993504.0,12.23
4,5,10.26,997244.0,12.27
5,6,10.7,999608.0,12.3
6,7,9.44,1003080.0,12.34
7,8,8.8,1002812.0,12.34
8,9,9.53,1002044.0,12.33
9,10,8.51,1002568.0,12.34
10,11,9.32,1008320.0,12.41
11,12,7.51,1009436.0,12.42
12,13,8.31,1007248.0,12.4
13,14,6.45,1010440.0,12.43
14,15,7.19,1005940.0,12.38
15,16,7.86,1007152.0,12.39
16,17,6.0,1007912.0,12.4
17,18,10.61,1016224.0,12.51
18,19,5.93,1009628.0,12.42
19,20,6.65,1010208.0,12.43
20,21,6.3,1010976.0,12.44
21,22,10.27,1015564.0,12.5
22,23,6.14,1022928.0,12.59
23,24,7.79,1023932.0,12.6
24,25,5.19,1022748.0,12.59
25,26,5.61,1024752.0,12.61
26,27,6.34,1023980.0,12.6
27,28,8.82,1026268.0,12.63
28,29,4.31,1032408.0,12.71
29,30,5.33,1032432.0,12.71
30,31,6.32,1032044.0,12.7
31,32,7.05,1033008.0,12.71
32,33,6.52,1035108.0,12.74
33,34,8.28,1034836.0,12.73
34,35,5.79,1035220.0,12.74
35,36,5.62,1034588.0,12.73
36,37,7.04,1037280.0,12.76
37,38,7.86,1036460.0,12.75
38,39,5.22,1037448.0,12.77
39,40,5.69,1037824.0,12.77
40,41,5.71,1037748.0,12.77
41,42,6.38,1038860.0,12.78
42,43,5.16,1037748.0,12.77
43,44,6.57,1040776.0,12.81
44,45,4.99,1041816.0,12.82
45,46,7.27,1043972.0,12.85
46,47,6.47,1043840.0,12.85
47,48,5.77,1042588.0,12.83
48,49,7.68,1046048.0,12.87
49,50,5.64,1047328.0,12.89
50,51,8.16,1046940.0,12.88
51,52,6.67,1047560.0,12.89
52,53,6.17,1051004.0,12.93
53,54,5.79,1050432.0,12.93
54,55,5.87,1050660.0,12.93
55,56,6.17,1051808.0,12.94
56,57,4.71,1052944.0,12.96
57,58,6.25,1049204.0,12.91
