,time_period,cpu,rss,memory
0,1,22.37,822408.0,10.12
1,2,18.04,826872.0,10.18
2,3,15.33,832484.0,10.24
3,4,15.75,835936.0,10.29
4,5,13.35,837936.0,10.31
5,6,11.55,839572.0,10.33
6,7,10.72,844732.0,10.4
7,8,10.69,847104.0,10.42
8,9,11.05,849812.0,10.46
9,10,10.47,854684.0,10.52
10,11,11.27,855796.0,10.53
11,12,8.93,852464.0,10.49
12,13,8.5,852556.0,10.49
13,14,9.18,855388.0,10.53
14,15,10.45,855280.0,10.53
15,16,8.77,857192.0,10.55
16,17,9.42,864884.0,10.64
17,18,7.24,860040.0,10.58
18,19,8.97,864304.0,10.64
19,20,6.97,863792.0,10.63
20,21,9.51,863404.0,10.63
21,22,7.12,865296.0,10.65
22,23,7.48,865896.0,10.66
23,24,6.83,862196.0,10.61
24,25,7.9,862752.0,10.62
25,26,6.2,864236.0,10.64
26,27,6.02,863760.0,10.63
27,28,9.4,870000.0,10.71
28,29,4.79,870736.0,10.72
29,30,8.48,870564.0,10.71
30,31,6.18,871156.0,10.72
31,32,6.48,872848.0,10.74
32,33,6.51,872936.0,10.74
33,34,5.51,874196.0,10.76
34,35,6.74,874056.0,10.76
35,36,4.92,876756.0,10.79
36,37,5.0,876096.0,10.78
37,38,7.42,877176.0,10.79
38,39,5.14,878940.0,10.82
39,40,5.95,881976.0,10.85
40,41,6.19,879308.0,10.82
41,42,5.63,881064.0,10.84
42,43,5.84,880512.0,10.84
43,44,7.32,881592.0,10.85
44,45,4.66,882436.0,10.86
45,46,6.66,886500.0,10.91
46,47,7.05,886664.0,10.91
47,48,6.22,887504.0,10.92
48,49,5.74,886528.0,10.91
49,50,8.25,889440.0,10.95
50,51,4.98,887452.0,10.92
51,52,5.86,889836.0,10.95
52,53,5.7,887780.0,10.93
53,54,5.87,889444.0,10.95
54,55,5.49,889300.0,10.94
55,56,6.12,890784.0,10.96
56,57,5.22,888500.0,10.93
57,58,6.45,887368.0,10.92
