,time_period,cpu,rss,memory
0,1,20.39,1405896.0,17.3
1,2,19.42,1467940.0,18.06
2,3,16.42,1489940.0,18.34
3,4,14.48,1492708.0,18.37
4,5,13.39,1498572.0,18.44
5,6,9.21,1501588.0,18.48
6,7,9.77,1504108.0,18.51
7,8,9.72,1505240.0,18.52
8,9,9.95,1513128.0,18.62
9,10,7.29,1514152.0,18.63
10,11,7.58,1512096.0,18.61
11,12,8.2,1513648.0,18.63
12,13,5.9,1514956.0,18.64
13,14,8.79,1514740.0,18.64
14,15,7.87,1514216.0,18.63
15,16,7.5,1516200.0,18.66
16,17,9.01,1517976.0,18.68
17,18,9.14,1517156.0,18.67
18,19,4.69,1520084.0,18.71
19,20,6.72,1519440.0,18.7
20,21,9.45,1517616.0,18.68
21,22,5.53,1516640.0,18.66
22,23,5.28,1518972.0,18.69
23,24,5.87,1522932.0,18.74
24,25,6.78,1515800.0,18.65
25,26,6.12,1513212.0,18.62
26,27,4.83,1515104.0,18.65
27,28,9.25,1516200.0,18.66
28,29,3.86,1515852.0,18.65
29,30,5.31,1516632.0,18.66
30,31,5.14,1517076.0,18.67
31,32,6.44,1519816.0,18.7
32,33,5.11,1519324.0,18.7
33,34,5.06,1521888.0,18.73
34,35,5.17,1520884.0,18.72
35,36,4.95,1520856.0,18.72
36,37,5.46,1522276.0,18.73
37,38,4.31,1520512.0,18.71
38,39,4.31,1522708.0,18.74
39,40,3.6,1521596.0,18.73
40,41,4.61,1522672.0,18.74
41,42,5.01,1524476.0,18.76
42,43,4.18,1525268.0,18.77
43,44,6.36,1527044.0,18.79
44,45,3.9,1526192.0,18.78
45,46,6.29,1529660.0,18.82
46,47,4.01,1529752.0,18.83
47,48,6.28,1528324.0,18.81
48,49,5.89,1532208.0,18.86
49,50,4.23,1532368.0,18.86
50,51,3.99,1531812.0,18.85
51,52,4.71,1531124.0,18.84
52,53,5.31,1532364.0,18.86
53,54,4.61,1535628.0,18.9
54,55,4.91,1536376.0,18.91
55,56,5.01,1535164.0,18.89
56,57,3.73,1538832.0,18.94
57,58,5.16,1538292.0,18.93
