,time_period,cpu,rss,memory
0,1,20.63,1362092.0,16.76
1,2,14.69,1368420.0,16.84
2,3,17.29,1454316.0,17.9
3,4,12.92,1469024.0,18.08
4,5,12.5,1471904.0,18.11
5,6,9.96,1490460.0,18.34
6,7,10.96,1496004.0,18.41
7,8,8.61,1497472.0,18.43
8,9,10.24,1498176.0,18.44
9,10,7.89,1499324.0,18.45
10,11,10.48,1505220.0,18.52
11,12,7.32,1506136.0,18.53
12,13,8.77,1508512.0,18.56
13,14,7.32,1509640.0,18.58
14,15,7.28,1513988.0,18.63
15,16,7.64,1514188.0,18.63
16,17,7.97,1514448.0,18.64
17,18,8.16,1518296.0,18.68
18,19,5.16,1519676.0,18.7
19,20,7.97,1511904.0,18.61
20,21,6.76,1514328.0,18.64
21,22,4.75,1513400.0,18.62
22,23,5.69,1514220.0,18.63
23,24,4.96,1511848.0,18.61
24,25,5.64,1513696.0,18.63
25,26,5.78,1507060.0,18.55
26,27,5.72,1506480.0,18.54
27,28,5.81,1508148.0,18.56
28,29,4.32,1509072.0,18.57
29,30,5.37,1506608.0,18.54
30,31,5.62,1509488.0,18.58
31,32,5.05,1510120.0,18.58
32,33,8.92,1509864.0,18.58
33,34,5.91,1510768.0,18.59
34,35,5.09,1511464.0,18.6
35,36,5.75,1512840.0,18.62
36,37,5.05,1513600.0,18.63
37,38,5.72,1509784.0,18.58
38,39,5.75,1514096.0,18.63
39,40,6.32,1514276.0,18.64
40,41,5.25,1516840.0,18.67
41,42,5.08,1521916.0,18.73
42,43,7.89,1523840.0,18.75
43,44,5.77,1525976.0,18.78
44,45,6.61,1525684.0,18.78
45,46,6.72,1527620.0,18.8
46,47,6.65,1530076.0,18.83
47,48,4.63,1529924.0,18.83
48,49,5.19,1529844.0,18.83
49,50,5.89,1530644.0,18.84
50,51,5.21,1530828.0,18.84
51,52,5.59,1531328.0,18.84
52,53,5.48,1533960.0,18.88
53,54,6.36,1531832.0,18.85
54,55,6.53,1531492.0,18.85
55,56,4.6,1536228.0,18.91
56,57,5.96,1538056.0,18.93
57,58,4.31,1538120.0,18.93
