,time_period,cpu,rss,memory
0,1,17.02,1116212.0,13.74
1,2,15.25,1166148.0,14.35
2,3,15.12,1173640.0,14.44
3,4,12.58,1184324.0,14.57
4,5,15.61,1194228.0,14.7
5,6,10.42,1195336.0,14.71
6,7,9.92,1199152.0,14.76
7,8,8.22,1198928.0,14.75
8,9,9.4,1202332.0,14.8
9,10,8.46,1203020.0,14.8
10,11,9.2,1205552.0,14.84
11,12,11.32,1207364.0,14.86
12,13,8.15,1211232.0,14.91
13,14,7.94,1208400.0,14.87
14,15,6.04,1198780.0,14.75
15,16,6.24,1201028.0,14.78
16,17,6.39,1203612.0,14.81
17,18,7.17,1200520.0,14.77
18,19,5.23,1200828.0,14.78
19,20,6.97,1200372.0,14.77
20,21,7.49,1202332.0,14.8
21,22,8.09,1199804.0,14.77
22,23,7.13,1201152.0,14.78
23,24,5.98,1201404.0,14.78
24,25,8.16,1201408.0,14.78
25,26,5.34,1211176.0,14.9
26,27,5.58,1213480.0,14.93
27,28,6.43,1218716.0,15.0
28,29,4.3,1221540.0,15.03
29,30,5.51,1219016.0,15.0
30,31,5.28,1221672.0,15.03
31,32,4.98,1220176.0,15.02
32,33,4.38,1222152.0,15.04
33,34,5.85,1220784.0,15.02
34,35,5.47,1223396.0,15.06
35,36,7.25,1220952.0,15.03
36,37,5.7,1223972.0,15.06
37,38,5.64,1223012.0,15.05
38,39,4.56,1225596.0,15.08
39,40,4.4,1224312.0,15.07
40,41,4.61,1225588.0,15.08
41,42,5.96,1226188.0,15.09
42,43,6.36,1226892.0,15.1
43,44,5.81,1229788.0,15.13
44,45,5.94,1229072.0,15.13
45,46,5.67,1231072.0,15.15
46,47,4.81,1231608.0,15.16
47,48,4.83,1230992.0,15.15
48,49,5.28,1231640.0,15.16
49,50,6.05,1232996.0,15.17
50,51,4.21,1232828.0,15.17
51,52,4.35,1232488.0,15.17
52,53,6.49,1231836.0,15.16
53,54,4.7,1232752.0,15.17
54,55,5.22,1233220.0,15.18
55,56,5.89,1235900.0,15.21
56,57,4.54,1237604.0,15.23
57,58,5.18,1236408.0,15.22
