,time_period,cpu,rss,memory
0,1,17.83,954828.0,11.75
1,2,15.76,987452.0,12.15
2,3,14.32,993468.0,12.23
3,4,12.28,998748.0,12.29
4,5,12.79,1001500.0,12.32
5,6,12.44,1008416.0,12.41
6,7,8.48,1008416.0,12.41
7,8,8.7,1010224.0,12.43
8,9,8.59,1009532.0,12.42
9,10,7.12,1010776.0,12.44
10,11,7.98,1011364.0,12.45
11,12,9.39,1015452.0,12.5
12,13,8.39,1014284.0,12.48
13,14,7.44,1014584.0,12.49
14,15,6.63,1015236.0,12.49
15,16,6.61,1015644.0,12.5
16,17,6.56,1017344.0,12.52
17,18,9.44,1021592.0,12.57
18,19,5.62,1022380.0,12.58
19,20,7.81,1024288.0,12.61
20,21,6.21,1024724.0,12.61
21,22,5.41,1026604.0,12.63
22,23,6.46,1026500.0,12.63
23,24,7.14,1029872.0,12.67
24,25,4.67,1023764.0,12.6
25,26,5.22,1027272.0,12.64
26,27,5.27,1025584.0,12.62
27,28,8.18,1031740.0,12.7
28,29,3.75,1036112.0,12.75
29,30,6.07,1036256.0,12.75
30,31,8.52,1035624.0,12.74
31,32,7.79,1037004.0,12.76
32,33,11.44,1035868.0,12.75
33,34,7.46,1039076.0,12.79
34,35,5.69,1038272.0,12.78
35,36,5.89,1039868.0,12.8
36,37,6.14,1037616.0,12.77
37,38,6.5,1040440.0,12.8
38,39,6.64,1039044.0,12.79
39,40,5.35,1040024.0,12.8
40,41,6.84,1039772.0,12.8
41,42,5.09,1043768.0,12.84
42,43,5.34,1041328.0,12.81
43,44,5.44,1042620.0,12.83
44,45,5.57,1043388.0,12.84
45,46,7.04,1043096.0,12.84
46,47,4.38,1044684.0,12.86
47,48,5.97,1043792.0,12.85
48,49,4.28,1044432.0,12.85
49,50,6.54,1051604.0,12.94
50,51,5.28,1042384.0,12.83
51,52,8.59,1045604.0,12.87
52,53,7.57,1046520.0,12.88
53,54,6.96,1045740.0,12.87
54,55,6.12,1047580.0,12.89
55,56,5.89,1048148.0,12.9
56,57,4.92,1052032.0,12.95
57,58,7.53,1051040.0,12.93
