,time_period,cpu,rss,memory
0,1,19.88,1457152.0,17.93
1,2,16.01,1465368.0,18.03
2,3,19.23,1474264.0,18.14
3,4,12.24,1475520.0,18.16
4,5,13.61,1479404.0,18.21
5,6,9.95,1481888.0,18.24
6,7,11.89,1482996.0,18.25
7,8,11.46,1485912.0,18.29
8,9,10.4,1483664.0,18.26
9,10,11.74,1484504.0,18.27
10,11,8.6,1487896.0,18.31
11,12,8.48,1489480.0,18.33
12,13,8.53,1490804.0,18.35
13,14,9.54,1494992.0,18.4
14,15,9.1,1494316.0,18.39
15,16,7.43,1495788.0,18.41
16,17,7.41,1488100.0,18.31
17,18,8.02,1491384.0,18.35
18,19,8.61,1489288.0,18.33
19,20,7.25,1498976.0,18.45
20,21,7.94,1493668.0,18.38
21,22,7.22,1495120.0,18.4
22,23,5.8,1493676.0,18.38
23,24,6.53,1495200.0,18.4
24,25,7.07,1494488.0,18.39
25,26,7.64,1495800.0,18.41
26,27,5.77,1492880.0,18.37
27,28,8.05,1495468.0,18.4
28,29,4.53,1498076.0,18.44
29,30,6.0,1498964.0,18.45
30,31,5.61,1497084.0,18.42
31,32,5.36,1499552.0,18.45
32,33,5.86,1500644.0,18.47
33,34,5.84,1500020.0,18.46
34,35,6.37,1499864.0,18.46
35,36,4.64,1500260.0,18.46
36,37,6.21,1502008.0,18.48
37,38,4.18,1502564.0,18.49
38,39,4.73,1500624.0,18.47
39,40,4.56,1501452.0,18.48
40,41,5.26,1502936.0,18.5
41,42,6.25,1504084.0,18.51
42,43,6.09,1507316.0,18.55
43,44,4.72,1510364.0,18.59
44,45,3.88,1508448.0,18.56
45,46,6.27,1509632.0,18.58
46,47,4.91,1510948.0,18.59
47,48,5.28,1514448.0,18.64
48,49,5.73,1513484.0,18.63
49,50,7.06,1516048.0,18.66
50,51,9.59,1513104.0,18.62
51,52,6.41,1515360.0,18.65
52,53,5.08,1514508.0,18.64
53,54,4.58,1516980.0,18.67
54,55,4.76,1515852.0,18.65
55,56,4.49,1518172.0,18.68
56,57,4.61,1516576.0,18.66
57,58,5.34,1517632.0,18.68
