,time_period,cpu,rss,memory
0,1,18.26,1229956.0,15.14
1,2,17.01,1289300.0,15.87
2,3,15.27,1329244.0,16.36
3,4,13.39,1336016.0,16.44
4,5,10.84,1337968.0,16.47
5,6,9.5,1340880.0,16.5
6,7,10.57,1341420.0,16.51
7,8,6.69,1343116.0,16.53
8,9,9.84,1344352.0,16.54
9,10,9.86,1351108.0,16.63
10,11,7.74,1350876.0,16.62
11,12,7.73,1355516.0,16.68
12,13,7.36,1355756.0,16.68
13,14,7.42,1353552.0,16.66
14,15,8.38,1357588.0,16.71
15,16,7.17,1359720.0,16.73
16,17,7.61,1351016.0,16.63
17,18,6.74,1354064.0,16.66
18,19,6.14,1352364.0,16.64
19,20,8.47,1366728.0,16.82
20,21,6.16,1350424.0,16.62
21,22,6.85,1347836.0,16.59
22,23,4.96,1348000.0,16.59
23,24,6.41,1346624.0,16.57
24,25,6.51,1346380.0,16.57
25,26,4.38,1348680.0,16.6
26,27,4.04,1348128.0,16.59
27,28,6.11,1349476.0,16.61
28,29,7.4,1352828.0,16.65
29,30,7.0,1350376.0,16.62
30,31,6.33,1352844.0,16.65
31,32,7.67,1352824.0,16.65
32,33,6.74,1359080.0,16.73
33,34,7.14,1360828.0,16.75
34,35,5.82,1366000.0,16.81
35,36,6.12,1363756.0,16.78
36,37,8.24,1363984.0,16.79
37,38,8.23,1375116.0,16.92
38,39,6.54,1364452.0,16.79
39,40,6.85,1365320.0,16.8
40,41,6.57,1365704.0,16.81
41,42,6.29,1367704.0,16.83
42,43,10.31,1370728.0,16.87
43,44,6.91,1371996.0,16.88
44,45,6.09,1373128.0,16.9
45,46,7.31,1376516.0,16.94
46,47,6.2,1376296.0,16.94
47,48,6.31,1380184.0,16.98
48,49,6.35,1378316.0,16.96
49,50,7.81,1378612.0,16.97
50,51,8.24,1379916.0,16.98
51,52,7.23,1381300.0,17.0
52,53,7.17,1381704.0,17.0
53,54,6.27,1381144.0,17.0
54,55,8.21,1380652.0,16.99
55,56,4.86,1383096.0,17.02
56,57,6.14,1383292.0,17.02
57,58,6.97,1385208.0,17.05
