,time_period,cpu,rss,memory
0,1,24.49,1177880.0,14.5
1,2,19.41,1173088.0,14.44
2,3,15.42,1185500.0,14.59
3,4,10.87,1187912.0,14.62
4,5,16.45,1193152.0,14.68
5,6,14.8,1201332.0,14.78
6,7,11.21,1202308.0,14.8
7,8,13.85,1210204.0,14.89
8,9,12.17,1214164.0,14.94
9,10,11.17,1217148.0,14.98
10,11,9.86,1217320.0,14.98
11,12,12.25,1219192.0,15.0
12,13,8.6,1222940.0,15.05
13,14,8.81,1223580.0,15.06
14,15,9.76,1223520.0,15.06
15,16,6.97,1224128.0,15.06
16,17,9.15,1223552.0,15.06
17,18,8.62,1223048.0,15.05
18,19,8.88,1225116.0,15.08
19,20,7.85,1224772.0,15.07
20,21,7.7,1226088.0,15.09
21,22,6.39,1226616.0,15.1
22,23,7.41,1231096.0,15.15
23,24,8.38,1230300.0,15.14
24,25,7.79,1230972.0,15.15
25,26,8.81,1232780.0,15.17
26,27,6.7,1232864.0,15.17
27,28,8.0,1231232.0,15.15
28,29,3.88,1231964.0,15.16
29,30,4.93,1232096.0,15.16
30,31,4.38,1234300.0,15.19
31,32,4.32,1233596.0,15.18
32,33,4.48,1235984.0,15.21
33,34,4.92,1234968.0,15.2
34,35,4.8,1235696.0,15.21
35,36,4.56,1234168.0,15.19
36,37,5.06,1234252.0,15.19
37,38,4.47,1236068.0,15.21
38,39,4.58,1237424.0,15.23
39,40,4.0,1235264.0,15.2
40,41,5.12,1235188.0,15.2
41,42,5.06,1237344.0,15.23
42,43,4.68,1238728.0,15.24
43,44,4.65,1236768.0,15.22
44,45,4.75,1239080.0,15.25
45,46,6.6,1239504.0,15.25
46,47,7.5,1239120.0,15.25
47,48,7.33,1239064.0,15.25
48,49,4.53,1244124.0,15.31
49,50,5.16,1243060.0,15.3
50,51,5.8,1244972.0,15.32
51,52,4.58,1247460.0,15.35
52,53,5.5,1256996.0,15.47
53,54,5.58,1254284.0,15.44
54,55,4.65,1256852.0,15.47
55,56,4.8,1253496.0,15.43
56,57,4.4,1256596.0,15.46
57,58,4.45,1256348.0,15.46
